Geneid,C_1,C_2,C_3,WT_1,WT_2,WT_3,G_1,G_2,G_3
MYCTH_27592,0,0,0,0,4,0,1,8,0
MYCTH_2112989,0,0,5,0,0,0,4,1,2
MYCTH_37027,5,21,13,2,6,2,1,6,0
MYCTH_2316343,1685,2961,2622,3634,4660,4639,3243,3157,3494
MYCTH_2310782,551,857,633,3053,4185,4006,2855,2560,3153
MYCTH_2112991,1,2,3,0,0,0,0,0,1
MYCTH_2310784,63,116,78,42,71,97,136,134,186
MYCTH_97963,0,0,0,0,0,0,0,0,0
MYCTH_97962,0,0,0,4,0,0,1,0,1
MYCTH_2130157,0,0,0,18,18,11,0,0,4
MYCTH_2130158,3,6,1,1,7,9,2,4,0
MYCTH_89967,0,0,0,0,0,0,0,0,0
MYCTH_97961,7,7,10,8,0,0,0,4,10
MYCTH_26863,1,4,7,0,0,0,5,12,7
MYCTH_2130162,0,0,5,0,3,0,0,0,0
MYCTH_2130164,24,40,31,78,82,53,31,51,57
MYCTH_38597,0,0,0,0,0,0,0,0,0
MYCTH_2047322,10,10,4,6,17,2,0,6,8
MYCTH_2310786,1485,2404,2342,2372,3102,2638,2460,2582,2776
MYCTH_2310790,18,40,32,72,42,40,400,384,368
MYCTH_2310794,3,11,12,7,4,0,10,6,30
MYCTH_89959,0,0,0,0,0,0,1,1,0
MYCTH_89958,2,5,0,1,0,1,12,93,2
MYCTH_2130172,6,2,3,0,2,0,0,6,4
MYCTH_2316346,5918,9513,9228,37290,44684,35137,56374,58841,62916
MYCTH_2310800,2234,3742,3505,3021,3780,3142,3554,3386,3957
MYCTH_2310803,566,866,899,1228,1676,1568,1876,1835,2068
MYCTH_60316,1713,2852,2395,3661,4482,3430,4185,4693,4942
MYCTH_2070352,87,119,106,24,34,30,6,8,16
MYCTH_2310810,513,777,798,914,1284,1058,1158,1184,1288
MYCTH_2310812,906,1640,1296,1687,2216,2038,2489,2449,2520
MYCTH_2130178,7,22,20,17,51,28,40,30,51
MYCTH_2310816,356,410,406,3059,3376,2665,6346,6889,6627
MYCTH_2310819,264,385,318,355,477,468,494,397,497
MYCTH_2310821,674,1024,1120,662,726,568,993,1193,1309
MYCTH_2310822,253,430,274,560,738,681,849,892,985
MYCTH_2310823,959,1496,1495,4082,5637,4698,10307,10418,11377
MYCTH_2310824,3365,5561,5516,6334,8374,7094,8972,8596,9651
MYCTH_2310825,245,305,228,813,1171,980,1603,1524,1659
MYCTH_2310827,501,836,897,379,515,478,706,768,807
MYCTH_2310829,242,376,316,1239,1694,1539,404,388,295
MYCTH_2310830,1139,1870,1670,3777,4917,4177,1897,2218,2212
MYCTH_2310831,278,440,419,580,887,680,850,1033,1010
MYCTH_2310832,1572,2413,2445,1082,1442,1265,890,828,1004
MYCTH_2310833,1491,2562,2337,5622,6085,5056,7908,8035,8950
MYCTH_2310836,3360,5689,5767,5123,6607,5513,10199,11439,11700
MYCTH_2310837,442,678,566,1291,1706,1323,1483,1500,1611
MYCTH_60294,5124,8152,7836,41817,53149,42520,39524,40759,43192
MYCTH_2310857,369,698,550,1259,1782,1594,1670,1603,1811
MYCTH_2113028,24,32,25,47,45,52,64,49,69
MYCTH_75151,326,580,484,284,371,225,581,583,632
MYCTH_98410,410,737,695,399,514,555,547,597,624
MYCTH_2310866,409,724,683,321,449,350,443,492,585
MYCTH_2310867,2855,4597,4355,9925,11612,9328,8405,8321,9076
MYCTH_2310869,1949,3307,3401,2993,3657,3211,3405,3379,3642
MYCTH_2310870,2,5,5,8,2,11,0,12,10
MYCTH_2310873,174,299,257,737,839,737,1675,1911,1691
MYCTH_2084007,3098,5223,4305,7098,8778,7422,7200,6960,7589
MYCTH_2310878,1324,2083,2245,3389,4591,3656,5840,5903,6208
MYCTH_2310881,2856,4716,4285,8666,11613,9607,15143,14568,16365
MYCTH_2310887,18,21,32,33,46,47,43,32,71
MYCTH_2310888,251,362,323,1554,2218,1442,2194,2210,2191
MYCTH_90482,487,660,508,5698,7703,5920,7657,7678,8468
MYCTH_2310892,670,1059,672,2689,3326,2806,3748,3680,3963
MYCTH_2310893,845,1329,1223,1804,2266,1877,3187,3127,3527
MYCTH_110022,1354,2320,2303,17084,21045,17470,20599,20439,22079
MYCTH_2310900,899,1473,1537,4753,5796,5129,12623,12597,13581
MYCTH_2310901,1354,2405,2486,2908,3665,3174,11323,10421,11879
MYCTH_2310905,1763,2934,2725,7130,8313,7163,3798,3547,3943
MYCTH_2310909,1313,2551,2429,1396,1896,1610,2564,2532,2698
MYCTH_2069205,850,1209,1126,4168,5836,4683,4932,5038,5556
MYCTH_39555,620,1173,1084,29105,38681,32006,7695,7227,8081
MYCTH_2310915,170,229,250,82,143,126,58,58,78
MYCTH_38152,138,262,188,432,532,513,331,286,283
MYCTH_2310920,166,251,241,279,248,245,318,238,287
MYCTH_2310921,1368,2106,1773,4127,6257,5119,4974,4718,5101
MYCTH_75197,2317,3599,3720,4855,6391,5394,10007,10500,11206
MYCTH_2120970,305,545,538,977,1205,1075,956,980,1080
MYCTH_2310934,53,87,129,138,147,96,101,77,78
MYCTH_2310937,284,474,388,590,868,718,748,767,817
MYCTH_2310941,261,388,239,302,374,313,684,1024,835
MYCTH_2310943,64,150,112,347,468,520,767,760,838
MYCTH_2310945,47,97,108,118,208,108,96,60,129
MYCTH_2310947,4174,7442,7806,9973,14167,10922,3176,3114,3392
MYCTH_2310948,173,335,324,611,914,842,1142,1022,1291
MYCTH_90505,73,110,149,172,218,143,306,289,378
MYCTH_2310954,623,861,869,2511,3362,2687,4807,4773,5121
MYCTH_2310956,12,6,16,7,8,16,9,21,8
MYCTH_39279,82,118,155,11982,14854,11732,76,89,127
MYCTH_2310960,94,153,115,245,360,310,308,390,376
MYCTH_2096678,413,895,722,2595,2901,2559,3100,3291,3540
MYCTH_2130243,2,9,11,36,15,7,31,27,27
MYCTH_2310964,35,58,51,86,97,71,90,105,128
MYCTH_90513,1,0,0,0,4,0,2,0,0
MYCTH_61336,1,6,4,4,7,4,4,0,2
MYCTH_61337,0,0,0,0,0,0,0,0,0
MYCTH_2130249,1,0,0,1,1,4,2,1,3
MYCTH_90514,2,1,5,7,25,2,4,7,19
MYCTH_110028,3856,5581,4418,83089,97576,66003,84310,87728,98781
MYCTH_90516,7,22,12,30,42,40,17,29,17
MYCTH_90517,27,32,44,419,449,398,168,116,147
MYCTH_2310975,292,443,472,2201,2786,2114,3135,2819,3630
MYCTH_2310976,646,1129,1006,2749,3168,2654,8936,9146,9768
MYCTH_2113078,135,284,267,339,444,405,941,1073,1090
MYCTH_2120988,45,69,46,116,146,142,395,334,326
MYCTH_2310977,41,48,62,61,76,43,273,246,337
MYCTH_2113081,15,50,26,6,16,5,2,3,3
MYCTH_2113082,40,83,57,26,42,39,34,31,33
MYCTH_2135745,1411,2375,2282,4061,4883,4379,5332,5766,5908
MYCTH_39662,0,0,0,0,0,0,0,0,0
MYCTH_2310981,228,347,296,155,131,157,326,320,338
MYCTH_2070001,83,145,113,21,50,15,8,19,24
MYCTH_2069662,43,84,68,2,7,2,5,7,6
MYCTH_2310983,154,250,283,290,359,288,273,302,327
MYCTH_2310984,119,178,169,278,342,272,246,272,309
MYCTH_2310985,1,0,1,2,0,0,0,0,0
MYCTH_2070186,0,0,0,0,0,0,0,0,0
MYCTH_2310986,252,399,428,367,472,308,427,417,421
MYCTH_2310989,2104,3866,3665,2602,3163,2580,1714,1763,1882
MYCTH_2096690,640,1045,991,1998,2454,1937,2443,2321,2500
MYCTH_98458,23,64,50,42,92,93,95,78,37
MYCTH_2310995,5860,9606,9240,17422,22739,19346,12299,12128,14109
MYCTH_2310997,1548,2521,2258,2025,2598,2400,3853,3942,4191
MYCTH_2310998,700,1107,1001,1848,2388,1833,1650,1651,1793
MYCTH_2310999,553,930,893,2006,2596,2086,2362,2361,2411
MYCTH_2311000,1897,3264,3416,4933,6235,4907,4356,4471,4833
MYCTH_2311001,3033,4785,5152,12483,16337,13792,11730,11127,12561
MYCTH_2311002,311,488,448,542,816,630,963,974,1038
MYCTH_2096708,4568,7303,7306,9602,11985,10897,12483,12960,13800
MYCTH_2035750,57,110,86,159,113,152,162,169,211
MYCTH_2130288,0,0,5,0,2,0,0,0,0
MYCTH_2311011,126,204,192,595,854,631,706,731,711
MYCTH_2311014,147,248,193,446,474,422,253,238,312
MYCTH_2311015,44,127,128,274,285,273,247,249,325
MYCTH_2316383,881,1322,1118,3543,3858,3064,2088,2199,2279
MYCTH_110038,142,279,280,1338,1238,761,923,1238,1413
MYCTH_2121009,13,28,22,18,32,30,102,77,63
MYCTH_113577,60,101,170,2112,2727,2349,1111,1065,1352
MYCTH_40437,0,0,0,0,0,0,0,0,0
MYCTH_2069219,0,0,0,0,0,0,0,0,0
MYCTH_37424,0,0,0,0,0,0,0,0,0
MYCTH_2130296,0,0,2,0,0,0,0,0,0
MYCTH_2311026,540,774,765,1179,1446,1255,1687,1784,1922
MYCTH_2311028,92,141,66,379,454,315,417,436,420
MYCTH_2311030,699,1131,1027,1396,1699,1436,2230,2121,2278
MYCTH_2311035,209,320,295,332,450,433,577,624,593
MYCTH_2311038,276,487,435,139,193,161,381,410,378
MYCTH_2311040,135,296,303,419,519,393,1192,1104,1146
MYCTH_98480,33,24,61,66,98,84,33,27,11
MYCTH_2311044,892,1312,1396,3290,4319,3585,4953,5181,5269
MYCTH_2311045,272,444,457,717,902,718,920,824,871
MYCTH_2311046,749,1230,1167,1027,1413,1229,1240,1100,1101
MYCTH_2311048,3556,5768,5673,12583,16903,14502,18926,18406,20651
MYCTH_110042,3402,5667,5067,9756,10695,8565,10282,10049,12289
MYCTH_2311053,955,1665,1516,3923,4374,3649,5164,4969,5726
MYCTH_2311055,1101,1933,1771,3893,5086,4001,5653,5939,6315
MYCTH_2084107,375,609,600,591,657,638,877,824,974
MYCTH_39233,45,33,47,76,83,69,117,78,92
MYCTH_2311062,2604,4298,4125,18294,23286,18803,15239,14661,16958
MYCTH_2311065,157,265,246,497,851,668,583,641,608
MYCTH_2311067,23,17,16,8,26,22,14,33,23
MYCTH_2311070,542,835,785,1446,1879,1543,1981,1904,2022
MYCTH_2019397,132,187,245,90,80,101,72,47,46
MYCTH_61415,525,955,900,584,641,654,756,670,719
MYCTH_2311072,91,100,137,997,762,686,926,1344,1179
MYCTH_38939,264,536,446,636,739,636,86,69,97
MYCTH_2311075,75,138,125,148,227,197,21,29,25
MYCTH_2311076,29,55,18,12,12,9,10,4,15
MYCTH_2311077,200,404,338,82,128,81,104,75,99
MYCTH_98500,13,35,11,6,3,9,44,66,76
MYCTH_2068912,0,0,2,0,0,0,8,12,2
MYCTH_2311080,1353,2231,2258,4238,4872,3942,5760,5687,6349
MYCTH_2311083,1365,2090,1743,11102,14235,11076,19482,18154,20745
MYCTH_2130327,551,906,1081,983,1152,964,1690,1650,1898
MYCTH_2311089,765,1347,1200,1935,2593,2171,3478,3260,3650
MYCTH_2311092,4598,8083,7397,9981,12191,10440,12380,11934,13392
MYCTH_2135772,2228,3809,3281,7091,9402,8195,7204,7006,7909
MYCTH_2039926,0,0,0,0,0,0,0,0,0
MYCTH_90577,0,0,0,0,0,0,0,0,3
MYCTH_61442,1032,1693,1588,968,1221,1144,185,148,165
MYCTH_75296,2863,4656,4209,1991,2693,2286,177,163,177
MYCTH_113600,882,1648,1456,881,1270,919,18,28,15
MYCTH_2311112,2657,4426,4000,3178,4335,3722,822,828,938
MYCTH_2069815,1027,1593,1561,584,750,641,44,45,50
MYCTH_105482,2703,4504,4294,1113,1546,1156,61,29,57
MYCTH_2311121,3,0,5,0,0,0,0,0,0
MYCTH_2042719,0,12,2,6,2,0,2,3,0
MYCTH_2135780,1,1,7,0,1,8,14,8,0
MYCTH_2130345,9,3,20,0,2,0,2,4,16
MYCTH_34819,1,0,3,0,0,0,0,0,0
MYCTH_2311122,2527,4233,3913,5614,7111,6092,5610,5485,6050
MYCTH_2140707,197,288,287,395,488,391,397,454,424
MYCTH_t174,0,0,0,0,0,0,0,0,0
MYCTH_2311126,2726,4043,3490,3250,4243,3453,2588,2839,2782
MYCTH_110061,5231,8514,7772,2696,3973,2673,2211,2524,2706
MYCTH_2311136,18,26,12,12,25,12,64,30,22
MYCTH_2130352,3,9,10,5,7,0,5,10,15
MYCTH_2311140,220,376,331,600,941,689,728,954,927
MYCTH_40891,3,2,16,2,10,4,3,4,19
MYCTH_90594,10,16,20,39,40,56,75,61,93
MYCTH_2113155,236,447,338,993,1262,1063,1463,1221,1323
MYCTH_2311147,291,464,334,1351,1777,1289,4714,4395,4872
MYCTH_90598,231,354,368,220,246,259,342,344,384
MYCTH_2084160,585,924,929,1407,2201,1761,2845,2757,3123
MYCTH_2311150,67,125,100,72,114,151,140,110,159
MYCTH_98521,101,206,156,111,199,162,237,242,255
MYCTH_2316405,1813,3018,2639,7654,11342,10867,14542,12429,14366
MYCTH_2311157,377,635,681,508,703,596,720,598,745
MYCTH_2311158,841,1263,1296,1760,2286,1830,2143,2057,2364
MYCTH_2311160,1777,2962,2578,5024,6359,5323,5393,5060,5696
MYCTH_2316407,7782,13114,11973,8342,9983,9286,10961,10906,11716
MYCTH_2311164,635,1086,1109,1283,1664,1395,3220,3098,3514
MYCTH_90607,4,0,0,0,6,0,0,5,10
MYCTH_39167,32,64,61,48,107,86,45,35,36
MYCTH_2311167,40,75,82,162,184,166,156,142,233
MYCTH_90610,11,26,29,6,16,10,14,36,18
MYCTH_2311169,1126,1777,1825,2091,2820,2473,8670,8777,9187
MYCTH_75329,1595,2536,2465,601,723,636,1429,1599,1713
MYCTH_2311172,24,43,55,12,3,6,4,16,10
MYCTH_90614,0,1,0,0,0,0,0,0,0
MYCTH_2130377,1,3,0,0,0,0,0,0,0
MYCTH_140261,14,38,38,63,42,50,47,45,21
MYCTH_75334,56,49,63,62,72,40,91,107,111
MYCTH_61486,2856,4639,4237,12561,15676,13041,17449,17966,19545
MYCTH_t171,1,1,0,2,0,1,0,2,0
MYCTH_2121074,549,892,898,1109,1252,986,1182,1202,1305
MYCTH_90619,521,925,813,2655,2888,2213,2787,2823,3212
MYCTH_2311189,986,1651,1472,2282,2819,2441,4300,3936,4470
MYCTH_2311192,706,1402,1156,2194,2917,2214,2495,2466,2743
MYCTH_2145354,821,1398,1357,1103,1456,1172,1405,1297,1485
MYCTH_2316413,3425,5661,5123,6734,9399,8506,9019,8647,9922
MYCTH_2311201,234,389,344,416,617,510,674,648,646
MYCTH_2135800,4652,8142,8101,23848,29853,25181,12866,12301,13733
MYCTH_2113181,224,302,311,754,969,922,1105,1068,1314
MYCTH_t173,0,2,3,0,0,0,0,0,0
MYCTH_75351,17238,28606,23942,1977,2368,1567,3436,3269,3751
MYCTH_61507,26977,42773,36506,628,806,622,1380,1356,1421
MYCTH_2311234,185,365,366,131,77,35,50,76,72
MYCTH_t172,0,0,1,7,2,1,2,6,1
MYCTH_2046354,2,0,0,6,3,7,8,2,4
MYCTH_2311235,26,38,61,11,41,14,30,24,11
MYCTH_37844,5,9,4,331,357,294,41,52,83
MYCTH_90632,3,9,21,39,70,26,121,119,173
MYCTH_2311238,397,765,733,241,358,359,650,664,626
MYCTH_2316418,1083,1856,1645,1707,2253,1925,2013,1834,2217
MYCTH_38200,1152,1744,1459,4569,5715,4571,6633,6887,7498
MYCTH_75366,3,13,25,4,2,2,46,20,44
MYCTH_2113191,1,2,4,13,4,0,10,9,0
MYCTH_2311242,492,753,640,1977,1615,1265,2388,3313,2927
MYCTH_2121095,4,19,6,13,4,8,11,12,14
MYCTH_2311243,2156,3555,3176,3500,4281,3612,5721,5699,6185
MYCTH_90641,1884,3105,2994,5767,7172,5042,7075,7430,7420
MYCTH_2311247,622,1017,1015,508,683,462,944,826,999
MYCTH_38458,23,23,20,2484,3124,2740,12,30,32
MYCTH_2130409,0,3,0,100,100,111,0,0,15
MYCTH_2071684,3,0,2,8,0,2,6,6,6
MYCTH_2311252,188,317,245,1127,1532,1196,2545,2331,2698
MYCTH_2311253,703,1172,1007,13396,17350,14048,4671,4745,5263
MYCTH_2311254,6,5,16,0,12,13,21,12,27
MYCTH_97137,14,40,31,110,96,93,25,39,58
MYCTH_2311258,152,278,214,99,227,128,153,165,168
MYCTH_2311259,22,48,55,106,108,88,56,77,92
MYCTH_2311261,166,308,327,1143,1197,841,1675,1562,1500
MYCTH_2130416,23,17,16,74,85,68,21,18,55
MYCTH_2311263,1002,1593,1398,4532,6364,5445,8135,8800,9812
MYCTH_2311264,4,10,6,2,4,6,4,5,2
MYCTH_2311266,10,27,34,17,41,25,20,16,22
MYCTH_2311268,33,82,69,204,356,272,188,145,204
MYCTH_2072527,0,0,0,0,0,0,0,0,0
MYCTH_2113210,5,6,1,24,19,27,10,24,30
MYCTH_2070870,16,22,35,60,97,91,86,84,71
MYCTH_2072459,0,0,0,0,0,0,0,0,0
MYCTH_112700,3546,5744,5535,7819,9874,8795,12049,11777,12882
MYCTH_15682,0,2,4,2,0,0,8,0,0
MYCTH_97124,10,7,6,6,4,2,2,0,6
MYCTH_2311272,124,192,189,517,720,638,73,65,56
MYCTH_112699,11458,18495,17466,59679,77138,62131,8243,8163,9177
MYCTH_2311275,853,1449,1221,6272,8225,6792,2864,2650,3087
MYCTH_97120,9,20,24,3,19,17,1,12,4
MYCTH_85595,377,615,581,3853,4761,3493,8975,9266,9861
MYCTH_2311279,477,557,487,4268,5809,4467,6122,5822,6591
MYCTH_2311282,431,755,787,722,918,917,1064,1117,1059
MYCTH_2071628,0,0,0,4,3,3,4,5,2
MYCTH_2311285,1252,2089,1792,7040,9005,7306,7360,7424,8184
MYCTH_2084256,3952,7151,6841,8960,11096,9193,12363,12128,12978
MYCTH_2311288,110,171,133,1395,1627,1095,1695,2017,1861
MYCTH_2311289,910,1441,1410,1817,2280,2078,2044,1836,2147
MYCTH_109377,1761,2773,2492,8357,10749,8181,13190,11981,13407
MYCTH_2072228,0,0,0,0,0,0,0,0,0
MYCTH_2071661,20,37,26,34,50,45,19,20,40
MYCTH_2311295,1400,2613,2355,2019,2520,2353,3428,3536,3872
MYCTH_2311297,910,1333,1340,1652,1957,1685,1991,1963,2097
MYCTH_2311298,311,494,465,504,615,609,1058,916,1142
MYCTH_2311299,400,662,639,931,1108,1012,1215,990,1276
MYCTH_2311300,189,350,351,209,276,230,429,441,463
MYCTH_72833,3932,6631,6184,38855,50429,44740,46492,43607,50973
MYCTH_2121130,76,83,108,436,623,412,437,464,451
MYCTH_2311306,1044,1713,1577,4435,5780,4883,6711,6087,7006
MYCTH_109373,470,852,788,1570,1949,1733,2201,1976,2183
MYCTH_72822,1468,2554,2444,2873,3913,3402,7540,7307,7845
MYCTH_58125,11,25,18,21,39,19,113,91,115
MYCTH_85556,72,80,100,1429,2092,1771,248,265,274
MYCTH_2311323,1,0,3,0,2,0,1,0,2
MYCTH_2130467,0,0,0,0,2,0,0,0,0
MYCTH_2311326,198,318,285,1659,2356,2075,986,871,1006
MYCTH_2084292,52,118,128,191,227,172,183,154,170
MYCTH_2071908,98,129,141,985,926,584,688,779,1029
MYCTH_2311330,819,1327,1474,942,1375,1125,1051,1061,1251
MYCTH_2311331,129,278,213,175,273,203,274,278,237
MYCTH_2311333,607,1175,1122,1498,1830,1560,1726,1721,1852
MYCTH_2311337,246,396,369,1861,2393,1931,1178,1226,1271
MYCTH_2311342,1012,1645,1685,3528,4576,3337,3429,3696,3753
MYCTH_2311348,1530,2632,2165,7933,9986,8241,8639,8630,9553
MYCTH_2311349,551,733,698,602,913,804,1213,1443,1389
MYCTH_85534,422,687,609,1454,2011,1629,2732,2819,2831
MYCTH_2311354,575,979,838,3384,4068,3074,4949,5261,5340
MYCTH_2311356,908,1558,1575,2168,2675,2515,3679,3293,3503
MYCTH_112686,36443,62560,60613,210492,216540,154637,293230,297815,370006
MYCTH_2135843,1770,3090,3032,3541,4318,3474,2713,2618,2933
MYCTH_2311364,4747,7313,6475,29150,42434,33055,43462,42577,46607
MYCTH_2311368,1503,2457,2323,4999,6777,5757,7052,7783,8674
MYCTH_2311371,891,1437,1513,1198,1435,1312,1732,1784,1825
MYCTH_2071198,106,169,183,179,301,246,442,550,541
MYCTH_2113259,59,71,90,23,51,63,30,38,21
MYCTH_2311373,842,1190,1177,2867,3572,3206,3220,3129,3510
MYCTH_2316445,7456,12454,11413,15062,18744,15622,18723,18691,19501
MYCTH_2130496,261,483,457,598,853,826,990,948,1033
MYCTH_2311378,2377,3885,3699,10699,13773,11107,11411,10087,11809
MYCTH_2311380,526,828,724,1116,1600,1448,1443,1561,1662
MYCTH_2135849,5181,8394,7712,10725,13582,11839,8537,8668,9734
MYCTH_2071385,451,710,679,513,598,448,619,572,589
MYCTH_2311384,1559,2468,2099,5578,6804,6078,7675,7017,8634
MYCTH_56853,1031,1760,1671,2890,3625,2897,4926,4713,5061
MYCTH_2311387,366,639,466,775,1025,1060,1198,1137,1265
MYCTH_2311388,547,877,757,727,1004,850,1108,1016,1167
MYCTH_2121166,20,10,33,9,16,15,15,7,6
MYCTH_2311391,66,81,88,192,310,298,303,384,487
MYCTH_2130506,12,41,48,49,53,55,70,57,35
MYCTH_2311393,665,974,948,2777,3837,3039,3660,3403,3833
MYCTH_85489,999,1736,1651,5227,6571,4964,4987,4996,5373
MYCTH_2311397,501,701,594,2035,2685,2205,2767,2907,3287
MYCTH_2145409,16237,27736,26680,48737,63065,53435,91226,94510,103071
MYCTH_2311408,587,1141,1055,2262,2882,2558,3925,3692,3988
MYCTH_2311411,2063,3557,3409,3845,4946,4025,11309,11039,12205
MYCTH_2311416,370,586,609,1474,1758,1417,1393,1345,1427
MYCTH_2130517,1458,2309,2113,1915,2395,1707,1661,2184,1878
MYCTH_2071285,14478,22234,23174,31640,31415,14759,3688,3911,3557
MYCTH_2071504,30192,39642,37788,23997,23521,12231,4000,3384,3111
MYCTH_2071514,43994,60873,52420,38459,37851,20173,6200,5565,5517
MYCTH_2071953,36890,50579,42294,31732,30738,17865,4545,3831,4065
MYCTH_57823,0,0,4,0,4,2,6,10,21
MYCTH_2311417,0,4,1,5,1,6,6,1,3
MYCTH_2311419,1163,1920,1745,4743,6395,5028,4337,4401,4903
MYCTH_2311420,2293,3622,3892,9144,12308,9836,7847,7755,8748
MYCTH_2311422,353,458,387,3157,4548,3884,3840,3641,4316
MYCTH_2311423,731,1204,947,1729,2345,2067,2504,2694,2660
MYCTH_2311424,423,642,777,1208,1389,1268,706,608,758
MYCTH_2311425,124,135,112,1853,2690,1982,2058,1909,2200
MYCTH_2311426,192,360,296,563,842,763,848,877,940
MYCTH_2311427,301,442,403,902,1451,1242,1651,1801,1904
MYCTH_2311429,110,182,162,304,276,280,418,469,499
MYCTH_2311433,2212,3909,3511,20332,27750,23493,12654,11987,13929
MYCTH_97047,4,27,14,22,47,23,31,28,37
MYCTH_2311439,2079,3376,3344,9062,9351,6984,9998,10599,13415
MYCTH_57777,4189,7060,6335,22909,28678,25128,32268,30964,34766
MYCTH_2311445,393,549,492,1423,1718,1529,1695,1800,2050
MYCTH_2311447,751,1162,899,1201,1529,1291,1565,1502,1698
MYCTH_2311451,4238,6999,5692,7631,11066,10156,15657,14762,16386
MYCTH_2311457,12559,21072,19281,17766,20782,17463,8415,9524,9497
MYCTH_2311467,2912,4651,3975,20164,22792,17610,25403,26882,28507
MYCTH_2311469,426,707,733,911,1159,1087,997,1282,1245
MYCTH_58223,15,45,22,35,42,42,23,18,51
MYCTH_2311474,724,1092,892,5255,6469,5843,6286,5863,6897
MYCTH_2145425,1377,2330,2261,12243,14980,11518,17764,17307,18815
MYCTH_2311479,1423,2118,1850,7161,8350,6577,8724,8373,9134
MYCTH_2311481,411,645,772,1824,2368,1820,2506,2335,2594
MYCTH_2130550,20,13,23,75,94,36,51,82,88
MYCTH_2311482,0,8,9,6,2,13,12,6,19
MYCTH_2311483,65,100,70,13,45,13,54,47,50
MYCTH_2311484,89,153,174,321,338,300,66,51,38
MYCTH_2311486,819,1303,1149,2080,2961,2448,2662,2482,2626
MYCTH_2311488,563,846,892,2262,2937,2544,2335,2409,2526
MYCTH_2311492,726,1082,955,2116,2798,2359,3755,3153,3979
MYCTH_2311494,1673,2806,2565,6059,7883,6979,8985,8870,9764
MYCTH_2311495,722,1088,1093,2231,2556,2240,3765,4082,4421
MYCTH_2311498,1219,1958,2033,1794,2371,1999,2554,2422,2749
MYCTH_2070581,26,63,56,26,43,38,69,93,108
MYCTH_2145431,1907,3020,2777,3215,4418,3578,5518,5997,6405
MYCTH_2311505,494,853,887,803,944,819,1912,2070,2105
MYCTH_2311508,57,76,80,71,65,49,74,124,119
MYCTH_2311509,460,686,623,583,745,633,642,706,668
MYCTH_2311511,660,1175,1198,717,866,931,886,740,991
MYCTH_2311515,424,557,480,3359,4605,3037,6658,7314,7459
MYCTH_2311517,14,34,12,39,18,20,14,28,27
MYCTH_57924,0,0,0,2,0,0,0,0,0
MYCTH_2311518,2292,3848,3133,7710,10003,8266,12617,13038,13729
MYCTH_2311519,4,19,9,3,15,14,37,29,17
MYCTH_2311520,2,30,2,27,10,15,9,37,37
MYCTH_2311521,497,809,734,11220,12630,9552,9638,9888,10916
MYCTH_97015,480,835,760,1677,2176,1986,2531,2440,2747
MYCTH_2311525,902,1615,1482,2715,3248,2827,3297,3386,3450
MYCTH_2311528,562,1049,1059,1030,1406,1221,1777,1693,1842
MYCTH_2311529,588,790,801,3470,4820,3976,5038,4878,5295
MYCTH_2311535,472,673,641,908,1169,1055,1831,1716,1942
MYCTH_2311537,281,549,383,1677,2409,1952,3087,2866,2991
MYCTH_t181,0,0,1,0,1,0,4,1,11
MYCTH_2311539,7,9,9,8,1,1,15,37,24
MYCTH_2113329,1,0,0,2,0,2,0,7,1
MYCTH_2311543,1851,3163,3206,2794,3466,3098,3500,3405,4086
MYCTH_2311545,1406,2244,2181,1282,1943,1548,3062,2965,3250
MYCTH_2311547,56,51,49,748,1051,855,842,853,950
MYCTH_2311548,1317,1973,1740,4000,5149,4202,5187,4892,5775
MYCTH_2311549,32,34,33,409,605,374,451,382,428
MYCTH_2311550,285,418,390,1068,1340,1303,1502,1312,1449
MYCTH_2311554,676,1104,673,2625,3684,2871,3634,3527,3621
MYCTH_2311557,2160,3477,3202,3278,4245,3533,5875,6384,6946
MYCTH_2311558,663,974,936,2842,3704,2880,3694,3638,3879
MYCTH_2311559,370,568,477,1540,2006,1559,2423,2322,2523
MYCTH_97001,169,194,146,1759,1876,1258,4091,4889,4743
MYCTH_2311562,157,284,276,690,665,421,1617,1900,1530
MYCTH_2113341,0,17,13,80,51,41,31,33,26
MYCTH_2140820,1763,2916,2584,6658,7792,7015,51536,48375,54774
MYCTH_2311569,203,335,229,829,1093,932,2210,1962,2208
MYCTH_2130591,11,2,13,6,17,20,11,11,18
MYCTH_2311571,2,3,1,8,4,14,3,2,0
MYCTH_85367,72,134,148,1503,2133,1744,1043,869,1175
MYCTH_2084467,238,264,355,385,507,473,894,1009,1137
MYCTH_2311577,1586,2842,2465,3281,4444,3650,9272,9157,10245
MYCTH_2311579,42,77,55,140,144,120,97,111,157
MYCTH_2311581,138,183,185,377,386,369,930,968,1008
MYCTH_2145454,389,506,556,683,971,801,1329,1145,1369
MYCTH_2311585,453,781,738,711,905,789,637,720,770
MYCTH_2311586,124,133,183,344,515,431,418,383,461
MYCTH_2311587,1458,2586,2128,4882,6430,5410,6271,6416,7056
MYCTH_2113353,3,4,9,5,5,4,2,0,2
MYCTH_2311589,396,525,384,5032,6724,5239,7357,7835,8625
MYCTH_2311591,12696,21152,20292,29197,37619,33088,40585,42390,45056
MYCTH_2121249,1297,2035,2344,2482,3205,2858,5617,6050,6448
MYCTH_2316483,2439,4095,3658,3775,4824,4357,6152,5858,6315
MYCTH_2311601,1759,3320,3155,3532,4984,4056,10521,9296,10976
