Gene	Pathway
MYCTH_2312551	Metabolic pathways
MYCTH_2312570	Metabolic pathways
MYCTH_2312579	Metabolic pathways
MYCTH_2312639	Metabolic pathways
MYCTH_2312662	Metabolic pathways
MYCTH_2312753	Metabolic pathways
MYCTH_2312755	Metabolic pathways
MYCTH_2312789	Metabolic pathways
MYCTH_2312808	Metabolic pathways
MYCTH_2312819	Metabolic pathways
MYCTH_2312849	Metabolic pathways
MYCTH_2312869	Metabolic pathways
MYCTH_2312902	Metabolic pathways
MYCTH_2312913	Metabolic pathways
MYCTH_2312966	Metabolic pathways
MYCTH_2312981	Metabolic pathways
MYCTH_2313014	Metabolic pathways
MYCTH_2313137	Metabolic pathways
MYCTH_2313159	Metabolic pathways
MYCTH_2313212	Metabolic pathways
MYCTH_2313219	Metabolic pathways
MYCTH_2313301	Metabolic pathways
MYCTH_2313342	Metabolic pathways
MYCTH_2313562	Metabolic pathways
MYCTH_2313627	Metabolic pathways
MYCTH_2313641	Metabolic pathways
MYCTH_2313750	Metabolic pathways
MYCTH_2313783	Metabolic pathways
MYCTH_2313833	Metabolic pathways
MYCTH_2314123	Metabolic pathways
MYCTH_2314136	Metabolic pathways
MYCTH_2314148	Metabolic pathways
MYCTH_2314160	Metabolic pathways
MYCTH_2314321	Metabolic pathways
MYCTH_2314502	Metabolic pathways
MYCTH_2314544	Metabolic pathways
MYCTH_2314616	Metabolic pathways
MYCTH_2314839	Metabolic pathways
MYCTH_2314882	Metabolic pathways
MYCTH_2314931	Metabolic pathways
MYCTH_2315007	Metabolic pathways
MYCTH_2315009	Metabolic pathways
MYCTH_2315024	Metabolic pathways
MYCTH_2315052	Metabolic pathways
MYCTH_2315106	Metabolic pathways
MYCTH_2315114	Metabolic pathways
MYCTH_2315436	Metabolic pathways
MYCTH_2315552	Metabolic pathways
MYCTH_2315623	Metabolic pathways
MYCTH_2315754	Metabolic pathways
MYCTH_2315847	Metabolic pathways
MYCTH_2315910	Metabolic pathways
MYCTH_2315941	Metabolic pathways
MYCTH_2316017	Metabolic pathways
MYCTH_2316112	Metabolic pathways
MYCTH_2316240	Metabolic pathways
MYCTH_2316262	Metabolic pathways
MYCTH_2316294	Metabolic pathways
MYCTH_2316346	Metabolic pathways
MYCTH_2316407	Metabolic pathways
MYCTH_2316483	Metabolic pathways
MYCTH_2316497	Metabolic pathways
MYCTH_2316525	Metabolic pathways
MYCTH_2316572	Metabolic pathways
MYCTH_2316642	Metabolic pathways
MYCTH_2316731	Metabolic pathways
MYCTH_35909	Metabolic pathways
MYCTH_38200	Metabolic pathways
MYCTH_38472	Metabolic pathways
MYCTH_38939	Metabolic pathways
MYCTH_39035	Metabolic pathways
MYCTH_39133	Metabolic pathways
MYCTH_39983	Metabolic pathways
MYCTH_40109	Metabolic pathways
MYCTH_40111	Metabolic pathways
MYCTH_40367	Metabolic pathways
MYCTH_40719	Metabolic pathways
MYCTH_40891	Metabolic pathways
MYCTH_40990	Metabolic pathways
MYCTH_41800	Metabolic pathways
MYCTH_42071	Metabolic pathways
MYCTH_42269	Metabolic pathways
MYCTH_42937	Metabolic pathways
MYCTH_43356	Metabolic pathways
MYCTH_43573	Metabolic pathways
MYCTH_43648	Metabolic pathways
MYCTH_43671	Metabolic pathways
MYCTH_44230	Metabolic pathways
MYCTH_44863	Metabolic pathways
MYCTH_46981	Metabolic pathways
MYCTH_49355	Metabolic pathways
MYCTH_50083	Metabolic pathways
MYCTH_50608	Metabolic pathways
MYCTH_50705	Metabolic pathways
MYCTH_50837	Metabolic pathways
MYCTH_51545	Metabolic pathways
MYCTH_52068	Metabolic pathways
MYCTH_52082	Metabolic pathways
MYCTH_52463	Metabolic pathways
MYCTH_53055	Metabolic pathways
MYCTH_53288	Metabolic pathways
MYCTH_53508	Metabolic pathways
MYCTH_54601	Metabolic pathways
MYCTH_54712	Metabolic pathways
MYCTH_55717	Metabolic pathways
MYCTH_56173	Metabolic pathways
MYCTH_57224	Metabolic pathways
MYCTH_57338	Metabolic pathways
MYCTH_57502	Metabolic pathways
MYCTH_57572	Metabolic pathways
MYCTH_58873	Metabolic pathways
MYCTH_58882	Metabolic pathways
MYCTH_60177	Metabolic pathways
MYCTH_60632	Metabolic pathways
MYCTH_60685	Metabolic pathways
MYCTH_61858	Metabolic pathways
MYCTH_62052	Metabolic pathways
MYCTH_62925	Metabolic pathways
MYCTH_63965	Metabolic pathways
MYCTH_64893	Metabolic pathways
MYCTH_66022	Metabolic pathways
MYCTH_66338	Metabolic pathways
MYCTH_66729	Metabolic pathways
MYCTH_66804	Metabolic pathways
MYCTH_67060	Metabolic pathways
MYCTH_68292	Metabolic pathways
MYCTH_68509	Metabolic pathways
MYCTH_69410	Metabolic pathways
MYCTH_69975	Metabolic pathways
MYCTH_70861	Metabolic pathways
MYCTH_71063	Metabolic pathways
MYCTH_71204	Metabolic pathways
MYCTH_71219	Metabolic pathways
MYCTH_71484	Metabolic pathways
MYCTH_72393	Metabolic pathways
MYCTH_72932	Metabolic pathways
MYCTH_73070	Metabolic pathways
MYCTH_73315	Metabolic pathways
MYCTH_73679	Metabolic pathways
MYCTH_74462	Metabolic pathways
MYCTH_75490	Metabolic pathways
MYCTH_76126	Metabolic pathways
MYCTH_76199	Metabolic pathways
MYCTH_76680	Metabolic pathways
MYCTH_77082	Metabolic pathways
MYCTH_77206	Metabolic pathways
MYCTH_77970	Metabolic pathways
MYCTH_79031	Metabolic pathways
MYCTH_79077	Metabolic pathways
MYCTH_79157	Metabolic pathways
MYCTH_79295	Metabolic pathways
MYCTH_79619	Metabolic pathways
MYCTH_79885	Metabolic pathways
MYCTH_80104	Metabolic pathways
MYCTH_80304	Metabolic pathways
MYCTH_80916	Metabolic pathways
MYCTH_81379	Metabolic pathways
MYCTH_81869	Metabolic pathways
MYCTH_82268	Metabolic pathways
MYCTH_82456	Metabolic pathways
MYCTH_82505	Metabolic pathways
MYCTH_82558	Metabolic pathways
MYCTH_82981	Metabolic pathways
MYCTH_83019	Metabolic pathways
MYCTH_83048	Metabolic pathways
MYCTH_83475	Metabolic pathways
MYCTH_84297	Metabolic pathways
MYCTH_84302	Metabolic pathways
MYCTH_85068	Metabolic pathways
MYCTH_86049	Metabolic pathways
MYCTH_86753	Metabolic pathways
MYCTH_87557	Metabolic pathways
MYCTH_87877	Metabolic pathways
MYCTH_88639	Metabolic pathways
MYCTH_89872	Metabolic pathways
MYCTH_90594	Metabolic pathways
MYCTH_93330	Metabolic pathways
MYCTH_94336	Metabolic pathways
MYCTH_95158	Metabolic pathways
MYCTH_95226	Metabolic pathways
MYCTH_95293	Metabolic pathways
MYCTH_95546	Metabolic pathways
MYCTH_97137	Metabolic pathways
MYCTH_97899	Metabolic pathways
MYCTH_97932	Metabolic pathways
MYCTH_98458	Metabolic pathways
MYCTH_98521	Metabolic pathways
MYCTH_98773	Metabolic pathways
MYCTH_99077	Metabolic pathways
MYCTH_99461	Metabolic pathways
MYCTH_100519	Phosphatidylinositol signaling system
MYCTH_101588	Phosphatidylinositol signaling system
MYCTH_2062719	Phosphatidylinositol signaling system
MYCTH_2067418	Phosphatidylinositol signaling system
MYCTH_2110837	Phosphatidylinositol signaling system
MYCTH_2134429	Phosphatidylinositol signaling system
MYCTH_2293961	Phosphatidylinositol signaling system
MYCTH_2294543	Phosphatidylinositol signaling system
MYCTH_2294830	Phosphatidylinositol signaling system
MYCTH_2296575	Phosphatidylinositol signaling system
MYCTH_2299155	Phosphatidylinositol signaling system
MYCTH_2300779	Phosphatidylinositol signaling system
MYCTH_2305205	Phosphatidylinositol signaling system
MYCTH_2308809	Phosphatidylinositol signaling system
MYCTH_2309929	Phosphatidylinositol signaling system
MYCTH_2309971	Phosphatidylinositol signaling system
MYCTH_2310810	Phosphatidylinositol signaling system
MYCTH_2311425	Phosphatidylinositol signaling system
MYCTH_2311495	Phosphatidylinositol signaling system
MYCTH_40109	Phosphatidylinositol signaling system
MYCTH_65137	Phosphatidylinositol signaling system
MYCTH_100654	Autophagy - yeast
MYCTH_101588	Autophagy - yeast
MYCTH_113886	Autophagy - yeast
MYCTH_2046198	Autophagy - yeast
MYCTH_2067869	Autophagy - yeast
MYCTH_2073265	Autophagy - yeast
MYCTH_2073591	Autophagy - yeast
MYCTH_2080075	Autophagy - yeast
MYCTH_2095122	Autophagy - yeast
MYCTH_2116523	Autophagy - yeast
MYCTH_2127482	Autophagy - yeast
MYCTH_2145069	Autophagy - yeast
MYCTH_2294730	Autophagy - yeast
MYCTH_2294864	Autophagy - yeast
MYCTH_2295173	Autophagy - yeast
MYCTH_2295254	Autophagy - yeast
MYCTH_2295800	Autophagy - yeast
MYCTH_2296007	Autophagy - yeast
MYCTH_2296191	Autophagy - yeast
MYCTH_2296558	Autophagy - yeast
MYCTH_2297020	Autophagy - yeast
MYCTH_2297068	Autophagy - yeast
MYCTH_2297482	Autophagy - yeast
MYCTH_2297709	Autophagy - yeast
MYCTH_2297779	Autophagy - yeast
MYCTH_2298243	Autophagy - yeast
MYCTH_2299099	Autophagy - yeast
MYCTH_2300159	Autophagy - yeast
MYCTH_2300282	Autophagy - yeast
MYCTH_2300427	Autophagy - yeast
MYCTH_2300844	Autophagy - yeast
MYCTH_2302071	Autophagy - yeast
MYCTH_2302243	Autophagy - yeast
MYCTH_2302779	Autophagy - yeast
MYCTH_2303024	Autophagy - yeast
MYCTH_2303567	Autophagy - yeast
MYCTH_2303752	Autophagy - yeast
MYCTH_2304075	Autophagy - yeast
MYCTH_2304140	Autophagy - yeast
MYCTH_2304613	Autophagy - yeast
MYCTH_2304857	Autophagy - yeast
MYCTH_2305025	Autophagy - yeast
MYCTH_2305262	Autophagy - yeast
MYCTH_2305337	Autophagy - yeast
MYCTH_2305937	Autophagy - yeast
MYCTH_2306082	Autophagy - yeast
MYCTH_2306649	Autophagy - yeast
MYCTH_2307294	Autophagy - yeast
MYCTH_2307769	Autophagy - yeast
MYCTH_2308737	Autophagy - yeast
MYCTH_2309135	Autophagy - yeast
MYCTH_2310810	Autophagy - yeast
MYCTH_2310869	Autophagy - yeast
MYCTH_2311423	Autophagy - yeast
MYCTH_2311425	Autophagy - yeast
MYCTH_2311467	Autophagy - yeast
MYCTH_2311543	Autophagy - yeast
MYCTH_2311550	Autophagy - yeast
MYCTH_2311587	Autophagy - yeast
MYCTH_2311835	Autophagy - yeast
MYCTH_2311843	Autophagy - yeast
MYCTH_2312523	Autophagy - yeast
MYCTH_2312908	Autophagy - yeast
MYCTH_2313651	Autophagy - yeast
MYCTH_2315255	Autophagy - yeast
MYCTH_2315566	Autophagy - yeast
MYCTH_2316610	Autophagy - yeast
MYCTH_37094	Autophagy - yeast
MYCTH_40109	Autophagy - yeast
MYCTH_40930	Autophagy - yeast
MYCTH_78321	Autophagy - yeast
MYCTH_100654	Protein processing in endoplasmic reticulum
MYCTH_112686	Protein processing in endoplasmic reticulum
MYCTH_2057433	Protein processing in endoplasmic reticulum
MYCTH_2067166	Protein processing in endoplasmic reticulum
MYCTH_2073127	Protein processing in endoplasmic reticulum
MYCTH_2079774	Protein processing in endoplasmic reticulum
MYCTH_2088290	Protein processing in endoplasmic reticulum
MYCTH_2088816	Protein processing in endoplasmic reticulum
MYCTH_2121561	Protein processing in endoplasmic reticulum
MYCTH_2133483	Protein processing in endoplasmic reticulum
MYCTH_2139585	Protein processing in endoplasmic reticulum
MYCTH_2294104	Protein processing in endoplasmic reticulum
MYCTH_2294490	Protein processing in endoplasmic reticulum
MYCTH_2294554	Protein processing in endoplasmic reticulum
MYCTH_2294574	Protein processing in endoplasmic reticulum
MYCTH_2294863	Protein processing in endoplasmic reticulum
MYCTH_2295005	Protein processing in endoplasmic reticulum
MYCTH_2295196	Protein processing in endoplasmic reticulum
MYCTH_2295433	Protein processing in endoplasmic reticulum
MYCTH_2295750	Protein processing in endoplasmic reticulum
MYCTH_2296005	Protein processing in endoplasmic reticulum
MYCTH_2296171	Protein processing in endoplasmic reticulum
MYCTH_2296798	Protein processing in endoplasmic reticulum
MYCTH_2296861	Protein processing in endoplasmic reticulum
MYCTH_2297201	Protein processing in endoplasmic reticulum
MYCTH_2297768	Protein processing in endoplasmic reticulum
MYCTH_2298354	Protein processing in endoplasmic reticulum
MYCTH_2298958	Protein processing in endoplasmic reticulum
MYCTH_2299099	Protein processing in endoplasmic reticulum
MYCTH_2300690	Protein processing in endoplasmic reticulum
MYCTH_2300729	Protein processing in endoplasmic reticulum
MYCTH_2300782	Protein processing in endoplasmic reticulum
MYCTH_2300901	Protein processing in endoplasmic reticulum
MYCTH_2301005	Protein processing in endoplasmic reticulum
MYCTH_2301053	Protein processing in endoplasmic reticulum
MYCTH_2301702	Protein processing in endoplasmic reticulum
MYCTH_2301771	Protein processing in endoplasmic reticulum
MYCTH_2302045	Protein processing in endoplasmic reticulum
MYCTH_2302289	Protein processing in endoplasmic reticulum
MYCTH_2302839	Protein processing in endoplasmic reticulum
MYCTH_2302852	Protein processing in endoplasmic reticulum
MYCTH_2303597	Protein processing in endoplasmic reticulum
MYCTH_2304045	Protein processing in endoplasmic reticulum
MYCTH_2304079	Protein processing in endoplasmic reticulum
MYCTH_2304118	Protein processing in endoplasmic reticulum
MYCTH_2304302	Protein processing in endoplasmic reticulum
MYCTH_2304464	Protein processing in endoplasmic reticulum
MYCTH_2304570	Protein processing in endoplasmic reticulum
MYCTH_2306035	Protein processing in endoplasmic reticulum
MYCTH_2306744	Protein processing in endoplasmic reticulum
MYCTH_2307289	Protein processing in endoplasmic reticulum
MYCTH_2307463	Protein processing in endoplasmic reticulum
MYCTH_2308649	Protein processing in endoplasmic reticulum
MYCTH_2308771	Protein processing in endoplasmic reticulum
MYCTH_2308798	Protein processing in endoplasmic reticulum
MYCTH_2308921	Protein processing in endoplasmic reticulum
MYCTH_2309125	Protein processing in endoplasmic reticulum
MYCTH_2309166	Protein processing in endoplasmic reticulum
MYCTH_2309342	Protein processing in endoplasmic reticulum
MYCTH_2309354	Protein processing in endoplasmic reticulum
MYCTH_2309854	Protein processing in endoplasmic reticulum
MYCTH_2310016	Protein processing in endoplasmic reticulum
MYCTH_2310028	Protein processing in endoplasmic reticulum
MYCTH_2310653	Protein processing in endoplasmic reticulum
MYCTH_2310830	Protein processing in endoplasmic reticulum
MYCTH_2311698	Protein processing in endoplasmic reticulum
MYCTH_2311711	Protein processing in endoplasmic reticulum
MYCTH_2311970	Protein processing in endoplasmic reticulum
MYCTH_2312968	Protein processing in endoplasmic reticulum
MYCTH_2313145	Protein processing in endoplasmic reticulum
MYCTH_2313159	Protein processing in endoplasmic reticulum
MYCTH_2313331	Protein processing in endoplasmic reticulum
MYCTH_2314691	Protein processing in endoplasmic reticulum
MYCTH_2315211	Protein processing in endoplasmic reticulum
MYCTH_2315513	Protein processing in endoplasmic reticulum
MYCTH_2315657	Protein processing in endoplasmic reticulum
MYCTH_2316572	Protein processing in endoplasmic reticulum
MYCTH_75824	Protein processing in endoplasmic reticulum
MYCTH_80581	Protein processing in endoplasmic reticulum
MYCTH_87328	Protein processing in endoplasmic reticulum
MYCTH_101224	Fatty acid degradation
MYCTH_105847	Fatty acid degradation
MYCTH_108115	Fatty acid degradation
MYCTH_111331	Fatty acid degradation
MYCTH_2140820	Fatty acid degradation
MYCTH_2141082	Fatty acid degradation
MYCTH_2298614	Fatty acid degradation
MYCTH_2299360	Fatty acid degradation
MYCTH_2299913	Fatty acid degradation
MYCTH_2300520	Fatty acid degradation
MYCTH_2301430	Fatty acid degradation
MYCTH_2303755	Fatty acid degradation
MYCTH_2304244	Fatty acid degradation
MYCTH_2304944	Fatty acid degradation
MYCTH_2306357	Fatty acid degradation
MYCTH_2307188	Fatty acid degradation
MYCTH_2308801	Fatty acid degradation
MYCTH_2310435	Fatty acid degradation
MYCTH_101224	Tryptophan metabolism
MYCTH_105847	Tryptophan metabolism
MYCTH_112996	Tryptophan metabolism
MYCTH_2082917	Tryptophan metabolism
MYCTH_2140820	Tryptophan metabolism
MYCTH_2294240	Tryptophan metabolism
MYCTH_2294749	Tryptophan metabolism
MYCTH_2295409	Tryptophan metabolism
MYCTH_2295414	Tryptophan metabolism
MYCTH_2298614	Tryptophan metabolism
MYCTH_2299739	Tryptophan metabolism
MYCTH_2299913	Tryptophan metabolism
MYCTH_2300294	Tryptophan metabolism
MYCTH_2303088	Tryptophan metabolism
MYCTH_2303249	Tryptophan metabolism
MYCTH_2303251	Tryptophan metabolism
MYCTH_2303755	Tryptophan metabolism
MYCTH_2304244	Tryptophan metabolism
MYCTH_2304561	Tryptophan metabolism
MYCTH_2307600	Tryptophan metabolism
MYCTH_2308449	Tryptophan metabolism
MYCTH_2308801	Tryptophan metabolism
MYCTH_2309210	Tryptophan metabolism
MYCTH_2311651	Tryptophan metabolism
MYCTH_2312902	Tryptophan metabolism
MYCTH_41800	Tryptophan metabolism
MYCTH_80916	Tryptophan metabolism
MYCTH_101411	Aminoacyl-trna biosynthesis
MYCTH_2075799	Aminoacyl-trna biosynthesis
MYCTH_2087474	Aminoacyl-trna biosynthesis
MYCTH_2114926	Aminoacyl-trna biosynthesis
MYCTH_2133586	Aminoacyl-trna biosynthesis
MYCTH_2134157	Aminoacyl-trna biosynthesis
MYCTH_2293982	Aminoacyl-trna biosynthesis
MYCTH_2294054	Aminoacyl-trna biosynthesis
MYCTH_2294372	Aminoacyl-trna biosynthesis
MYCTH_2296109	Aminoacyl-trna biosynthesis
MYCTH_2296525	Aminoacyl-trna biosynthesis
MYCTH_2297473	Aminoacyl-trna biosynthesis
MYCTH_2297869	Aminoacyl-trna biosynthesis
MYCTH_2298226	Aminoacyl-trna biosynthesis
MYCTH_2299521	Aminoacyl-trna biosynthesis
MYCTH_2301210	Aminoacyl-trna biosynthesis
MYCTH_2301585	Aminoacyl-trna biosynthesis
MYCTH_2301594	Aminoacyl-trna biosynthesis
MYCTH_2302133	Aminoacyl-trna biosynthesis
MYCTH_2302257	Aminoacyl-trna biosynthesis
MYCTH_2302726	Aminoacyl-trna biosynthesis
MYCTH_2303804	Aminoacyl-trna biosynthesis
MYCTH_2304529	Aminoacyl-trna biosynthesis
MYCTH_2304594	Aminoacyl-trna biosynthesis
MYCTH_2306029	Aminoacyl-trna biosynthesis
MYCTH_2306123	Aminoacyl-trna biosynthesis
MYCTH_2306339	Aminoacyl-trna biosynthesis
MYCTH_2307473	Aminoacyl-trna biosynthesis
MYCTH_2308647	Aminoacyl-trna biosynthesis
MYCTH_2308837	Aminoacyl-trna biosynthesis
MYCTH_2309291	Aminoacyl-trna biosynthesis
MYCTH_2310667	Aminoacyl-trna biosynthesis
MYCTH_2311368	Aminoacyl-trna biosynthesis
MYCTH_2311378	Aminoacyl-trna biosynthesis
MYCTH_2312792	Aminoacyl-trna biosynthesis
MYCTH_2312940	Aminoacyl-trna biosynthesis
MYCTH_59106	Aminoacyl-trna biosynthesis
MYCTH_80528	Aminoacyl-trna biosynthesis
MYCTH_t1	Aminoacyl-trna biosynthesis
MYCTH_t10	Aminoacyl-trna biosynthesis
MYCTH_t100	Aminoacyl-trna biosynthesis
MYCTH_t101	Aminoacyl-trna biosynthesis
MYCTH_t102	Aminoacyl-trna biosynthesis
MYCTH_t103	Aminoacyl-trna biosynthesis
MYCTH_t104	Aminoacyl-trna biosynthesis
MYCTH_t105	Aminoacyl-trna biosynthesis
MYCTH_t106	Aminoacyl-trna biosynthesis
MYCTH_t107	Aminoacyl-trna biosynthesis
MYCTH_t108	Aminoacyl-trna biosynthesis
MYCTH_t109	Aminoacyl-trna biosynthesis
MYCTH_t11	Aminoacyl-trna biosynthesis
MYCTH_t110	Aminoacyl-trna biosynthesis
MYCTH_t112	Aminoacyl-trna biosynthesis
MYCTH_t113	Aminoacyl-trna biosynthesis
MYCTH_t114	Aminoacyl-trna biosynthesis
MYCTH_t115	Aminoacyl-trna biosynthesis
MYCTH_t116	Aminoacyl-trna biosynthesis
MYCTH_t117	Aminoacyl-trna biosynthesis
MYCTH_t118	Aminoacyl-trna biosynthesis
MYCTH_t119	Aminoacyl-trna biosynthesis
MYCTH_t12	Aminoacyl-trna biosynthesis
MYCTH_t120	Aminoacyl-trna biosynthesis
MYCTH_t121	Aminoacyl-trna biosynthesis
MYCTH_t122	Aminoacyl-trna biosynthesis
MYCTH_t123	Aminoacyl-trna biosynthesis
MYCTH_t124	Aminoacyl-trna biosynthesis
MYCTH_t125	Aminoacyl-trna biosynthesis
MYCTH_t126	Aminoacyl-trna biosynthesis
MYCTH_t127	Aminoacyl-trna biosynthesis
MYCTH_t128	Aminoacyl-trna biosynthesis
MYCTH_t129	Aminoacyl-trna biosynthesis
MYCTH_t13	Aminoacyl-trna biosynthesis
MYCTH_t130	Aminoacyl-trna biosynthesis
MYCTH_t131	Aminoacyl-trna biosynthesis
MYCTH_t132	Aminoacyl-trna biosynthesis
MYCTH_t133	Aminoacyl-trna biosynthesis
MYCTH_t134	Aminoacyl-trna biosynthesis
MYCTH_t135	Aminoacyl-trna biosynthesis
MYCTH_t136	Aminoacyl-trna biosynthesis
MYCTH_t137	Aminoacyl-trna biosynthesis
MYCTH_t138	Aminoacyl-trna biosynthesis
MYCTH_t139	Aminoacyl-trna biosynthesis
MYCTH_t14	Aminoacyl-trna biosynthesis
MYCTH_t140	Aminoacyl-trna biosynthesis
MYCTH_t141	Aminoacyl-trna biosynthesis
MYCTH_t142	Aminoacyl-trna biosynthesis
MYCTH_t143	Aminoacyl-trna biosynthesis
MYCTH_t144	Aminoacyl-trna biosynthesis
MYCTH_t145	Aminoacyl-trna biosynthesis
MYCTH_t146	Aminoacyl-trna biosynthesis
MYCTH_t147	Aminoacyl-trna biosynthesis
MYCTH_t148	Aminoacyl-trna biosynthesis
MYCTH_t149	Aminoacyl-trna biosynthesis
MYCTH_t15	Aminoacyl-trna biosynthesis
MYCTH_t150	Aminoacyl-trna biosynthesis
MYCTH_t151	Aminoacyl-trna biosynthesis
MYCTH_t152	Aminoacyl-trna biosynthesis
MYCTH_t153	Aminoacyl-trna biosynthesis
MYCTH_t154	Aminoacyl-trna biosynthesis
MYCTH_t155	Aminoacyl-trna biosynthesis
MYCTH_t156	Aminoacyl-trna biosynthesis
MYCTH_t157	Aminoacyl-trna biosynthesis
MYCTH_t158	Aminoacyl-trna biosynthesis
MYCTH_t159	Aminoacyl-trna biosynthesis
MYCTH_t16	Aminoacyl-trna biosynthesis
MYCTH_t160	Aminoacyl-trna biosynthesis
MYCTH_t161	Aminoacyl-trna biosynthesis
MYCTH_t162	Aminoacyl-trna biosynthesis
MYCTH_t163	Aminoacyl-trna biosynthesis
MYCTH_t164	Aminoacyl-trna biosynthesis
MYCTH_t165	Aminoacyl-trna biosynthesis
MYCTH_t166	Aminoacyl-trna biosynthesis
MYCTH_t167	Aminoacyl-trna biosynthesis
MYCTH_t168	Aminoacyl-trna biosynthesis
MYCTH_t169	Aminoacyl-trna biosynthesis
MYCTH_t17	Aminoacyl-trna biosynthesis
MYCTH_t170	Aminoacyl-trna biosynthesis
MYCTH_t171	Aminoacyl-trna biosynthesis
MYCTH_t172	Aminoacyl-trna biosynthesis
MYCTH_t173	Aminoacyl-trna biosynthesis
MYCTH_t174	Aminoacyl-trna biosynthesis
MYCTH_t175	Aminoacyl-trna biosynthesis
MYCTH_t176	Aminoacyl-trna biosynthesis
MYCTH_t177	Aminoacyl-trna biosynthesis
MYCTH_t178	Aminoacyl-trna biosynthesis
