GO	GENE	CLASS
GO:0003676	MYCTH_2309871	MF
GO:0008418	MYCTH_2300684	MF
GO:0006807	MYCTH_2300684	BP
GO:0004497	MYCTH_73679	MF
GO:0005506	MYCTH_73679	MF
GO:0003777	MYCTH_2298622	MF
GO:0005484	MYCTH_2316737	MF
GO:0016020	MYCTH_2316737	CC
GO:0008237	MYCTH_2295992	MF
GO:0006508	MYCTH_2295992	BP
GO:0005975	MYCTH_53508	BP
GO:0004370	MYCTH_53508	MF
GO:0005216	MYCTH_2299683	MF
GO:0005515	MYCTH_2298860	MF
GO:0022857	MYCTH_2063854	MF
GO:0006621	MYCTH_2313457	BP
GO:0005886	MYCTH_2112701	CC
GO:0031177	MYCTH_85595	MF
GO:0016740	MYCTH_85595	MF
GO:0016746	MYCTH_85595	MF
GO:0016491	MYCTH_85595	MF
GO:0004315	MYCTH_85595	MF
GO:0004602	MYCTH_2301102	MF
GO:0000981	MYCTH_2307849	MF
GO:0003677	MYCTH_2307849	MF
GO:0006368	MYCTH_2303763	BP
GO:0003723	MYCTH_2314150	MF
GO:0003676	MYCTH_2314150	MF
GO:0016491	MYCTH_70573	MF
GO:0004672	MYCTH_2309609	MF
GO:0004842	MYCTH_2304915	MF
GO:0055085	MYCTH_2081554	BP
GO:0005471	MYCTH_2081554	MF
GO:0003676	MYCTH_2296784	MF
GO:0005215	MYCTH_2304292	MF
GO:0000166	MYCTH_2304292	MF
GO:0000287	MYCTH_2304292	MF
GO:0003849	MYCTH_2307175	MF
GO:0009058	MYCTH_2307175	BP
GO:0003824	MYCTH_2307175	MF
GO:0016846	MYCTH_80223	MF
GO:0005975	MYCTH_104570	BP
GO:0022857	MYCTH_2316249	MF
GO:0004672	MYCTH_97963	MF
GO:0016192	MYCTH_2314212	BP
GO:0006888	MYCTH_2314212	BP
GO:0008272	MYCTH_2294661	BP
GO:0008271	MYCTH_2294661	MF
GO:0016491	MYCTH_2311000	MF
GO:0007165	MYCTH_2296774	BP
GO:0005524	MYCTH_2299715	MF
GO:0016874	MYCTH_2299715	MF
GO:0003989	MYCTH_2299715	MF
GO:0042407	MYCTH_2295922	BP
GO:0022857	MYCTH_2306837	MF
GO:0004623	MYCTH_38458	MF
GO:0008033	MYCTH_2298553	BP
GO:0003824	MYCTH_2298553	MF
GO:0010181	MYCTH_2298553	MF
GO:0005747	MYCTH_73070	CC
GO:0004185	MYCTH_2308690	MF
GO:0022857	MYCTH_85648	MF
GO:0008641	MYCTH_2300427	MF
GO:0005737	MYCTH_2300427	CC
GO:0044877	MYCTH_2307294	MF
GO:0005515	MYCTH_2307294	MF
GO:0004674	MYCTH_2307294	MF
GO:0016301	MYCTH_2307294	MF
GO:0004484	MYCTH_2305148	MF
GO:0043130	MYCTH_74236	MF
GO:0005515	MYCTH_74236	MF
GO:0004373	MYCTH_2301334	MF
GO:0003676	MYCTH_113138	MF
GO:0000160	MYCTH_2122809	BP
GO:0006865	MYCTH_2308145	BP
GO:0016020	MYCTH_2308145	CC
GO:0005227	MYCTH_2310174	MF
GO:0016020	MYCTH_2310174	CC
GO:0016746	MYCTH_2298711	MF
GO:0016747	MYCTH_98500	MF
GO:0004843	MYCTH_2309283	MF
GO:0008270	MYCTH_2309283	MF
GO:0046982	MYCTH_97424	MF
GO:0000786	MYCTH_97424	CC
GO:0003677	MYCTH_97424	MF
GO:0016021	MYCTH_2306135	CC
GO:0016020	MYCTH_2306135	CC
GO:0022857	MYCTH_2306135	MF
GO:0046872	MYCTH_2065718	MF
GO:0006508	MYCTH_2297779	BP
GO:0004252	MYCTH_2297779	MF
GO:0005094	MYCTH_2310488	MF
GO:0005525	MYCTH_2306254	MF
GO:0006886	MYCTH_2310072	BP
GO:0003676	MYCTH_2107979	MF
GO:0006582	MYCTH_2294550	BP
GO:0043565	MYCTH_2309019	MF
GO:0000166	MYCTH_2296525	MF
GO:0004827	MYCTH_2296525	MF
GO:0016787	MYCTH_2312840	MF
GO:0048193	MYCTH_2135257	BP
GO:0005869	MYCTH_2064870	CC
GO:0004497	MYCTH_2296119	MF
GO:0006120	MYCTH_2316017	BP
GO:0005506	MYCTH_52082	MF
GO:0003824	MYCTH_52082	MF
GO:0016702	MYCTH_52082	MF
GO:0003824	MYCTH_2302989	MF
GO:0005515	MYCTH_2313125	MF
GO:0003676	MYCTH_2048966	MF
GO:0008270	MYCTH_2048966	MF
GO:0000387	MYCTH_2048966	BP
GO:0005515	MYCTH_2295145	MF
GO:0000155	MYCTH_106527	MF
GO:0016310	MYCTH_106527	BP
GO:0000160	MYCTH_106527	BP
GO:0000813	MYCTH_2294394	CC
GO:0000463	MYCTH_2062887	BP
GO:0005666	MYCTH_2295366	CC
GO:0005515	MYCTH_2123684	MF
GO:0016491	MYCTH_2133056	MF
GO:0004455	MYCTH_2133056	MF
GO:0009082	MYCTH_2133056	BP
GO:0006368	MYCTH_2294800	BP
GO:0016020	MYCTH_2313786	CC
GO:0005216	MYCTH_2310616	MF
GO:0022857	MYCTH_2298337	MF
GO:0005524	MYCTH_2308929	MF
GO:0005515	MYCTH_2296914	MF
GO:0016491	MYCTH_104076	MF
GO:0004368	MYCTH_104076	MF
GO:0004601	MYCTH_2067982	MF
GO:0003824	MYCTH_2060682	MF
GO:0000226	MYCTH_2304624	BP
GO:0008460	MYCTH_69746	MF
GO:0003993	MYCTH_2293939	MF
GO:0016787	MYCTH_2293939	MF
GO:0005515	MYCTH_2305680	MF
GO:0003677	MYCTH_2305680	MF
GO:0005524	MYCTH_2295942	MF
GO:0006298	MYCTH_2295942	BP
GO:0005811	MYCTH_2301506	CC
GO:0061810	MYCTH_73480	MF
GO:0005506	MYCTH_2294752	MF
GO:0004497	MYCTH_2294752	MF
GO:0005515	MYCTH_2298988	MF
GO:0008061	MYCTH_102849	MF
GO:0004605	MYCTH_2310565	MF
GO:0003824	MYCTH_97310	MF
GO:0031177	MYCTH_97310	MF
GO:0005524	MYCTH_2312386	MF
GO:0004672	MYCTH_2312992	MF
GO:0002098	MYCTH_2298732	BP
GO:0016491	MYCTH_95580	MF
GO:0016491	MYCTH_78796	MF
GO:0003824	MYCTH_2309686	MF
GO:0005975	MYCTH_2309686	BP
GO:0003676	MYCTH_2043746	MF
GO:0015074	MYCTH_2043746	BP
GO:0000166	MYCTH_2297473	MF
GO:0004571	MYCTH_2294863	MF
GO:0005975	MYCTH_2294863	BP
GO:0008168	MYCTH_2298198	MF
GO:0016491	MYCTH_2315946	MF
GO:0003677	MYCTH_2310823	MF
GO:0003899	MYCTH_2310823	MF
GO:0016791	MYCTH_2312310	MF
GO:0004722	MYCTH_2312310	MF
GO:0000145	MYCTH_2298680	CC
GO:0006508	MYCTH_2301088	BP
GO:0046983	MYCTH_2088766	MF
GO:0005975	MYCTH_76901	BP
GO:0016021	MYCTH_2294493	CC
GO:0004100	MYCTH_79885	MF
GO:0004185	MYCTH_2304704	MF
GO:0051287	MYCTH_2309572	MF
GO:0003824	MYCTH_2303002	MF
GO:0000105	MYCTH_2303002	BP
GO:0003824	MYCTH_2297820	MF
GO:0005975	MYCTH_2297820	BP
GO:0004801	MYCTH_2297820	MF
GO:0016757	MYCTH_2295836	MF
GO:0005788	MYCTH_2295836	CC
GO:0009058	MYCTH_2075999	BP
GO:0003849	MYCTH_2075999	MF
GO:0003824	MYCTH_2075999	MF
GO:0003735	MYCTH_2300010	MF
GO:0016620	MYCTH_2297985	MF
GO:0016491	MYCTH_2297985	MF
GO:0000045	MYCTH_2306649	BP
GO:0016491	MYCTH_83864	MF
GO:0004601	MYCTH_2094824	MF
GO:0004497	MYCTH_2094824	MF
GO:0016491	MYCTH_2094824	MF
GO:0016020	MYCTH_2294811	CC
GO:0004084	MYCTH_2122605	MF
GO:0003824	MYCTH_2122605	MF
GO:0016491	MYCTH_2312527	MF
GO:0008270	MYCTH_2138881	MF
GO:0003677	MYCTH_2301841	MF
GO:0005524	MYCTH_2301841	MF
GO:0005634	MYCTH_2301841	CC
GO:0005680	MYCTH_2295881	CC
GO:0008299	MYCTH_115096	BP
GO:0008080	MYCTH_2306702	MF
GO:0007005	MYCTH_2303349	BP
GO:0005975	MYCTH_2308030	BP
GO:0016758	MYCTH_2308030	MF
GO:0003824	MYCTH_2308030	MF
GO:0006520	MYCTH_2304566	BP
GO:0004352	MYCTH_2304566	MF
GO:0016491	MYCTH_2312316	MF
GO:0008137	MYCTH_2312316	MF
GO:0051536	MYCTH_2312316	MF
GO:0016651	MYCTH_2312316	MF
GO:0003676	MYCTH_2135338	MF
GO:0004553	MYCTH_2064169	MF
GO:0016810	MYCTH_2297532	MF
GO:0016787	MYCTH_2297532	MF
GO:0030570	MYCTH_71204	MF
GO:0005053	MYCTH_2107938	MF
GO:0005515	MYCTH_2107938	MF
GO:0001682	MYCTH_2298476	BP
GO:0031177	MYCTH_2018746	MF
GO:0033180	MYCTH_2086777	CC
GO:0034220	MYCTH_2086777	BP
GO:0022857	MYCTH_2301109	MF
GO:0016491	MYCTH_2308372	MF
GO:0003824	MYCTH_112996	MF
GO:0016831	MYCTH_112996	MF
GO:0016830	MYCTH_112996	MF
GO:0006520	MYCTH_112996	BP
GO:0046982	MYCTH_104380	MF
GO:0003723	MYCTH_2314785	MF
GO:0005515	MYCTH_2093808	MF
GO:0006629	MYCTH_2300091	BP
GO:0016020	MYCTH_2308768	CC
GO:0000753	MYCTH_2308768	BP
GO:0004525	MYCTH_2299034	MF
GO:0003677	MYCTH_2299034	MF
GO:0016891	MYCTH_2299034	MF
GO:0022857	MYCTH_2299442	MF
GO:0016746	MYCTH_2304851	MF
GO:0006644	MYCTH_2304851	BP
GO:0008137	MYCTH_2306712	MF
GO:0051539	MYCTH_2306712	MF
GO:0010181	MYCTH_2306712	MF
GO:0003824	MYCTH_2298693	MF
GO:0005868	MYCTH_2311053	CC
GO:0000178	MYCTH_2297570	CC
GO:0016020	MYCTH_2302526	CC
GO:0006857	MYCTH_2302526	BP
GO:0022857	MYCTH_2141608	MF
GO:0051537	MYCTH_2316294	MF
GO:0008121	MYCTH_2316294	MF
GO:0016020	MYCTH_2316294	CC
GO:0015035	MYCTH_2305597	MF
GO:0004812	MYCTH_2293982	MF
GO:0000166	MYCTH_2293982	MF
GO:0002161	MYCTH_2293982	MF
GO:0000049	MYCTH_2293982	MF
GO:0004371	MYCTH_2302225	MF
GO:0000398	MYCTH_2057284	BP
GO:0005515	MYCTH_2057284	MF
GO:0006396	MYCTH_2057284	BP
GO:0004420	MYCTH_114008	MF
GO:0015936	MYCTH_114008	BP
GO:0008080	MYCTH_2125843	MF
GO:0016747	MYCTH_2125843	MF
GO:0003676	MYCTH_2307792	MF
GO:0000287	MYCTH_2307792	MF
GO:0003735	MYCTH_2126562	MF
GO:0007094	MYCTH_2310567	BP
GO:0003677	MYCTH_2303382	MF
GO:0016787	MYCTH_2110987	MF
GO:0005576	MYCTH_2110987	CC
GO:0010181	MYCTH_2305327	MF
GO:0005524	MYCTH_2307364	MF
GO:0003677	MYCTH_2307364	MF
GO:0046982	MYCTH_53124	MF
GO:0005669	MYCTH_53124	CC
GO:0004888	MYCTH_2308031	MF
GO:0007008	MYCTH_2308166	BP
GO:0003723	MYCTH_2306421	MF
GO:0003676	MYCTH_2306421	MF
GO:0016020	MYCTH_2310954	CC
GO:0015205	MYCTH_2310954	MF
GO:0004553	MYCTH_43356	MF
GO:0003951	MYCTH_2301909	MF
GO:0055085	MYCTH_2296946	BP
GO:0046872	MYCTH_2117854	MF
GO:0005524	MYCTH_2117854	MF
GO:0006886	MYCTH_2305937	BP
GO:0006623	MYCTH_2305937	BP
GO:0005515	MYCTH_2305937	MF
GO:0000812	MYCTH_2308402	CC
GO:0005515	MYCTH_2301062	MF
GO:0006364	MYCTH_2301062	BP
GO:0004347	MYCTH_2298386	MF
GO:0003676	MYCTH_2307795	MF
GO:0005524	MYCTH_2306553	MF
GO:0050660	MYCTH_2309011	MF
GO:0016614	MYCTH_2309011	MF
GO:0055085	MYCTH_2315933	BP
GO:0005545	MYCTH_2296126	MF
GO:0005543	MYCTH_2296126	MF
GO:0048268	MYCTH_2296126	BP
GO:0003934	MYCTH_2300003	MF
GO:0016020	MYCTH_2301048	CC
GO:0005509	MYCTH_2301048	MF
GO:0046982	MYCTH_2305213	MF
GO:0003712	MYCTH_2305213	MF
GO:0022857	MYCTH_116881	MF
GO:0004725	MYCTH_2295629	MF
GO:0022857	MYCTH_2109027	MF
GO:0006629	MYCTH_2300313	BP
GO:0016783	MYCTH_2309061	MF
GO:0022857	MYCTH_2305399	MF
GO:0016021	MYCTH_2305399	CC
GO:0003723	MYCTH_2312705	MF
GO:0008270	MYCTH_2122159	MF
GO:0004791	MYCTH_2122159	MF
GO:0016491	MYCTH_2122159	MF
GO:0004672	MYCTH_2300221	MF
GO:0005524	MYCTH_2300221	MF
GO:0030145	MYCTH_2306107	MF
GO:0016491	MYCTH_103379	MF
GO:0016628	MYCTH_103379	MF
GO:0005515	MYCTH_54709	MF
GO:0004497	MYCTH_16353	MF
GO:0005506	MYCTH_16353	MF
GO:0003723	MYCTH_2303522	MF
GO:0003676	MYCTH_2303522	MF
GO:0003700	MYCTH_2312185	MF
GO:0008608	MYCTH_2308513	BP
GO:0016491	MYCTH_2119688	MF
GO:0051537	MYCTH_2119688	MF
GO:0005506	MYCTH_2119688	MF
GO:0004497	MYCTH_2119688	MF
GO:0005525	MYCTH_2302298	MF
GO:0003924	MYCTH_2302298	MF
GO:0005515	MYCTH_2302298	MF
GO:0005515	MYCTH_2312943	MF
GO:0005509	MYCTH_2312943	MF
GO:0003824	MYCTH_54141	MF
GO:0016616	MYCTH_2110542	MF
GO:0003979	MYCTH_2110542	MF
GO:0051015	MYCTH_2316418	MF
GO:0003779	MYCTH_2316418	MF
GO:0005506	MYCTH_2117759	MF
GO:0004497	MYCTH_2117759	MF
GO:0003723	MYCTH_2313336	MF
GO:0030599	MYCTH_39035	MF
GO:0004315	MYCTH_2300170	MF
GO:0016740	MYCTH_2300170	MF
GO:0016746	MYCTH_2300170	MF
GO:0031177	MYCTH_2300170	MF
GO:0009058	MYCTH_2300170	BP
GO:0016491	MYCTH_2306298	MF
GO:0004022	MYCTH_2306298	MF
GO:0050660	MYCTH_2295595	MF
GO:0016614	MYCTH_2295595	MF
GO:0004222	MYCTH_2300355	MF
GO:0004497	MYCTH_2112496	MF
GO:0004497	MYCTH_95473	MF
GO:0005506	MYCTH_95473	MF
GO:0008237	MYCTH_2050660	MF
GO:0005515	MYCTH_2050660	MF
GO:0004672	MYCTH_2295985	MF
GO:0007094	MYCTH_2295985	BP
GO:0016021	MYCTH_56173	CC
GO:0002098	MYCTH_2115734	BP
GO:0003824	MYCTH_2310298	MF
GO:0008926	MYCTH_2310298	MF
GO:0016491	MYCTH_2310298	MF
GO:0003700	MYCTH_2301590	MF
GO:0005634	MYCTH_2301590	CC
GO:0000162	MYCTH_105063	BP
GO:0016757	MYCTH_105063	MF
GO:0004672	MYCTH_2294188	MF
GO:0016787	MYCTH_2306820	MF
GO:0006464	MYCTH_2306820	BP
GO:0003677	MYCTH_2312770	MF
GO:0005524	MYCTH_2308304	MF
GO:0005885	MYCTH_2311543	CC
GO:0009055	MYCTH_2298663	MF
GO:0005515	MYCTH_2300837	MF
GO:0004617	MYCTH_2306993	MF
GO:0016616	MYCTH_2306993	MF
GO:0051287	MYCTH_2306993	MF
GO:0008270	MYCTH_2306607	MF
GO:0016491	MYCTH_2116566	MF
GO:0016575	MYCTH_84362	BP
GO:0003824	MYCTH_2312662	MF
GO:0006537	MYCTH_2312662	BP
GO:0005506	MYCTH_2312662	MF
GO:0016491	MYCTH_2312662	MF
GO:0006807	MYCTH_2312662	BP
GO:0051536	MYCTH_2312662	MF
GO:0016747	MYCTH_2307806	MF
GO:0022857	MYCTH_2306621	MF
GO:0004386	MYCTH_2072733	MF
GO:0003676	MYCTH_2072733	MF
GO:0019915	MYCTH_2306847	BP
GO:0000981	MYCTH_2309668	MF
GO:0005975	MYCTH_57502	BP
GO:0030246	MYCTH_57502	MF
GO:0003824	MYCTH_57502	MF
GO:0003676	MYCTH_2124700	MF
GO:0005783	MYCTH_2294574	CC
GO:0005515	MYCTH_2298800	MF
GO:0000213	MYCTH_2301666	MF
GO:0003676	MYCTH_2301666	MF
GO:0006388	MYCTH_2301666	BP
GO:0005525	MYCTH_2311723	MF
GO:0003735	MYCTH_2313759	MF
GO:0005975	MYCTH_2301771	BP
GO:0004571	MYCTH_2301771	MF
GO:0006874	MYCTH_2058345	BP
GO:0006364	MYCTH_107458	BP
GO:0022857	MYCTH_2312413	MF
GO:0005515	MYCTH_2307475	MF
GO:0051015	MYCTH_2307475	MF
GO:0005515	MYCTH_2297882	MF
GO:0016836	MYCTH_2305742	MF
GO:0004725	MYCTH_2302901	MF
GO:0003993	MYCTH_2302901	MF
GO:0006351	MYCTH_2036258	BP
GO:0003677	MYCTH_2036258	MF
GO:0003724	MYCTH_2118610	MF
GO:0003676	MYCTH_2118610	MF
GO:0008195	MYCTH_2118610	MF
GO:0008017	MYCTH_2293965	MF
GO:0003777	MYCTH_2293965	MF
GO:0016020	MYCTH_2312740	CC
GO:0016021	MYCTH_2312740	CC
GO:0022857	MYCTH_2312740	MF
GO:0000981	MYCTH_2065658	MF
GO:0005524	MYCTH_99556	MF
GO:0003735	MYCTH_2314609	MF
GO:0004252	MYCTH_2308079	MF
GO:0006508	MYCTH_2308079	BP
GO:0005515	MYCTH_2303903	MF
GO:0005739	MYCTH_2302986	CC
GO:0006189	MYCTH_2106437	BP
GO:0005524	MYCTH_2106437	MF
GO:0004638	MYCTH_2106437	MF
GO:0004631	MYCTH_38472	MF
GO:0005524	MYCTH_38472	MF
GO:0051537	MYCTH_2309524	MF
GO:0004497	MYCTH_2120753	MF
GO:0005506	MYCTH_2120753	MF
GO:0006812	MYCTH_75421	BP
GO:0016021	MYCTH_75421	CC
GO:0002098	MYCTH_2301287	BP
GO:0007165	MYCTH_2303573	BP
GO:0003824	MYCTH_2309805	MF
GO:0009058	MYCTH_2309805	BP
GO:0005829	MYCTH_2294261	CC
GO:0006777	MYCTH_2294261	BP
GO:0007059	MYCTH_117436	BP
GO:0005524	MYCTH_2294646	MF
GO:0003824	MYCTH_2141262	MF
GO:0071949	MYCTH_2141262	MF
GO:0016491	MYCTH_2141262	MF
GO:0050660	MYCTH_2141262	MF
GO:0046982	MYCTH_2311509	MF
GO:0006366	MYCTH_2311509	BP
GO:0005975	MYCTH_2042719	BP
GO:0003723	MYCTH_2058620	MF
GO:0003676	MYCTH_2058620	MF
GO:0006525	MYCTH_2312849	BP
GO:0003824	MYCTH_2312849	MF
GO:0008483	MYCTH_2312849	MF
GO:0005524	MYCTH_2306344	MF
GO:0016021	MYCTH_2306344	CC
GO:0006820	MYCTH_2311482	BP
GO:0006355	MYCTH_46784	BP
GO:0004672	MYCTH_2304027	MF
GO:0003729	MYCTH_2304865	MF
GO:0008233	MYCTH_2300946	MF
GO:0004222	MYCTH_2300946	MF
GO:0009058	MYCTH_2302726	BP
GO:0004842	MYCTH_2306381	MF
GO:0004089	MYCTH_111030	MF
GO:0016614	MYCTH_111388	MF
GO:0005576	MYCTH_111388	CC
GO:0005524	MYCTH_2303435	MF
GO:0004386	MYCTH_2311958	MF
GO:0000814	MYCTH_2109793	CC
GO:0006284	MYCTH_2298082	BP
GO:0003824	MYCTH_2298082	MF
GO:0003684	MYCTH_2309074	MF
GO:0006281	MYCTH_2309074	BP
GO:0003887	MYCTH_2309074	MF
GO:0005515	MYCTH_2308658	MF
GO:0006401	MYCTH_2308658	BP
GO:0000287	MYCTH_2299129	MF
GO:0016614	MYCTH_81925	MF
GO:0005515	MYCTH_75762	MF
GO:0006335	MYCTH_75762	BP
GO:0006629	MYCTH_2309720	BP
GO:0000829	MYCTH_2309929	MF
GO:0004553	MYCTH_55232	MF
GO:0006644	MYCTH_52645	BP
GO:0005524	MYCTH_2302447	MF
GO:0004609	MYCTH_2308819	MF
GO:0003824	MYCTH_2302339	MF
GO:0001664	MYCTH_2302506	MF
GO:0003924	MYCTH_2302506	MF
GO:0007165	MYCTH_2302506	BP
GO:0004571	MYCTH_2310830	MF
GO:0005975	MYCTH_2310830	BP
GO:0004674	MYCTH_2306081	MF
GO:0004672	MYCTH_2306081	MF
GO:0008270	MYCTH_2294213	MF
GO:0030163	MYCTH_2294213	BP
GO:0061630	MYCTH_2294213	MF
GO:0005515	MYCTH_2298655	MF
GO:0033551	MYCTH_2298655	CC
GO:0000981	MYCTH_2308084	MF
GO:0005096	MYCTH_2309942	MF
GO:0016020	MYCTH_2069159	CC
GO:0005515	MYCTH_2297442	MF
GO:0007165	MYCTH_2305614	BP
GO:0005198	MYCTH_2306744	MF
GO:0005515	MYCTH_2306744	MF
GO:0003743	MYCTH_76163	MF
GO:0005515	MYCTH_2300515	MF
GO:0006979	MYCTH_2127855	BP
GO:0033743	MYCTH_2127855	MF
GO:0016747	MYCTH_73236	MF
GO:0016746	MYCTH_73236	MF
GO:0003824	MYCTH_73236	MF
GO:0004315	MYCTH_73236	MF
GO:0004129	MYCTH_111770	MF
GO:0015267	MYCTH_90632	MF
GO:0003677	MYCTH_2296782	MF
GO:0005524	MYCTH_2296782	MF
GO:0000079	MYCTH_2306242	BP
GO:0004742	MYCTH_2080603	MF
GO:0016746	MYCTH_2080603	MF
GO:0006086	MYCTH_2080603	BP
GO:0022857	MYCTH_2295321	MF
GO:0019787	MYCTH_2298243	MF
GO:0030570	MYCTH_52332	MF
GO:0016020	MYCTH_2304629	CC
GO:0016209	MYCTH_2095451	MF
GO:0008379	MYCTH_2095451	MF
GO:0051920	MYCTH_2095451	MF
GO:0004571	MYCTH_2296171	MF
GO:0005975	MYCTH_2296171	BP
GO:0003677	MYCTH_2059558	MF
GO:0005634	MYCTH_2305078	CC
GO:0003723	MYCTH_2311474	MF
GO:0003676	MYCTH_2311474	MF
GO:0004615	MYCTH_2294943	MF
GO:0022857	MYCTH_2305795	MF
GO:0016020	MYCTH_2305795	CC
GO:0016021	MYCTH_2305795	CC
GO:0005643	MYCTH_2306913	CC
GO:0017056	MYCTH_2306913	MF
GO:0005506	MYCTH_2051636	MF
GO:0004127	MYCTH_2295056	MF
GO:0005524	MYCTH_2295056	MF
GO:0006865	MYCTH_2309925	BP
GO:0016020	MYCTH_2309925	CC
GO:0005634	MYCTH_2299695	CC
GO:0030976	MYCTH_2299597	MF
GO:0000287	MYCTH_2299597	MF
GO:0003824	MYCTH_2299597	MF
GO:0005794	MYCTH_2305375	CC
GO:0005524	MYCTH_2312731	MF
GO:0004672	MYCTH_2312731	MF
GO:0005085	MYCTH_2303750	MF
GO:0003824	MYCTH_2302644	MF
GO:0005743	MYCTH_2037236	CC
GO:0003735	MYCTH_2304829	MF
GO:0006412	MYCTH_2304829	BP
GO:0006488	MYCTH_2307799	BP
GO:0005515	MYCTH_2312897	MF
GO:0005085	MYCTH_2312897	MF
GO:0003747	MYCTH_2065824	MF
GO:0016747	MYCTH_2305424	MF
GO:0003824	MYCTH_2295268	MF
GO:0016779	MYCTH_2299134	MF
GO:0004674	MYCTH_2298433	MF
GO:0004672	MYCTH_2298433	MF
GO:0005524	MYCTH_2298433	MF
GO:0009107	MYCTH_2297436	BP
GO:0003824	MYCTH_2297436	MF
GO:0002953	MYCTH_2310632	MF
GO:0003824	MYCTH_112227	MF
GO:0005975	MYCTH_112227	BP
GO:0003677	MYCTH_2298194	MF
GO:0017196	MYCTH_2311397	BP
GO:0005515	MYCTH_2311848	MF
GO:0004672	MYCTH_59853	MF
GO:0004674	MYCTH_59853	MF
GO:0005515	MYCTH_2300461	MF
GO:0004672	MYCTH_2119902	MF
GO:0004932	MYCTH_2134022	MF
GO:0016491	MYCTH_2063443	MF
GO:0002098	MYCTH_50254	BP
GO:0006355	MYCTH_2309867	BP
GO:0003700	MYCTH_2309867	MF
GO:0022857	MYCTH_2301595	MF
GO:0006886	MYCTH_2304613	BP
GO:0005515	MYCTH_2304613	MF
GO:0005737	MYCTH_2304613	CC
GO:0004100	MYCTH_2302583	MF
GO:0003924	MYCTH_2303725	MF
GO:0005525	MYCTH_2303725	MF
GO:0016787	MYCTH_2308168	MF
GO:0005507	MYCTH_57338	MF
GO:0000256	MYCTH_2307312	BP
GO:0004848	MYCTH_2307312	MF
GO:0003676	MYCTH_31411	MF
GO:0003724	MYCTH_31411	MF
GO:0016491	MYCTH_61543	MF
GO:0009439	MYCTH_2300787	BP
GO:0008824	MYCTH_2300787	MF
GO:0003677	MYCTH_2300787	MF
GO:0000981	MYCTH_2308823	MF
GO:0003743	MYCTH_2139409	MF
GO:0035091	MYCTH_2305149	MF
GO:0008270	MYCTH_2306035	MF
GO:0008270	MYCTH_2302776	MF
GO:0005515	MYCTH_2312075	MF
GO:0003712	MYCTH_2312075	MF
GO:0016746	MYCTH_103096	MF
GO:0031177	MYCTH_103096	MF
GO:0016740	MYCTH_103096	MF
GO:0004315	MYCTH_103096	MF
GO:0016491	MYCTH_103096	MF
GO:0008270	MYCTH_2312199	MF
GO:0022857	MYCTH_2299379	MF
GO:0003723	MYCTH_2312328	MF
GO:0004497	MYCTH_2300049	MF
GO:0046373	MYCTH_98003	BP
GO:0005576	MYCTH_98003	CC
GO:0000981	MYCTH_2311613	MF
GO:0003677	MYCTH_2311613	MF
GO:0000462	MYCTH_99178	BP
GO:0003824	MYCTH_112802	MF
GO:0003824	MYCTH_2307396	MF
GO:0003677	MYCTH_2310112	MF
GO:0003824	MYCTH_2303065	MF
GO:0000002	MYCTH_2305170	BP
GO:0003735	MYCTH_2299582	MF
GO:0000166	MYCTH_2301456	MF
GO:0003676	MYCTH_2301456	MF
GO:0005337	MYCTH_2305732	MF
GO:0016021	MYCTH_2304596	CC
GO:0046983	MYCTH_2307626	MF
GO:0016491	MYCTH_43671	MF
GO:0032866	MYCTH_43671	MF
GO:0006897	MYCTH_2132825	BP
GO:0006412	MYCTH_2306960	BP
GO:0000981	MYCTH_2306599	MF
GO:0009166	MYCTH_2303093	BP
GO:0000166	MYCTH_2303093	MF
GO:0016787	MYCTH_2303093	MF
GO:0003723	MYCTH_97707	MF
GO:0003676	MYCTH_97707	MF
GO:0000981	MYCTH_2312847	MF
GO:0003677	MYCTH_2312847	MF
GO:0051118	MYCTH_2307275	MF
GO:0003723	MYCTH_2296621	MF
GO:0003735	MYCTH_2296621	MF
GO:0004672	MYCTH_2295744	MF
GO:0005524	MYCTH_2295744	MF
GO:0140359	MYCTH_2297401	MF
GO:0005524	MYCTH_2297401	MF
GO:0008270	MYCTH_2311696	MF
GO:0005515	MYCTH_2312133	MF
GO:0000266	MYCTH_2299299	BP
GO:0005515	MYCTH_2299299	MF
GO:0003677	MYCTH_2306252	MF
GO:0000723	MYCTH_2306252	BP
GO:0005515	MYCTH_2306252	MF
GO:0016491	MYCTH_2300433	MF
GO:0003924	MYCTH_2303019	MF
GO:0005525	MYCTH_2303019	MF
GO:0030976	MYCTH_112121	MF
GO:0016831	MYCTH_112121	MF
GO:0000287	MYCTH_112121	MF
GO:0003824	MYCTH_112121	MF
GO:0006355	MYCTH_2309330	BP
GO:0005515	MYCTH_2309330	MF
GO:0016491	MYCTH_2057697	MF
GO:0050660	MYCTH_2057697	MF
GO:0071949	MYCTH_2057697	MF
GO:0016021	MYCTH_2304489	CC
GO:0000139	MYCTH_2304489	CC
GO:0003824	MYCTH_2302001	MF
GO:0004359	MYCTH_2310453	MF
GO:0005085	MYCTH_2311589	MF
GO:0046513	MYCTH_2311044	BP
GO:0016021	MYCTH_2311044	CC
GO:0020037	MYCTH_2067210	MF
GO:0016491	MYCTH_2315519	MF
GO:0004930	MYCTH_2131791	MF
GO:0004888	MYCTH_2131791	MF
GO:0031177	MYCTH_2309658	MF
