GO	GENE	CLASS
GO:0008131	ANI_1_80034	MF
GO:0009308	ANI_1_80034	BP
GO:0003824	ANI_1_978034	MF
GO:0016052	ANI_1_978034	BP
GO:0008496	ANI_1_978034	MF
GO:0005634	ANI_1_980034	CC
GO:0006351	ANI_1_980034	BP
GO:0003677	ANI_1_980034	MF
GO:0008270	ANI_1_980034	MF
GO:0000981	ANI_1_980034	MF
GO:0042025	ANI_1_980034	CC
GO:0008270	ANI_1_980034	MF
GO:0006355	ANI_1_980034	BP
GO:0005576	ANI_1_86034	CC
GO:0019863	ANI_1_86034	MF
GO:0006396	ANI_1_982034	BP
GO:0004525	ANI_1_982034	MF
GO:0008299	ANI_1_990034	BP
GO:0008299	ANI_1_992034	BP
GO:0055114	ANI_1_996034	BP
GO:0016491	ANI_1_996034	MF
GO:0015940	ANI_1_996034	BP
GO:0008677	ANI_1_996034	MF
GO:0055114	ANI_1_996034	BP
GO:0003824	ANI_1_998034	MF
GO:0003824	ANI_1_102034	MF
GO:0055114	ANI_1_102034	BP
GO:0016491	ANI_1_102034	MF
GO:0010181	ANI_1_102034	MF
GO:0003824	ANI_1_104034	MF
GO:0005975	ANI_1_106034	BP
GO:0004553	ANI_1_106034	MF
GO:0046556	ANI_1_108034	MF
GO:0046373	ANI_1_108034	BP
GO:0008236	ANI_1_1008034	MF
GO:0006508	ANI_1_1008034	BP
GO:0004252	ANI_1_1008034	MF
GO:0006508	ANI_1_1008034	BP
GO:0050660	ANI_1_1010034	MF
GO:0055114	ANI_1_1010034	BP
GO:0016491	ANI_1_1010034	MF
GO:0071949	ANI_1_1010034	MF
GO:0050660	ANI_1_1010034	MF
GO:0005975	ANI_1_118034	BP
GO:0004553	ANI_1_118034	MF
GO:0000009	ANI_1_122034	MF
GO:0008483	ANI_1_126034	MF
GO:0006520	ANI_1_126034	BP
GO:0030170	ANI_1_126034	MF
GO:0009058	ANI_1_126034	BP
GO:0003824	ANI_1_126034	MF
GO:0045735	ANI_1_1018034	MF
GO:0033609	ANI_1_1018034	BP
GO:0003824	ANI_1_1026034	MF
GO:0005634	ANI_1_1028034	CC
GO:0006351	ANI_1_1028034	BP
GO:0003677	ANI_1_1028034	MF
GO:0008270	ANI_1_1028034	MF
GO:0007264	ANI_1_1032034	BP
GO:0005085	ANI_1_1032034	MF
GO:0022857	ANI_1_144034	MF
GO:0055085	ANI_1_144034	BP
GO:0000166	ANI_1_148034	MF
GO:0004812	ANI_1_148034	MF
GO:0043039	ANI_1_148034	BP
GO:0005524	ANI_1_148034	MF
GO:0006418	ANI_1_148034	BP
GO:0000166	ANI_1_148034	MF
GO:0004812	ANI_1_148034	MF
GO:0005524	ANI_1_148034	MF
GO:0006418	ANI_1_148034	BP
GO:0000166	ANI_1_148034	MF
GO:0004812	ANI_1_148034	MF
GO:0005737	ANI_1_148034	CC
GO:0005524	ANI_1_148034	MF
GO:0006412	ANI_1_148034	BP
GO:0004812	ANI_1_148034	MF
GO:0043039	ANI_1_148034	BP
GO:0005524	ANI_1_148034	MF
GO:0000166	ANI_1_148034	MF
GO:0005737	ANI_1_148034	CC
GO:0006425	ANI_1_148034	BP
GO:0004819	ANI_1_148034	MF
GO:0005524	ANI_1_148034	MF
GO:0003883	ANI_1_154034	MF
GO:0006241	ANI_1_154034	BP
GO:0003883	ANI_1_154034	MF
GO:0006221	ANI_1_154034	BP
GO:0016829	ANI_1_1036034	MF
GO:0006520	ANI_1_1036034	BP
GO:0055114	ANI_1_1036034	BP
GO:0003824	ANI_1_1036034	MF
GO:0016491	ANI_1_1036034	MF
GO:0008270	ANI_1_1036034	MF
GO:0055114	ANI_1_1036034	BP
GO:0016491	ANI_1_1036034	MF
GO:0016491	ANI_1_1038034	MF
GO:0071949	ANI_1_1040034	MF
GO:0003824	ANI_1_1042034	MF
GO:0009116	ANI_1_1042034	BP
GO:0009116	ANI_1_1042034	BP
GO:0003824	ANI_1_1042034	MF
GO:0022857	ANI_1_1046034	MF
GO:0022857	ANI_1_1046034	MF
GO:0055085	ANI_1_1046034	BP
GO:0055114	ANI_1_170034	BP
GO:0016491	ANI_1_170034	MF
GO:0022857	ANI_1_1048034	MF
GO:0055085	ANI_1_1048034	BP
GO:0022857	ANI_1_1048034	MF
GO:0005634	ANI_1_1050034	CC
GO:0006351	ANI_1_1050034	BP
GO:0003677	ANI_1_1050034	MF
GO:0008270	ANI_1_1050034	MF
GO:0055114	ANI_1_1052034	BP
GO:0016491	ANI_1_1052034	MF
GO:0016491	ANI_1_1052034	MF
GO:0035556	ANI_1_1054034	BP
GO:0004435	ANI_1_1054034	MF
GO:0006629	ANI_1_1054034	BP
GO:0007165	ANI_1_1054034	BP
GO:0003824	ANI_1_1054034	MF
GO:0055114	ANI_1_1054034	BP
GO:0016491	ANI_1_1054034	MF
GO:0010181	ANI_1_1054034	MF
GO:0051536	ANI_1_1056034	MF
GO:0009055	ANI_1_1056034	MF
GO:0055114	ANI_1_1056034	BP
GO:0046872	ANI_1_1056034	MF
GO:0016491	ANI_1_1056034	MF
GO:0005506	ANI_1_1056034	MF
GO:0055114	ANI_1_1056034	BP
GO:0016491	ANI_1_1056034	MF
GO:0055114	ANI_1_1056034	BP
GO:0016491	ANI_1_1056034	MF
GO:0051537	ANI_1_1056034	MF
GO:0071949	ANI_1_1056034	MF
GO:0009055	ANI_1_1056034	MF
GO:0051536	ANI_1_1056034	MF
GO:0050660	ANI_1_1056034	MF
GO:0071949	ANI_1_182034	MF
GO:0071949	ANI_1_1058034	MF
GO:0005524	ANI_1_1060034	MF
GO:0006865	ANI_1_1062034	BP
GO:0055085	ANI_1_1062034	BP
GO:0016021	ANI_1_1062034	CC
GO:0055085	ANI_1_1062034	BP
GO:0016020	ANI_1_1062034	CC
GO:0022857	ANI_1_1064034	MF
GO:0022857	ANI_1_1064034	MF
GO:0055085	ANI_1_1064034	BP
GO:0016021	ANI_1_1064034	CC
GO:0022857	ANI_1_1064034	MF
GO:0055085	ANI_1_1064034	BP
GO:0016020	ANI_1_1064034	CC
GO:0055085	ANI_1_1070034	BP
GO:0016021	ANI_1_1070034	CC
GO:0006508	ANI_1_196034	BP
GO:0004177	ANI_1_196034	MF
GO:0003824	ANI_1_1072034	MF
GO:0030170	ANI_1_1072034	MF
GO:0016831	ANI_1_1072034	MF
GO:0019752	ANI_1_1072034	BP
GO:0016831	ANI_1_1072034	MF
GO:0006520	ANI_1_1072034	BP
GO:0008757	ANI_1_1076034	MF
GO:0022857	ANI_1_1080034	MF
GO:0055085	ANI_1_1080034	BP
GO:0016021	ANI_1_1080034	CC
GO:0022857	ANI_1_1080034	MF
GO:0055085	ANI_1_1080034	BP
GO:0016020	ANI_1_1080034	CC
GO:0022857	ANI_1_1080034	MF
GO:0022857	ANI_1_1082034	MF
GO:0022857	ANI_1_1082034	MF
GO:0055085	ANI_1_1082034	BP
GO:0000062	ANI_1_1084034	MF
GO:0031177	ANI_1_1088034	MF
GO:0016740	ANI_1_1088034	MF
GO:0003824	ANI_1_1088034	MF
GO:0055114	ANI_1_1092034	BP
GO:0016491	ANI_1_1092034	MF
GO:0003824	ANI_1_1094034	MF
GO:0003991	ANI_1_1104034	MF
GO:0006526	ANI_1_1104034	BP
GO:0005737	ANI_1_1104034	CC
GO:0005737	ANI_1_1104034	CC
GO:0008080	ANI_1_1108034	MF
GO:0000981	ANI_1_1112034	MF
GO:0042025	ANI_1_1112034	CC
GO:0008270	ANI_1_1112034	MF
GO:0006355	ANI_1_1112034	BP
GO:0005634	ANI_1_1112034	CC
GO:0006351	ANI_1_1112034	BP
GO:0003677	ANI_1_1112034	MF
GO:0008270	ANI_1_1112034	MF
GO:0008610	ANI_1_1116034	BP
GO:0008299	ANI_1_1118034	BP
GO:0008198	ANI_1_1120034	MF
GO:0006725	ANI_1_1120034	BP
GO:0016491	ANI_1_1120034	MF
GO:0008270	ANI_1_1120034	MF
GO:0016701	ANI_1_1120034	MF
GO:0055114	ANI_1_1120034	BP
GO:0004650	ANI_1_1122034	MF
GO:0005975	ANI_1_1122034	BP
GO:0071949	ANI_1_1124034	MF
GO:0016787	ANI_1_1126034	MF
GO:0003824	ANI_1_1128034	MF
GO:0022857	ANI_1_1130034	MF
GO:0055085	ANI_1_1130034	BP
GO:0022857	ANI_1_1130034	MF
GO:0071949	ANI_1_242034	MF
GO:0000981	ANI_1_244034	MF
GO:0042025	ANI_1_244034	CC
GO:0008270	ANI_1_244034	MF
GO:0006355	ANI_1_244034	BP
GO:0016765	ANI_1_1132034	MF
GO:0016021	ANI_1_1132034	CC
GO:0003824	ANI_1_248034	MF
GO:0022857	ANI_1_1134034	MF
GO:0055085	ANI_1_1134034	BP
GO:0016020	ANI_1_1134034	CC
GO:0022857	ANI_1_1134034	MF
GO:0055085	ANI_1_1134034	BP
GO:0016021	ANI_1_1134034	CC
GO:0022857	ANI_1_1134034	MF
GO:0047746	ANI_1_1142034	MF
GO:0015996	ANI_1_1142034	BP
GO:0055085	ANI_1_1144034	BP
GO:0016020	ANI_1_1144034	CC
GO:0005216	ANI_1_1144034	MF
GO:0006811	ANI_1_1144034	BP
GO:0030171	ANI_1_1144034	MF
GO:0005887	ANI_1_1144034	CC
GO:1902600	ANI_1_1144034	BP
GO:0055114	ANI_1_1146034	BP
GO:0016705	ANI_1_1146034	MF
GO:0016705	ANI_1_1146034	MF
GO:0055114	ANI_1_1146034	BP
GO:0071949	ANI_1_1148034	MF
GO:0004846	ANI_1_1150034	MF
GO:0055114	ANI_1_1150034	BP
GO:0006144	ANI_1_1150034	BP
GO:0009277	ANI_1_266034	CC
GO:0005199	ANI_1_266034	MF
GO:0005515	ANI_1_1154034	MF
GO:0003676	ANI_1_1154034	MF
GO:0009277	ANI_1_270034	CC
GO:0005199	ANI_1_270034	MF
GO:0055114	ANI_1_1156034	BP
GO:0055114	ANI_1_1156034	BP
GO:0016491	ANI_1_1156034	MF
GO:0055114	ANI_1_1156034	BP
GO:0003824	ANI_1_1156034	MF
GO:0003824	ANI_1_1162034	MF
GO:0016491	ANI_1_1164034	MF
GO:0016887	ANI_1_1170034	MF
GO:0005524	ANI_1_1170034	MF
GO:0016020	ANI_1_1170034	CC
GO:0055085	ANI_1_1170034	BP
GO:0042626	ANI_1_1170034	MF
GO:0005524	ANI_1_1170034	MF
GO:0016021	ANI_1_1170034	CC
GO:0005634	ANI_1_1174034	CC
GO:0006351	ANI_1_1174034	BP
GO:0003677	ANI_1_1174034	MF
GO:0008270	ANI_1_1174034	MF
GO:0005506	ANI_1_286034	MF
GO:0055114	ANI_1_286034	BP
GO:0020037	ANI_1_286034	MF
GO:0016705	ANI_1_286034	MF
GO:0005506	ANI_1_286034	MF
GO:0055114	ANI_1_286034	BP
GO:0020037	ANI_1_286034	MF
GO:0016712	ANI_1_286034	MF
GO:0016705	ANI_1_286034	MF
GO:0055114	ANI_1_286034	BP
GO:0005506	ANI_1_286034	MF
GO:0055114	ANI_1_286034	BP
GO:0020037	ANI_1_286034	MF
GO:0004497	ANI_1_286034	MF
GO:0003824	ANI_1_1180034	MF
GO:0043169	ANI_1_1180034	MF
GO:0006470	ANI_1_1180034	BP
GO:0004722	ANI_1_1180034	MF
GO:0008168	ANI_1_1182034	MF
GO:0008324	ANI_1_1184034	MF
GO:0055085	ANI_1_1184034	BP
GO:0006812	ANI_1_1184034	BP
GO:0016021	ANI_1_1184034	CC
GO:0008270	ANI_1_298034	MF
GO:0043813	ANI_1_300034	MF
GO:0046856	ANI_1_300034	BP
GO:0042578	ANI_1_300034	MF
GO:0005515	ANI_1_1196034	MF
GO:0008324	ANI_1_302034	MF
GO:0006812	ANI_1_302034	BP
GO:0055085	ANI_1_302034	BP
GO:0030007	ANI_1_302034	BP
GO:0005887	ANI_1_302034	CC
GO:0071805	ANI_1_302034	BP
GO:0015079	ANI_1_302034	MF
GO:0071805	ANI_1_302034	BP
GO:0016021	ANI_1_302034	CC
GO:0015079	ANI_1_302034	MF
GO:0016787	ANI_1_308034	MF
GO:0016491	ANI_1_310034	MF
GO:0055114	ANI_1_310034	BP
GO:0016491	ANI_1_310034	MF
GO:0005515	ANI_1_1200034	MF
GO:0006629	ANI_1_1202034	BP
GO:0008654	ANI_1_1204034	BP
GO:0004609	ANI_1_1204034	MF
GO:0004609	ANI_1_1204034	MF
GO:0008654	ANI_1_1204034	BP
GO:0016491	ANI_1_320034	MF
GO:0016021	ANI_1_1208034	CC
GO:0016020	ANI_1_1208034	CC
GO:0004518	ANI_1_1212034	MF
GO:0016788	ANI_1_1212034	MF
GO:0003824	ANI_1_1212034	MF
GO:0003677	ANI_1_1212034	MF
GO:0005634	ANI_1_1212034	CC
GO:0003697	ANI_1_1212034	MF
GO:0006289	ANI_1_1212034	BP
GO:0004519	ANI_1_1212034	MF
GO:0051536	ANI_1_1216034	MF
GO:0003824	ANI_1_1216034	MF
GO:0003824	ANI_1_1216034	MF
GO:0006777	ANI_1_1216034	BP
GO:0051539	ANI_1_1216034	MF
GO:0019008	ANI_1_1216034	CC
GO:0046872	ANI_1_1216034	MF
GO:0006777	ANI_1_1216034	BP
GO:0046872	ANI_1_1216034	MF
GO:0003824	ANI_1_1216034	MF
GO:0051539	ANI_1_1216034	MF
GO:0004042	ANI_1_1218034	MF
GO:0000981	ANI_1_338034	MF
GO:0042025	ANI_1_338034	CC
GO:0008270	ANI_1_338034	MF
GO:0006355	ANI_1_338034	BP
GO:0005634	ANI_1_338034	CC
GO:0006351	ANI_1_338034	BP
GO:0003677	ANI_1_338034	MF
GO:0008270	ANI_1_338034	MF
GO:0005975	ANI_1_1222034	BP
GO:0004563	ANI_1_1222034	MF
GO:0005975	ANI_1_1222034	BP
GO:0004553	ANI_1_1222034	MF
GO:0045454	ANI_1_344034	BP
GO:0008375	ANI_1_1226034	MF
GO:0005794	ANI_1_1226034	CC
GO:0006487	ANI_1_1226034	BP
GO:0008641	ANI_1_348034	MF
GO:0016787	ANI_1_350034	MF
GO:0043531	ANI_1_1228034	MF
GO:0005515	ANI_1_1228034	MF
GO:0005871	ANI_1_1228034	CC
GO:0003777	ANI_1_1228034	MF
GO:0003824	ANI_1_1228034	MF
GO:0009116	ANI_1_1228034	BP
GO:0009116	ANI_1_1228034	BP
GO:0003824	ANI_1_1228034	MF
GO:0005515	ANI_1_1232034	MF
GO:0016021	ANI_1_1236034	CC
GO:0005524	ANI_1_1236034	MF
GO:0016887	ANI_1_1236034	MF
GO:0005524	ANI_1_1236034	MF
GO:0055085	ANI_1_1236034	BP
GO:0042626	ANI_1_1236034	MF
GO:0005524	ANI_1_1236034	MF
GO:0016021	ANI_1_1236034	CC
GO:0009058	ANI_1_1246034	BP
GO:0005515	ANI_1_1256034	MF
GO:0071949	ANI_1_382034	MF
GO:0000981	ANI_1_386034	MF
GO:0042025	ANI_1_386034	CC
GO:0008270	ANI_1_386034	MF
GO:0006355	ANI_1_386034	BP
GO:0050660	ANI_1_1278034	MF
GO:0055114	ANI_1_1278034	BP
GO:0016491	ANI_1_1278034	MF
GO:0050660	ANI_1_1278034	MF
GO:0016899	ANI_1_1278034	MF
GO:0055114	ANI_1_1278034	BP
GO:0055114	ANI_1_1278034	BP
GO:0016491	ANI_1_1278034	MF
GO:0071949	ANI_1_1278034	MF
GO:0055114	ANI_1_1278034	BP
GO:0003885	ANI_1_1278034	MF
GO:0016020	ANI_1_1278034	CC
GO:0016887	ANI_1_1280034	MF
GO:0005524	ANI_1_1280034	MF
GO:0016616	ANI_1_1282034	MF
GO:0051287	ANI_1_1282034	MF
GO:0055114	ANI_1_1282034	BP
GO:0016616	ANI_1_1282034	MF
GO:0055114	ANI_1_1282034	BP
GO:0051287	ANI_1_1282034	MF
GO:0055114	ANI_1_1282034	BP
GO:0003979	ANI_1_1282034	MF
GO:0000271	ANI_1_1282034	BP
GO:0003979	ANI_1_1282034	MF
GO:0016616	ANI_1_1282034	MF
GO:0055114	ANI_1_1282034	BP
GO:0031177	ANI_1_1288034	MF
GO:0003824	ANI_1_1288034	MF
GO:0003824	ANI_1_1292034	MF
GO:0022857	ANI_1_416034	MF
GO:0055085	ANI_1_416034	BP
GO:0022857	ANI_1_416034	MF
GO:0008080	ANI_1_422034	MF
GO:0005524	ANI_1_1294034	MF
GO:0003677	ANI_1_1294034	MF
GO:0016787	ANI_1_1294034	MF
GO:0055085	ANI_1_1296034	BP
GO:0042626	ANI_1_1296034	MF
GO:0005524	ANI_1_1296034	MF
GO:0016021	ANI_1_1296034	CC
GO:0016887	ANI_1_1296034	MF
GO:0005524	ANI_1_1296034	MF
GO:0016021	ANI_1_1296034	CC
GO:0005524	ANI_1_1296034	MF
GO:0055114	ANI_1_1300034	BP
GO:0016491	ANI_1_1300034	MF
GO:0050660	ANI_1_432034	MF
GO:0055114	ANI_1_432034	BP
GO:0016491	ANI_1_432034	MF
GO:0055114	ANI_1_432034	BP
GO:0016668	ANI_1_432034	MF
GO:0004362	ANI_1_432034	MF
GO:0050661	ANI_1_432034	MF
GO:0055114	ANI_1_432034	BP
GO:0050660	ANI_1_432034	MF
GO:0006749	ANI_1_432034	BP
GO:0016491	ANI_1_432034	MF
GO:0045454	ANI_1_432034	BP
GO:0055114	ANI_1_432034	BP
GO:0055114	ANI_1_432034	BP
GO:0016491	ANI_1_432034	MF
GO:0046854	ANI_1_434034	BP
GO:0046855	ANI_1_434034	BP
GO:0008934	ANI_1_434034	MF
GO:0046855	ANI_1_434034	BP
GO:0004764	ANI_1_1306034	MF
GO:0055114	ANI_1_1306034	BP
GO:0042025	ANI_1_438034	CC
GO:0006289	ANI_1_438034	BP
GO:0003684	ANI_1_438034	MF
GO:0004089	ANI_1_1308034	MF
GO:0008270	ANI_1_1308034	MF
GO:0004089	ANI_1_1308034	MF
GO:0015976	ANI_1_1308034	BP
GO:0008270	ANI_1_1308034	MF
GO:0005975	ANI_1_444034	BP
GO:0004553	ANI_1_444034	MF
GO:0005507	ANI_1_1310034	MF
GO:0055114	ANI_1_1310034	BP
GO:0016491	ANI_1_1310034	MF
GO:0005507	ANI_1_1310034	MF
GO:0055114	ANI_1_1310034	BP
GO:0005634	ANI_1_448034	CC
GO:0055114	ANI_1_450034	BP
GO:0016491	ANI_1_450034	MF
GO:0055114	ANI_1_450034	BP
GO:0004506	ANI_1_450034	MF
GO:0050660	ANI_1_450034	MF
GO:0016021	ANI_1_450034	CC
GO:0016126	ANI_1_450034	BP
GO:0004506	ANI_1_450034	MF
GO:0016787	ANI_1_1312034	MF
GO:0022857	ANI_1_1314034	MF
GO:0055085	ANI_1_1314034	BP
GO:0016021	ANI_1_1314034	CC
GO:0043085	ANI_1_1320034	BP
GO:0008047	ANI_1_1320034	MF
GO:0000290	ANI_1_1320034	BP
GO:0046856	ANI_1_1322034	BP
GO:0004932	ANI_1_1326034	MF
GO:0016021	ANI_1_1326034	CC
GO:0007186	ANI_1_1326034	BP
GO:0003697	ANI_1_472034	MF
GO:0006260	ANI_1_472034	BP
GO:0003697	ANI_1_472034	MF
GO:0016021	ANI_1_480034	CC
GO:0005524	ANI_1_480034	MF
GO:0016887	ANI_1_480034	MF
GO:0005524	ANI_1_480034	MF
GO:0055085	ANI_1_480034	BP
GO:0042626	ANI_1_480034	MF
GO:0005524	ANI_1_480034	MF
GO:0016021	ANI_1_480034	CC
GO:0005515	ANI_1_1334034	MF
GO:0005524	ANI_1_1334034	MF
GO:0004672	ANI_1_1334034	MF
GO:0006468	ANI_1_1334034	BP
GO:0005524	ANI_1_1334034	MF
GO:0004672	ANI_1_1334034	MF
GO:0006468	ANI_1_1334034	BP
GO:0016192	ANI_1_1338034	BP
GO:0030131	ANI_1_1338034	CC
GO:0006886	ANI_1_1338034	BP
GO:0006807	ANI_1_492034	BP
GO:0008418	ANI_1_492034	MF
GO:0070773	ANI_1_492034	MF
GO:0046983	ANI_1_494034	MF
GO:0000145	ANI_1_498034	CC
GO:0090522	ANI_1_498034	BP
GO:0006904	ANI_1_498034	BP
GO:0000145	ANI_1_498034	CC
GO:0016787	ANI_1_500034	MF
GO:0070006	ANI_1_500034	MF
GO:0006886	ANI_1_1340034	BP
GO:0008536	ANI_1_1340034	MF
GO:0042819	ANI_1_504034	BP
GO:0042823	ANI_1_504034	BP
GO:0003824	ANI_1_504034	MF
GO:0005634	ANI_1_508034	CC
GO:0006260	ANI_1_508034	BP
GO:0000808	ANI_1_508034	CC
GO:0004358	ANI_1_510034	MF
GO:0006526	ANI_1_510034	BP
GO:0015031	ANI_1_512034	BP
GO:0016020	ANI_1_512034	CC
GO:0016538	ANI_1_516034	MF
GO:0006357	ANI_1_516034	BP
GO:0042025	ANI_1_516034	CC
GO:0005515	ANI_1_1346034	MF
GO:0016787	ANI_1_1348034	MF
GO:0016787	ANI_1_534034	MF
GO:0003824	ANI_1_536034	MF
GO:0009082	ANI_1_536034	BP
GO:0004160	ANI_1_536034	MF
GO:0016787	ANI_1_538034	MF
GO:0019988	ANI_1_540034	BP
GO:0043399	ANI_1_540034	MF
GO:0055114	ANI_1_542034	BP
GO:0016491	ANI_1_542034	MF
GO:0003676	ANI_1_544034	MF
GO:0005515	ANI_1_544034	MF
GO:0005509	ANI_1_544034	MF
GO:0005515	ANI_1_546034	MF
GO:0005515	ANI_1_1350034	MF
GO:0043161	ANI_1_1350034	BP
GO:0043130	ANI_1_1350034	MF
GO:0003735	ANI_1_1352034	MF
GO:0006412	ANI_1_1352034	BP
GO:0005840	ANI_1_1352034	CC
GO:0003676	ANI_1_554034	MF
GO:0000160	ANI_1_1354034	BP
GO:0005515	ANI_1_562034	MF
GO:0005034	ANI_1_562034	MF
GO:0005869	ANI_1_564034	CC
GO:0061640	ANI_1_564034	BP
GO:0005515	ANI_1_1358034	MF
GO:0004672	ANI_1_568034	MF
GO:0006468	ANI_1_568034	BP
GO:0005524	ANI_1_568034	MF
GO:0004672	ANI_1_568034	MF
GO:0006468	ANI_1_568034	BP
GO:0004674	ANI_1_568034	MF
GO:0005524	ANI_1_568034	MF
GO:0005634	ANI_1_1360034	CC
GO:0006351	ANI_1_1360034	BP
GO:0003677	ANI_1_1360034	MF
GO:0008270	ANI_1_1360034	MF
GO:0022857	ANI_1_1362034	MF
GO:0055085	ANI_1_1362034	BP
GO:0022857	ANI_1_1362034	MF
GO:0071949	ANI_1_1364034	MF
GO:0000981	ANI_1_1366034	MF
GO:0042025	ANI_1_1366034	CC
GO:0008270	ANI_1_1366034	MF
GO:0006355	ANI_1_1366034	BP
GO:0005634	ANI_1_1366034	CC
GO:0006351	ANI_1_1366034	BP
GO:0003677	ANI_1_1366034	MF
GO:0008270	ANI_1_1366034	MF
GO:0005515	ANI_1_1368034	MF
GO:0005515	ANI_1_582034	MF
GO:0015450	ANI_1_582034	MF
GO:0005741	ANI_1_582034	CC
GO:0006886	ANI_1_582034	BP
GO:0003824	ANI_1_1370034	MF
GO:0005758	ANI_1_1372034	CC
GO:0016831	ANI_1_592034	MF
GO:0016020	ANI_1_594034	CC
GO:0016491	ANI_1_1378034	MF
GO:0055114	ANI_1_1378034	BP
GO:0016887	ANI_1_1380034	MF
GO:0005524	ANI_1_1380034	MF
GO:0055085	ANI_1_1380034	BP
GO:0042626	ANI_1_1380034	MF
GO:0005524	ANI_1_1380034	MF
GO:0016021	ANI_1_1380034	CC
GO:0016021	ANI_1_1380034	CC
GO:0005524	ANI_1_1380034	MF
GO:0015031	ANI_1_604034	BP
GO:0016480	ANI_1_606034	BP
GO:0004672	ANI_1_614034	MF
GO:0006468	ANI_1_614034	BP
GO:0005524	ANI_1_614034	MF
GO:0005524	ANI_1_614034	MF
GO:0004672	ANI_1_614034	MF
GO:0006468	ANI_1_614034	BP
GO:0055085	ANI_1_618034	BP
GO:0042626	ANI_1_618034	MF
GO:0005524	ANI_1_618034	MF
GO:0016021	ANI_1_618034	CC
GO:0016887	ANI_1_618034	MF
GO:0005524	ANI_1_618034	MF
GO:0016021	ANI_1_618034	CC
GO:0005524	ANI_1_618034	MF
GO:0055085	ANI_1_622034	BP
GO:0046873	ANI_1_622034	MF
GO:0016020	ANI_1_622034	CC
GO:0030001	ANI_1_622034	BP
GO:0055085	ANI_1_1392034	BP
GO:0005347	ANI_1_1392034	MF
GO:0016491	ANI_1_630034	MF
GO:0006865	ANI_1_1394034	BP
GO:0055085	ANI_1_1394034	BP
GO:0016021	ANI_1_1394034	CC
GO:0022857	ANI_1_1394034	MF
GO:0055085	ANI_1_1394034	BP
GO:0016020	ANI_1_1394034	CC
GO:0046872	ANI_1_634034	MF
GO:0016813	ANI_1_634034	MF
GO:0046872	ANI_1_634034	MF
GO:0005515	ANI_1_636034	MF
GO:0003951	ANI_1_1396034	MF
GO:0006741	ANI_1_1396034	BP
GO:0003951	ANI_1_1396034	MF
GO:0019674	ANI_1_1396034	BP
GO:0022857	ANI_1_1398034	MF
GO:0022857	ANI_1_1398034	MF
GO:0055085	ANI_1_1398034	BP
GO:0003824	ANI_1_1400034	MF
GO:0008270	ANI_1_1400034	MF
GO:0016491	ANI_1_1400034	MF
GO:0016491	ANI_1_1400034	MF
GO:0055114	ANI_1_1400034	BP
GO:0031177	ANI_1_1400034	MF
GO:0016740	ANI_1_1400034	MF
GO:0051287	ANI_1_650034	MF
GO:0055114	ANI_1_650034	BP
GO:0016616	ANI_1_650034	MF
GO:0055114	ANI_1_650034	BP
GO:0051287	ANI_1_650034	MF
GO:0055114	ANI_1_652034	BP
GO:0016491	ANI_1_652034	MF
GO:0032933	ANI_1_654034	BP
GO:0045944	ANI_1_654034	BP
GO:0046983	ANI_1_654034	MF
GO:0055114	ANI_1_1402034	BP
GO:0006508	ANI_1_658034	BP
GO:0004185	ANI_1_658034	MF
GO:0050660	ANI_1_660034	MF
GO:0055114	ANI_1_660034	BP
GO:0016491	ANI_1_660034	MF
GO:0071949	ANI_1_660034	MF
GO:0050660	ANI_1_660034	MF
GO:0043386	ANI_1_1404034	BP
GO:0055114	ANI_1_1408034	BP
GO:0016491	ANI_1_1408034	MF
GO:0016491	ANI_1_1408034	MF
GO:0022857	ANI_1_1410034	MF
GO:0055085	ANI_1_1410034	BP
GO:0022857	ANI_1_1410034	MF
GO:0016977	ANI_1_1412034	MF
GO:0005975	ANI_1_668034	BP
GO:0004553	ANI_1_668034	MF
GO:0071949	ANI_1_1416034	MF
GO:0022857	ANI_1_1418034	MF
GO:0022857	ANI_1_1418034	MF
GO:0055085	ANI_1_1418034	BP
GO:0016021	ANI_1_1418034	CC
GO:0022857	ANI_1_1418034	MF
GO:0055085	ANI_1_1418034	BP
GO:0016020	ANI_1_1418034	CC
GO:0005975	ANI_1_1420034	BP
GO:0004553	ANI_1_1420034	MF
GO:0005634	ANI_1_1422034	CC
GO:0006351	ANI_1_1422034	BP
GO:0003677	ANI_1_1422034	MF
GO:0008270	ANI_1_1422034	MF
GO:0000272	ANI_1_1424034	BP
GO:0008810	ANI_1_1424034	MF
GO:0004553	ANI_1_1424034	MF
GO:0008171	ANI_1_1428034	MF
GO:0003824	ANI_1_1430034	MF
GO:0031177	ANI_1_1430034	MF
GO:0016740	ANI_1_1430034	MF
GO:0009058	ANI_1_1430034	BP
GO:0016788	ANI_1_1430034	MF
GO:0071949	ANI_1_1434034	MF
GO:0005506	ANI_1_1436034	MF
GO:0055114	ANI_1_1436034	BP
GO:0020037	ANI_1_1436034	MF
GO:0016705	ANI_1_1436034	MF
GO:0016705	ANI_1_1436034	MF
GO:0055114	ANI_1_1436034	BP
GO:0008171	ANI_1_1440034	MF
GO:0055114	ANI_1_1442034	BP
GO:0046872	ANI_1_1442034	MF
GO:0016491	ANI_1_1442034	MF
GO:0000272	ANI_1_1446034	BP
GO:0008810	ANI_1_1446034	MF
GO:0004553	ANI_1_1446034	MF
GO:0004364	ANI_1_1448034	MF
GO:0005515	ANI_1_1448034	MF
