GO	GENE	CLASS
GO:0005509	TRIREDRAFT_73678	MF
GO:0005783	TRIREDRAFT_73678	CC
GO:0005509	TRIREDRAFT_73678	MF
GO:0005515	TRIREDRAFT_73678	MF
GO:0005509	TRIREDRAFT_73678	MF
GO:0004491	TRIREDRAFT_54525	MF
GO:0055114	TRIREDRAFT_54525	BP
GO:0016491	TRIREDRAFT_54525	MF
GO:0055114	TRIREDRAFT_54525	BP
GO:0016491	TRIREDRAFT_54525	MF
GO:0016620	TRIREDRAFT_54525	MF
GO:0055114	TRIREDRAFT_54525	BP
GO:0005515	TRIREDRAFT_119607	MF
GO:0005515	TRIREDRAFT_54283	MF
GO:0016798	TRIREDRAFT_54283	MF
GO:0016491	TRIREDRAFT_53302	MF
GO:0055114	TRIREDRAFT_53302	BP
GO:0016491	TRIREDRAFT_53302	MF
GO:0003824	TRIREDRAFT_53302	MF
GO:0010181	TRIREDRAFT_53302	MF
GO:0016491	TRIREDRAFT_53302	MF
GO:0055114	TRIREDRAFT_53302	BP
GO:0005515	TRIREDRAFT_53103	MF
GO:0003755	TRIREDRAFT_53103	MF
GO:0000413	TRIREDRAFT_53103	BP
GO:0003755	TRIREDRAFT_53103	MF
GO:0006457	TRIREDRAFT_53103	BP
GO:0003849	TRIREDRAFT_119609	MF
GO:0009073	TRIREDRAFT_119609	BP
GO:0009058	TRIREDRAFT_119609	BP
GO:0003824	TRIREDRAFT_119609	MF
GO:0005524	TRIREDRAFT_119614	MF
GO:0006468	TRIREDRAFT_119614	BP
GO:0004674	TRIREDRAFT_119614	MF
GO:0005524	TRIREDRAFT_119614	MF
GO:0006468	TRIREDRAFT_119614	BP
GO:0004672	TRIREDRAFT_119614	MF
GO:0005524	TRIREDRAFT_119614	MF
GO:0006468	TRIREDRAFT_119614	BP
GO:0004672	TRIREDRAFT_119614	MF
GO:0006357	TRIREDRAFT_54195	BP
GO:0042025	TRIREDRAFT_54195	CC
GO:0016538	TRIREDRAFT_54195	MF
GO:0005688	TRIREDRAFT_102554	CC
GO:0046540	TRIREDRAFT_102554	CC
GO:0000398	TRIREDRAFT_102554	BP
GO:0016021	TRIREDRAFT_102559	CC
GO:0004252	TRIREDRAFT_102559	MF
GO:0070403	TRIREDRAFT_54330	MF
GO:0022857	TRIREDRAFT_53900	MF
GO:0055085	TRIREDRAFT_53900	BP
GO:0022857	TRIREDRAFT_53900	MF
GO:0006364	TRIREDRAFT_102572	BP
GO:0003755	TRIREDRAFT_102572	MF
GO:0003677	TRIREDRAFT_102572	MF
GO:0003755	TRIREDRAFT_102572	MF
GO:0006412	TRIREDRAFT_119626	BP
GO:0003735	TRIREDRAFT_119626	MF
GO:0005840	TRIREDRAFT_119626	CC
GO:0003735	TRIREDRAFT_102593	MF
GO:0005524	TRIREDRAFT_53381	MF
GO:0008081	TRIREDRAFT_53495	MF
GO:0006629	TRIREDRAFT_53495	BP
GO:0003824	TRIREDRAFT_53220	MF
GO:0005524	TRIREDRAFT_102612	MF
GO:0035299	TRIREDRAFT_102612	MF
GO:0005515	TRIREDRAFT_73769	MF
GO:0003676	TRIREDRAFT_102652	MF
GO:0008270	TRIREDRAFT_102652	MF
GO:0046872	TRIREDRAFT_73809	MF
GO:0003824	TRIREDRAFT_73809	MF
GO:0004843	TRIREDRAFT_119664	MF
GO:0036459	TRIREDRAFT_119664	MF
GO:0016579	TRIREDRAFT_119664	BP
GO:0036459	TRIREDRAFT_119664	MF
GO:0006511	TRIREDRAFT_119664	BP
GO:0008081	TRIREDRAFT_102655	MF
GO:0007165	TRIREDRAFT_102655	BP
GO:0004114	TRIREDRAFT_102655	MF
GO:0006412	TRIREDRAFT_71304	BP
GO:0005840	TRIREDRAFT_71304	CC
GO:0003735	TRIREDRAFT_71304	MF
GO:0016757	TRIREDRAFT_55005	MF
GO:0006412	TRIREDRAFT_73840	BP
GO:0005840	TRIREDRAFT_73840	CC
GO:0003735	TRIREDRAFT_73840	MF
GO:0006412	TRIREDRAFT_73840	BP
GO:0003735	TRIREDRAFT_73840	MF
GO:0005840	TRIREDRAFT_73840	CC
GO:0016773	TRIREDRAFT_73842	MF
GO:0006166	TRIREDRAFT_73842	BP
GO:0004001	TRIREDRAFT_73842	MF
GO:0030008	TRIREDRAFT_53316	CC
GO:0016192	TRIREDRAFT_53316	BP
GO:0006914	TRIREDRAFT_54384	BP
GO:0016491	TRIREDRAFT_73853	MF
GO:0055114	TRIREDRAFT_73853	BP
GO:0006370	TRIREDRAFT_54450	BP
GO:0004484	TRIREDRAFT_54450	MF
GO:0031533	TRIREDRAFT_54450	CC
GO:0006370	TRIREDRAFT_54450	BP
GO:0004484	TRIREDRAFT_54450	MF
GO:0007064	TRIREDRAFT_102694	BP
GO:0004222	TRIREDRAFT_73876	MF
GO:0043666	TRIREDRAFT_54589	BP
GO:0006468	TRIREDRAFT_102711	BP
GO:0004672	TRIREDRAFT_102711	MF
GO:0005524	TRIREDRAFT_102711	MF
GO:0006468	TRIREDRAFT_102711	BP
GO:0004672	TRIREDRAFT_102711	MF
GO:0006364	TRIREDRAFT_53395	BP
GO:0006470	TRIREDRAFT_119697	BP
GO:0008138	TRIREDRAFT_119697	MF
GO:0016311	TRIREDRAFT_119697	BP
GO:0008138	TRIREDRAFT_119697	MF
GO:0016311	TRIREDRAFT_119697	BP
GO:0016791	TRIREDRAFT_119697	MF
GO:0016311	TRIREDRAFT_119697	BP
GO:0004725	TRIREDRAFT_119697	MF
GO:0005515	TRIREDRAFT_73904	MF
GO:0009055	TRIREDRAFT_73912	MF
GO:0008137	TRIREDRAFT_73912	MF
GO:0016020	TRIREDRAFT_73912	CC
GO:0030176	TRIREDRAFT_54858	CC
GO:2001256	TRIREDRAFT_54858	BP
GO:0000160	TRIREDRAFT_53349	BP
GO:0007165	TRIREDRAFT_53349	BP
GO:0000155	TRIREDRAFT_53349	MF
GO:0016772	TRIREDRAFT_53349	MF
GO:0016310	TRIREDRAFT_53349	BP
GO:0006281	TRIREDRAFT_53939	BP
GO:0006281	TRIREDRAFT_53939	BP
GO:0003684	TRIREDRAFT_53939	MF
GO:0009082	TRIREDRAFT_73934	BP
GO:1990610	TRIREDRAFT_73934	MF
GO:0005739	TRIREDRAFT_54686	CC
GO:0003735	TRIREDRAFT_54686	MF
GO:0016491	TRIREDRAFT_102766	MF
GO:0055114	TRIREDRAFT_102766	BP
GO:1990334	TRIREDRAFT_73963	CC
GO:0005816	TRIREDRAFT_73963	CC
GO:0005096	TRIREDRAFT_73963	MF
GO:0001100	TRIREDRAFT_73963	BP
GO:0005515	TRIREDRAFT_102769	MF
GO:0005515	TRIREDRAFT_73975	MF
GO:0005682	TRIREDRAFT_73975	CC
GO:0016620	TRIREDRAFT_119735	MF
GO:0055114	TRIREDRAFT_119735	BP
GO:0016620	TRIREDRAFT_119735	MF
GO:0055114	TRIREDRAFT_119735	BP
GO:0050661	TRIREDRAFT_119735	MF
GO:0051287	TRIREDRAFT_119735	MF
GO:0006006	TRIREDRAFT_119735	BP
GO:0003723	TRIREDRAFT_53314	MF
GO:0006366	TRIREDRAFT_53585	BP
GO:0046982	TRIREDRAFT_53585	MF
GO:0016021	TRIREDRAFT_53501	CC
GO:0016020	TRIREDRAFT_53501	CC
GO:0008654	TRIREDRAFT_74026	BP
GO:0016780	TRIREDRAFT_74026	MF
GO:0016020	TRIREDRAFT_74026	CC
GO:0034755	TRIREDRAFT_54962	BP
GO:0033573	TRIREDRAFT_54962	CC
GO:0016020	TRIREDRAFT_54962	CC
GO:0005381	TRIREDRAFT_54962	MF
GO:0003824	TRIREDRAFT_74030	MF
GO:0043169	TRIREDRAFT_74030	MF
GO:0004722	TRIREDRAFT_74030	MF
GO:0006470	TRIREDRAFT_74030	BP
GO:0003723	TRIREDRAFT_119757	MF
GO:0005634	TRIREDRAFT_119757	CC
GO:0006397	TRIREDRAFT_119757	BP
GO:0003676	TRIREDRAFT_119757	MF
GO:0007059	TRIREDRAFT_53684	BP
GO:0051382	TRIREDRAFT_53684	BP
GO:0006260	TRIREDRAFT_74047	BP
GO:0055114	TRIREDRAFT_74047	BP
GO:0055114	TRIREDRAFT_74047	BP
GO:0006260	TRIREDRAFT_74047	BP
GO:0004748	TRIREDRAFT_74047	MF
GO:0055114	TRIREDRAFT_74047	BP
GO:0005524	TRIREDRAFT_74047	MF
GO:0055114	TRIREDRAFT_53567	BP
GO:0045454	TRIREDRAFT_53567	BP
GO:0050660	TRIREDRAFT_53567	MF
GO:0016491	TRIREDRAFT_53567	MF
GO:0055114	TRIREDRAFT_53567	BP
GO:0016668	TRIREDRAFT_53567	MF
GO:0055114	TRIREDRAFT_53567	BP
GO:0016491	TRIREDRAFT_53567	MF
GO:0055114	TRIREDRAFT_53567	BP
GO:0055114	TRIREDRAFT_53567	BP
GO:0004362	TRIREDRAFT_53567	MF
GO:0006749	TRIREDRAFT_53567	BP
GO:0050660	TRIREDRAFT_53567	MF
GO:0050661	TRIREDRAFT_53567	MF
GO:0016491	TRIREDRAFT_53567	MF
GO:0005515	TRIREDRAFT_119762	MF
GO:0005509	TRIREDRAFT_119762	MF
GO:0005515	TRIREDRAFT_102846	MF
GO:0005576	TRIREDRAFT_74060	CC
GO:0019863	TRIREDRAFT_74060	MF
GO:0016491	TRIREDRAFT_53331	MF
GO:0055114	TRIREDRAFT_53331	BP
GO:0072686	TRIREDRAFT_119768	CC
GO:0007052	TRIREDRAFT_119768	BP
GO:0042729	TRIREDRAFT_119768	CC
GO:0006397	TRIREDRAFT_53172	BP
GO:0016788	TRIREDRAFT_53172	MF
GO:0005515	TRIREDRAFT_102863	MF
GO:0005524	TRIREDRAFT_71363	MF
GO:0016887	TRIREDRAFT_71363	MF
GO:0005515	TRIREDRAFT_52972	MF
GO:0008270	TRIREDRAFT_53106	MF
GO:0006355	TRIREDRAFT_53106	BP
GO:0042025	TRIREDRAFT_53106	CC
GO:0000981	TRIREDRAFT_53106	MF
GO:0006355	TRIREDRAFT_53106	BP
GO:0008270	TRIREDRAFT_53106	MF
GO:0042025	TRIREDRAFT_53106	CC
GO:0000981	TRIREDRAFT_53106	MF
GO:0004754	TRIREDRAFT_119788	MF
GO:0009085	TRIREDRAFT_119788	BP
GO:0005515	TRIREDRAFT_102910	MF
GO:0005524	TRIREDRAFT_102910	MF
GO:0006468	TRIREDRAFT_102910	BP
GO:0004672	TRIREDRAFT_102910	MF
GO:0005524	TRIREDRAFT_54846	MF
GO:0016887	TRIREDRAFT_54846	MF
GO:0005524	TRIREDRAFT_54846	MF
GO:0016021	TRIREDRAFT_54846	CC
GO:0055085	TRIREDRAFT_54846	BP
GO:0005524	TRIREDRAFT_54846	MF
GO:0016021	TRIREDRAFT_54846	CC
GO:0042626	TRIREDRAFT_54846	MF
GO:0006012	TRIREDRAFT_74122	BP
GO:0046835	TRIREDRAFT_74122	BP
GO:0005524	TRIREDRAFT_74122	MF
GO:0004335	TRIREDRAFT_74122	MF
GO:0005737	TRIREDRAFT_74122	CC
GO:0005524	TRIREDRAFT_74122	MF
GO:0016301	TRIREDRAFT_74122	MF
GO:0016773	TRIREDRAFT_74122	MF
GO:0005524	TRIREDRAFT_74122	MF
GO:0030976	TRIREDRAFT_74123	MF
GO:0000287	TRIREDRAFT_74123	MF
GO:0030976	TRIREDRAFT_74123	MF
GO:0030976	TRIREDRAFT_74123	MF
GO:0003824	TRIREDRAFT_74123	MF
GO:0009082	TRIREDRAFT_74123	BP
GO:0050660	TRIREDRAFT_74123	MF
GO:0030976	TRIREDRAFT_74123	MF
GO:0000287	TRIREDRAFT_74123	MF
GO:0003984	TRIREDRAFT_74123	MF
GO:0006506	TRIREDRAFT_119800	BP
GO:0005515	TRIREDRAFT_53561	MF
GO:0022857	TRIREDRAFT_102953	MF
GO:0055085	TRIREDRAFT_102953	BP
GO:0022857	TRIREDRAFT_102953	MF
GO:0003824	TRIREDRAFT_53815	MF
GO:0005515	TRIREDRAFT_54511	MF
GO:0003676	TRIREDRAFT_74162	MF
GO:0005524	TRIREDRAFT_74162	MF
GO:0005515	TRIREDRAFT_74163	MF
GO:0003924	TRIREDRAFT_54521	MF
GO:0003824	TRIREDRAFT_119812	MF
GO:0004582	TRIREDRAFT_74168	MF
GO:0005515	TRIREDRAFT_102989	MF
GO:0055085	TRIREDRAFT_53611	BP
GO:0022857	TRIREDRAFT_53611	MF
GO:0022857	TRIREDRAFT_53611	MF
GO:0010181	TRIREDRAFT_53079	MF
GO:0055114	TRIREDRAFT_53079	BP
GO:0005506	TRIREDRAFT_53079	MF
GO:0055114	TRIREDRAFT_53079	BP
GO:0020037	TRIREDRAFT_53079	MF
GO:0016705	TRIREDRAFT_53079	MF
GO:0016491	TRIREDRAFT_53079	MF
GO:0055114	TRIREDRAFT_53079	BP
GO:0010181	TRIREDRAFT_53079	MF
GO:0003958	TRIREDRAFT_53079	MF
GO:0070330	TRIREDRAFT_53079	MF
GO:0055114	TRIREDRAFT_53079	BP
GO:0016705	TRIREDRAFT_53079	MF
GO:0055114	TRIREDRAFT_53079	BP
GO:0003677	TRIREDRAFT_119826	MF
GO:0006355	TRIREDRAFT_119826	BP
GO:0003677	TRIREDRAFT_119826	MF
GO:0030246	TRIREDRAFT_74198	MF
GO:0003824	TRIREDRAFT_74198	MF
GO:0016491	TRIREDRAFT_53868	MF
GO:0010181	TRIREDRAFT_53868	MF
GO:0055114	TRIREDRAFT_53868	BP
GO:0003824	TRIREDRAFT_53868	MF
GO:0045735	TRIREDRAFT_53964	MF
GO:0033609	TRIREDRAFT_53964	BP
GO:0006562	TRIREDRAFT_54564	BP
GO:0004657	TRIREDRAFT_54564	MF
GO:0004553	TRIREDRAFT_71399	MF
GO:0005975	TRIREDRAFT_71399	BP
GO:0005634	TRIREDRAFT_103034	CC
GO:0008270	TRIREDRAFT_103034	MF
GO:0003677	TRIREDRAFT_103034	MF
GO:0006351	TRIREDRAFT_103034	BP
GO:0006355	TRIREDRAFT_103034	BP
GO:0008270	TRIREDRAFT_103034	MF
GO:0042025	TRIREDRAFT_103034	CC
GO:0000981	TRIREDRAFT_103034	MF
GO:0008270	TRIREDRAFT_103034	MF
GO:0006355	TRIREDRAFT_103034	BP
GO:0042025	TRIREDRAFT_103034	CC
GO:0000981	TRIREDRAFT_103034	MF
GO:0055085	TRIREDRAFT_54972	BP
GO:0022857	TRIREDRAFT_54972	MF
GO:0022857	TRIREDRAFT_54972	MF
GO:0008236	TRIREDRAFT_103039	MF
GO:0006508	TRIREDRAFT_103039	BP
GO:0004650	TRIREDRAFT_103049	MF
GO:0005975	TRIREDRAFT_103049	BP
GO:0006508	TRIREDRAFT_103060	BP
GO:0004252	TRIREDRAFT_103060	MF
GO:0008236	TRIREDRAFT_103060	MF
GO:0006508	TRIREDRAFT_103060	BP
GO:0005515	TRIREDRAFT_103064	MF
GO:0003723	TRIREDRAFT_53665	MF
GO:0009263	TRIREDRAFT_74235	BP
GO:0016491	TRIREDRAFT_74235	MF
GO:0055114	TRIREDRAFT_74235	BP
GO:0006508	TRIREDRAFT_103073	BP
GO:0004252	TRIREDRAFT_103073	MF
GO:0008236	TRIREDRAFT_103073	MF
GO:0006508	TRIREDRAFT_103073	BP
GO:0003676	TRIREDRAFT_74241	MF
GO:0005515	TRIREDRAFT_53133	MF
GO:0006260	TRIREDRAFT_53105	BP
GO:0003887	TRIREDRAFT_53105	MF
GO:0003676	TRIREDRAFT_53105	MF
GO:0000166	TRIREDRAFT_53105	MF
GO:0003887	TRIREDRAFT_53105	MF
GO:0003676	TRIREDRAFT_53105	MF
GO:0000166	TRIREDRAFT_53105	MF
GO:0000166	TRIREDRAFT_53105	MF
GO:0003677	TRIREDRAFT_53105	MF
GO:0003676	TRIREDRAFT_53105	MF
GO:0042256	TRIREDRAFT_74252	BP
GO:0043022	TRIREDRAFT_74252	MF
GO:0008168	TRIREDRAFT_53080	MF
GO:0003723	TRIREDRAFT_74258	MF
GO:0004826	TRIREDRAFT_74258	MF
GO:0000166	TRIREDRAFT_74258	MF
GO:0006432	TRIREDRAFT_74258	BP
GO:0005524	TRIREDRAFT_74258	MF
GO:0005737	TRIREDRAFT_74258	CC
GO:0004826	TRIREDRAFT_74258	MF
GO:0006432	TRIREDRAFT_74258	BP
GO:0000287	TRIREDRAFT_74258	MF
GO:0005524	TRIREDRAFT_74258	MF
GO:0003723	TRIREDRAFT_74258	MF
GO:0003723	TRIREDRAFT_119855	MF
GO:0006412	TRIREDRAFT_119855	BP
GO:0003735	TRIREDRAFT_119855	MF
GO:0006412	TRIREDRAFT_119855	BP
GO:0003735	TRIREDRAFT_119855	MF
GO:0015935	TRIREDRAFT_119855	CC
GO:0030126	TRIREDRAFT_74267	CC
GO:0006890	TRIREDRAFT_74267	BP
GO:0004553	TRIREDRAFT_119859	MF
GO:0005975	TRIREDRAFT_119859	BP
GO:0005975	TRIREDRAFT_119859	BP
GO:0016491	TRIREDRAFT_53053	MF
GO:0055114	TRIREDRAFT_53053	BP
GO:0003824	TRIREDRAFT_54160	MF
GO:0009058	TRIREDRAFT_54160	BP
GO:0030170	TRIREDRAFT_54160	MF
GO:0003839	TRIREDRAFT_54784	MF
GO:0006355	TRIREDRAFT_103122	BP
GO:0008270	TRIREDRAFT_103122	MF
GO:0042025	TRIREDRAFT_103122	CC
GO:0000981	TRIREDRAFT_103122	MF
GO:0005506	TRIREDRAFT_103122	MF
GO:0055114	TRIREDRAFT_103122	BP
GO:0020037	TRIREDRAFT_103122	MF
GO:0016705	TRIREDRAFT_103122	MF
GO:0008270	TRIREDRAFT_103122	MF
GO:0006355	TRIREDRAFT_103122	BP
GO:0042025	TRIREDRAFT_103122	CC
GO:0000981	TRIREDRAFT_103122	MF
GO:0005506	TRIREDRAFT_103122	MF
GO:0055114	TRIREDRAFT_103122	BP
GO:0020037	TRIREDRAFT_103122	MF
GO:0016705	TRIREDRAFT_103122	MF
GO:0004497	TRIREDRAFT_103122	MF
GO:0005524	TRIREDRAFT_53558	MF
GO:0016021	TRIREDRAFT_53558	CC
GO:0055085	TRIREDRAFT_53558	BP
GO:0005524	TRIREDRAFT_53558	MF
GO:0016021	TRIREDRAFT_53558	CC
GO:0042626	TRIREDRAFT_53558	MF
GO:0005524	TRIREDRAFT_53558	MF
GO:0016887	TRIREDRAFT_53558	MF
GO:0016491	TRIREDRAFT_74278	MF
GO:0055114	TRIREDRAFT_74278	BP
GO:0043386	TRIREDRAFT_103131	BP
GO:0005506	TRIREDRAFT_103147	MF
GO:0055114	TRIREDRAFT_103147	BP
GO:0020037	TRIREDRAFT_103147	MF
GO:0016705	TRIREDRAFT_103147	MF
GO:0005506	TRIREDRAFT_103147	MF
GO:0055114	TRIREDRAFT_103147	BP
GO:0020037	TRIREDRAFT_103147	MF
GO:0016712	TRIREDRAFT_103147	MF
GO:0016705	TRIREDRAFT_103147	MF
GO:0055114	TRIREDRAFT_103147	BP
GO:0005506	TRIREDRAFT_103147	MF
GO:0020037	TRIREDRAFT_103147	MF
GO:0055114	TRIREDRAFT_103147	BP
GO:0004497	TRIREDRAFT_103147	MF
GO:0006508	TRIREDRAFT_53961	BP
GO:0004190	TRIREDRAFT_53961	MF
GO:0003676	TRIREDRAFT_103156	MF
GO:0006355	TRIREDRAFT_103158	BP
GO:0008270	TRIREDRAFT_103158	MF
GO:0042025	TRIREDRAFT_103158	CC
GO:0000981	TRIREDRAFT_103158	MF
GO:0008270	TRIREDRAFT_103158	MF
GO:0006355	TRIREDRAFT_103158	BP
GO:0042025	TRIREDRAFT_103158	CC
GO:0000981	TRIREDRAFT_103158	MF
GO:0005634	TRIREDRAFT_103158	CC
GO:0008270	TRIREDRAFT_103158	MF
GO:0003677	TRIREDRAFT_103158	MF
GO:0006351	TRIREDRAFT_103158	BP
GO:0003676	TRIREDRAFT_52976	MF
GO:0005525	TRIREDRAFT_74289	MF
GO:0005515	TRIREDRAFT_103177	MF
GO:0005515	TRIREDRAFT_103180	MF
GO:0005515	TRIREDRAFT_54683	MF
GO:0006637	TRIREDRAFT_119875	BP
GO:0047617	TRIREDRAFT_119875	MF
GO:0006508	TRIREDRAFT_119876	BP
GO:0004190	TRIREDRAFT_119876	MF
GO:0004190	TRIREDRAFT_119876	MF
GO:0006777	TRIREDRAFT_54508	BP
GO:0005829	TRIREDRAFT_54508	CC
GO:0019008	TRIREDRAFT_54508	CC
GO:0030366	TRIREDRAFT_54508	MF
GO:0006777	TRIREDRAFT_54508	BP
GO:0005092	TRIREDRAFT_119879	MF
GO:0007264	TRIREDRAFT_119879	BP
GO:0007264	TRIREDRAFT_119879	BP
GO:0003712	TRIREDRAFT_103209	MF
GO:0006357	TRIREDRAFT_103209	BP
GO:0016592	TRIREDRAFT_103209	CC
GO:0016021	TRIREDRAFT_53601	CC
GO:0016192	TRIREDRAFT_53601	BP
GO:0005506	TRIREDRAFT_103215	MF
GO:0020037	TRIREDRAFT_103215	MF
GO:0055114	TRIREDRAFT_103215	BP
GO:0004497	TRIREDRAFT_103215	MF
GO:0005506	TRIREDRAFT_103215	MF
GO:0055114	TRIREDRAFT_103215	BP
GO:0020037	TRIREDRAFT_103215	MF
GO:0016705	TRIREDRAFT_103215	MF
GO:0005506	TRIREDRAFT_103215	MF
GO:0055114	TRIREDRAFT_103215	BP
GO:0020037	TRIREDRAFT_103215	MF
GO:0016712	TRIREDRAFT_103215	MF
GO:0016705	TRIREDRAFT_103215	MF
GO:0055114	TRIREDRAFT_103215	BP
GO:0006412	TRIREDRAFT_103222	BP
GO:0005840	TRIREDRAFT_103222	CC
GO:0003735	TRIREDRAFT_103222	MF
GO:0008270	TRIREDRAFT_103222	MF
GO:0003735	TRIREDRAFT_103222	MF
GO:0003677	TRIREDRAFT_119895	MF
GO:0000784	TRIREDRAFT_119895	CC
GO:0000723	TRIREDRAFT_119895	BP
GO:0051287	TRIREDRAFT_119896	MF
GO:0004471	TRIREDRAFT_119896	MF
GO:0055114	TRIREDRAFT_119896	BP
GO:0004471	TRIREDRAFT_119896	MF
GO:0004470	TRIREDRAFT_119896	MF
GO:0008270	TRIREDRAFT_103230	MF
GO:0006355	TRIREDRAFT_103230	BP
GO:0042025	TRIREDRAFT_103230	CC
GO:0000981	TRIREDRAFT_103230	MF
GO:0006355	TRIREDRAFT_103230	BP
GO:0008270	TRIREDRAFT_103230	MF
GO:0042025	TRIREDRAFT_103230	CC
GO:0000981	TRIREDRAFT_103230	MF
GO:0005634	TRIREDRAFT_103230	CC
GO:0008270	TRIREDRAFT_103230	MF
GO:0003677	TRIREDRAFT_103230	MF
GO:0006351	TRIREDRAFT_103230	BP
GO:0003723	TRIREDRAFT_74356	MF
GO:0008168	TRIREDRAFT_74356	MF
GO:0008168	TRIREDRAFT_74356	MF
GO:0003723	TRIREDRAFT_74356	MF
GO:0008757	TRIREDRAFT_74356	MF
GO:0006364	TRIREDRAFT_74356	BP
GO:0042274	TRIREDRAFT_53529	BP
GO:0032040	TRIREDRAFT_74374	CC
GO:0008270	TRIREDRAFT_53877	MF
GO:0006355	TRIREDRAFT_53877	BP
GO:0042025	TRIREDRAFT_53877	CC
GO:0000981	TRIREDRAFT_53877	MF
GO:0006355	TRIREDRAFT_53877	BP
GO:0008270	TRIREDRAFT_53877	MF
GO:0042025	TRIREDRAFT_53877	CC
GO:0000981	TRIREDRAFT_53877	MF
GO:0005634	TRIREDRAFT_53877	CC
GO:0008270	TRIREDRAFT_53877	MF
GO:0003677	TRIREDRAFT_53877	MF
GO:0006351	TRIREDRAFT_53877	BP
GO:0045048	TRIREDRAFT_54961	BP
GO:0005515	TRIREDRAFT_54961	MF
GO:0005085	TRIREDRAFT_74390	MF
GO:0003723	TRIREDRAFT_74390	MF
GO:0000178	TRIREDRAFT_74390	CC
GO:0006412	TRIREDRAFT_74409	BP
GO:0003735	TRIREDRAFT_74409	MF
GO:0005840	TRIREDRAFT_74409	CC
GO:0005737	TRIREDRAFT_53498	CC
GO:0034227	TRIREDRAFT_53498	BP
GO:0003676	TRIREDRAFT_54256	MF
GO:0030036	TRIREDRAFT_103282	BP
GO:0005856	TRIREDRAFT_103282	CC
GO:0016021	TRIREDRAFT_119931	CC
GO:0005515	TRIREDRAFT_74442	MF
GO:0042254	TRIREDRAFT_74442	BP
GO:0003676	TRIREDRAFT_124331	MF
GO:0008168	TRIREDRAFT_124331	MF
GO:0032259	TRIREDRAFT_124331	BP
GO:0008276	TRIREDRAFT_124331	MF
GO:0006479	TRIREDRAFT_124331	BP
GO:0008168	TRIREDRAFT_124331	MF
GO:0016020	TRIREDRAFT_74449	CC
GO:0004222	TRIREDRAFT_74449	MF
GO:0005524	TRIREDRAFT_74449	MF
GO:0006508	TRIREDRAFT_74449	BP
GO:0004222	TRIREDRAFT_74449	MF
GO:0008270	TRIREDRAFT_74449	MF
GO:0005524	TRIREDRAFT_74449	MF
GO:0016021	TRIREDRAFT_74449	CC
GO:0004222	TRIREDRAFT_74449	MF
GO:0005524	TRIREDRAFT_74449	MF
GO:0006820	TRIREDRAFT_54809	BP
GO:0005452	TRIREDRAFT_54809	MF
GO:0016020	TRIREDRAFT_54809	CC
GO:0006820	TRIREDRAFT_54809	BP
GO:0016021	TRIREDRAFT_54809	CC
GO:0016491	TRIREDRAFT_74453	MF
GO:0055114	TRIREDRAFT_74453	BP
GO:0006631	TRIREDRAFT_74453	BP
GO:0003857	TRIREDRAFT_74453	MF
GO:0055114	TRIREDRAFT_74453	BP
GO:0070403	TRIREDRAFT_74453	MF
GO:0055114	TRIREDRAFT_74453	BP
GO:0006631	TRIREDRAFT_74453	BP
GO:0003857	TRIREDRAFT_74453	MF
GO:0003712	TRIREDRAFT_53596	MF
GO:0006357	TRIREDRAFT_53596	BP
GO:0016592	TRIREDRAFT_53596	CC
GO:0005515	TRIREDRAFT_53446	MF
GO:0006364	TRIREDRAFT_53446	BP
GO:0034511	TRIREDRAFT_53446	MF
GO:0006465	TRIREDRAFT_74462	BP
GO:0004252	TRIREDRAFT_74462	MF
GO:0016021	TRIREDRAFT_74462	CC
GO:0005787	TRIREDRAFT_74462	CC
GO:0005515	TRIREDRAFT_103311	MF
GO:0005515	TRIREDRAFT_74480	MF
GO:0006364	TRIREDRAFT_74480	BP
GO:0032040	TRIREDRAFT_74480	CC
GO:0008270	TRIREDRAFT_103321	MF
GO:0000245	TRIREDRAFT_103321	BP
GO:0006397	TRIREDRAFT_103321	BP
GO:0036459	TRIREDRAFT_103321	MF
GO:0016579	TRIREDRAFT_103321	BP
GO:0005634	TRIREDRAFT_54535	CC
GO:0061617	TRIREDRAFT_74486	CC
GO:0042407	TRIREDRAFT_74486	BP
GO:0044284	TRIREDRAFT_74486	CC
GO:0046872	TRIREDRAFT_119954	MF
GO:0004655	TRIREDRAFT_119954	MF
GO:0033014	TRIREDRAFT_119954	BP
GO:0003824	TRIREDRAFT_119954	MF
GO:0005515	TRIREDRAFT_54886	MF
GO:0016747	TRIREDRAFT_53372	MF
GO:0016311	TRIREDRAFT_53525	BP
GO:0016791	TRIREDRAFT_53525	MF
GO:0016311	TRIREDRAFT_53525	BP
GO:0004725	TRIREDRAFT_53525	MF
GO:0003743	TRIREDRAFT_74498	MF
GO:0006413	TRIREDRAFT_74498	BP
GO:0003723	TRIREDRAFT_103348	MF
GO:0003723	TRIREDRAFT_103348	MF
GO:0000178	TRIREDRAFT_103348	CC
GO:0016758	TRIREDRAFT_74505	MF
GO:0003676	TRIREDRAFT_74508	MF
GO:0004185	TRIREDRAFT_74517	MF
GO:0006508	TRIREDRAFT_74517	BP
GO:0006355	TRIREDRAFT_103372	BP
GO:0003700	TRIREDRAFT_103372	MF
GO:0003700	TRIREDRAFT_103372	MF
GO:0006355	TRIREDRAFT_103372	BP
GO:0003677	TRIREDRAFT_103372	MF
GO:0007059	TRIREDRAFT_53443	BP
