Gene	Pathway
NCU02475	Glyoxylate and dicarboxylate metabolism
NCU02479	Glyoxylate and dicarboxylate metabolism
NCU02481	Glyoxylate and dicarboxylate metabolism
NCU02482	Glyoxylate and dicarboxylate metabolism
NCU02571	Glyoxylate and dicarboxylate metabolism
NCU02727	Glyoxylate and dicarboxylate metabolism
NCU03813	Glyoxylate and dicarboxylate metabolism
NCU04230	Glyoxylate and dicarboxylate metabolism
NCU04744	Glyoxylate and dicarboxylate metabolism
NCU04856	Glyoxylate and dicarboxylate metabolism
NCU04899	Glyoxylate and dicarboxylate metabolism
NCU05169	Glyoxylate and dicarboxylate metabolism
NCU05805	Glyoxylate and dicarboxylate metabolism
NCU05977	Glyoxylate and dicarboxylate metabolism
NCU06211	Glyoxylate and dicarboxylate metabolism
NCU06724	Glyoxylate and dicarboxylate metabolism
NCU06836	Glyoxylate and dicarboxylate metabolism
NCU07931	Glyoxylate and dicarboxylate metabolism
NCU08791	Glyoxylate and dicarboxylate metabolism
NCU08827	Glyoxylate and dicarboxylate metabolism
NCU08877	Glyoxylate and dicarboxylate metabolism
NCU08935	Glyoxylate and dicarboxylate metabolism
NCU09732	Glyoxylate and dicarboxylate metabolism
NCU09911	Glyoxylate and dicarboxylate metabolism
NCU10007	Glyoxylate and dicarboxylate metabolism
NCU00355	Tryptophan metabolism
NCU00378	Tryptophan metabolism
NCU00437	Tryptophan metabolism
NCU00463	Tryptophan metabolism
NCU01402	Tryptophan metabolism
NCU01838	Tryptophan metabolism
NCU02291	Tryptophan metabolism
NCU02407	Tryptophan metabolism
NCU02438	Tryptophan metabolism
NCU02571	Tryptophan metabolism
NCU03282	Tryptophan metabolism
NCU03347	Tryptophan metabolism
NCU03415	Tryptophan metabolism
NCU05169	Tryptophan metabolism
NCU05185	Tryptophan metabolism
NCU05387	Tryptophan metabolism
NCU05752	Tryptophan metabolism
NCU05770	Tryptophan metabolism
NCU06448	Tryptophan metabolism
NCU06924	Tryptophan metabolism
NCU07053	Tryptophan metabolism
NCU08275	Tryptophan metabolism
NCU08719	Tryptophan metabolism
NCU08791	Tryptophan metabolism
NCU08803	Tryptophan metabolism
NCU09116	Tryptophan metabolism
NCU09183	Tryptophan metabolism
NCU09184	Tryptophan metabolism
NCU09732	Tryptophan metabolism
NCU00358	Inositol phosphate metabolism
NCU00656	Inositol phosphate metabolism
NCU00896	Inositol phosphate metabolism
NCU01047	Inositol phosphate metabolism
NCU01266	Inositol phosphate metabolism
NCU02083	Inositol phosphate metabolism
NCU02295	Inositol phosphate metabolism
NCU03298	Inositol phosphate metabolism
NCU04355	Inositol phosphate metabolism
NCU06022	Inositol phosphate metabolism
NCU06315	Inositol phosphate metabolism
NCU06348	Inositol phosphate metabolism
NCU06666	Inositol phosphate metabolism
NCU07550	Inositol phosphate metabolism
NCU08689	Inositol phosphate metabolism
NCU08856	Inositol phosphate metabolism
NCU08982	Inositol phosphate metabolism
NCU09135	Inositol phosphate metabolism
NCU09192	Inositol phosphate metabolism
NCU09266	Inositol phosphate metabolism
NCU09367	Inositol phosphate metabolism
NCU10106	Inositol phosphate metabolism
NCU10397	Inositol phosphate metabolism
NCU11185	Inositol phosphate metabolism
NCU00358	Phosphatidylinositol signaling system
NCU00656	Phosphatidylinositol signaling system
NCU00896	Phosphatidylinositol signaling system
NCU01047	Phosphatidylinositol signaling system
NCU01266	Phosphatidylinositol signaling system
NCU02083	Phosphatidylinositol signaling system
NCU02295	Phosphatidylinositol signaling system
NCU03298	Phosphatidylinositol signaling system
NCU03546	Phosphatidylinositol signaling system
NCU04120	Phosphatidylinositol signaling system
NCU04355	Phosphatidylinositol signaling system
NCU06022	Phosphatidylinositol signaling system
NCU06315	Phosphatidylinositol signaling system
NCU06348	Phosphatidylinositol signaling system
NCU06948	Phosphatidylinositol signaling system
NCU07010	Phosphatidylinositol signaling system
NCU09192	Phosphatidylinositol signaling system
NCU09367	Phosphatidylinositol signaling system
NCU09643	Phosphatidylinositol signaling system
NCU10397	Phosphatidylinositol signaling system
NCU11185	Phosphatidylinositol signaling system
NCU00369	Pantothenate and CoA biosynthesis
NCU00378	Pantothenate and CoA biosynthesis
NCU00581	Pantothenate and CoA biosynthesis
NCU00792	Pantothenate and CoA biosynthesis
NCU01666	Pantothenate and CoA biosynthesis
NCU03154	Pantothenate and CoA biosynthesis
NCU03415	Pantothenate and CoA biosynthesis
NCU03608	Pantothenate and CoA biosynthesis
NCU04237	Pantothenate and CoA biosynthesis
NCU04292	Pantothenate and CoA biosynthesis
NCU04579	Pantothenate and CoA biosynthesis
NCU04754	Pantothenate and CoA biosynthesis
NCU05683	Pantothenate and CoA biosynthesis
NCU07053	Pantothenate and CoA biosynthesis
NCU07836	Pantothenate and CoA biosynthesis
NCU07982	Pantothenate and CoA biosynthesis
NCU08661	Pantothenate and CoA biosynthesis
NCU09090	Pantothenate and CoA biosynthesis
NCU10048	Pantothenate and CoA biosynthesis
NCU00378	Valine, leucine and isoleucine degradation
NCU00446	Valine, leucine and isoleucine degradation
NCU00591	Valine, leucine and isoleucine degradation
NCU00792	Valine, leucine and isoleucine degradation
NCU01181	Valine, leucine and isoleucine degradation
NCU01378	Valine, leucine and isoleucine degradation
NCU02107	Valine, leucine and isoleucine degradation
NCU02126	Valine, leucine and isoleucine degradation
NCU02127	Valine, leucine and isoleucine degradation
NCU02407	Valine, leucine and isoleucine degradation
NCU02571	Valine, leucine and isoleucine degradation
NCU02704	Valine, leucine and isoleucine degradation
NCU03415	Valine, leucine and isoleucine degradation
NCU03777	Valine, leucine and isoleucine degradation
NCU03913	Valine, leucine and isoleucine degradation
NCU03922	Valine, leucine and isoleucine degradation
NCU04292	Valine, leucine and isoleucine degradation
NCU04754	Valine, leucine and isoleucine degradation
NCU04796	Valine, leucine and isoleucine degradation
NCU05419	Valine, leucine and isoleucine degradation
NCU05558	Valine, leucine and isoleucine degradation
NCU06448	Valine, leucine and isoleucine degradation
NCU06543	Valine, leucine and isoleucine degradation
NCU06559	Valine, leucine and isoleucine degradation
NCU06881	Valine, leucine and isoleucine degradation
NCU07053	Valine, leucine and isoleucine degradation
NCU08145	Valine, leucine and isoleucine degradation
NCU08998	Valine, leucine and isoleucine degradation
NCU09058	Valine, leucine and isoleucine degradation
NCU09266	Valine, leucine and isoleucine degradation
NCU09646	Valine, leucine and isoleucine degradation
NCU09732	Valine, leucine and isoleucine degradation
NCU09864	Valine, leucine and isoleucine degradation
NCU09885	Valine, leucine and isoleucine degradation
NCU10110	Valine, leucine and isoleucine degradation
NCU00378	beta-Alanine metabolism
NCU00678	beta-Alanine metabolism
NCU03415	beta-Alanine metabolism
NCU03777	beta-Alanine metabolism
NCU05518	beta-Alanine metabolism
NCU06112	beta-Alanine metabolism
NCU06448	beta-Alanine metabolism
NCU06559	beta-Alanine metabolism
NCU06803	beta-Alanine metabolism
NCU07053	beta-Alanine metabolism
NCU08661	beta-Alanine metabolism
NCU08828	beta-Alanine metabolism
NCU08998	beta-Alanine metabolism
NCU09266	beta-Alanine metabolism
NCU09406	beta-Alanine metabolism
NCU00385	Oxidative phosphorylation
NCU00418	Oxidative phosphorylation
NCU00484	Oxidative phosphorylation
NCU00502	Oxidative phosphorylation
NCU00636	Oxidative phosphorylation
NCU00644	Oxidative phosphorylation
NCU00667	Oxidative phosphorylation
NCU00951	Oxidative phosphorylation
NCU00959	Oxidative phosphorylation
NCU01169	Oxidative phosphorylation
NCU01207	Oxidative phosphorylation
NCU01332	Oxidative phosphorylation
NCU01360	Oxidative phosphorylation
NCU01606	Oxidative phosphorylation
NCU01657	Oxidative phosphorylation
NCU01680	Oxidative phosphorylation
NCU01765	Oxidative phosphorylation
NCU01808	Oxidative phosphorylation
NCU01962	Oxidative phosphorylation
NCU02250	Oxidative phosphorylation
NCU02373	Oxidative phosphorylation
NCU02472	Oxidative phosphorylation
NCU02514	Oxidative phosphorylation
NCU02530	Oxidative phosphorylation
NCU02534	Oxidative phosphorylation
NCU02746	Oxidative phosphorylation
NCU03031	Oxidative phosphorylation
NCU03156	Oxidative phosphorylation
NCU03199	Oxidative phosphorylation
NCU03233	Oxidative phosphorylation
NCU03340	Oxidative phosphorylation
NCU03395	Oxidative phosphorylation
NCU03463	Oxidative phosphorylation
NCU03558	Oxidative phosphorylation
NCU03559	Oxidative phosphorylation
NCU03953	Oxidative phosphorylation
NCU04044	Oxidative phosphorylation
NCU04074	Oxidative phosphorylation
NCU04387	Oxidative phosphorylation
NCU04817	Oxidative phosphorylation
NCU05008	Oxidative phosphorylation
NCU05009	Oxidative phosphorylation
NCU05118	Oxidative phosphorylation
NCU05220	Oxidative phosphorylation
NCU05221	Oxidative phosphorylation
NCU05225	Oxidative phosphorylation
NCU05299	Oxidative phosphorylation
NCU05430	Oxidative phosphorylation
NCU05457	Oxidative phosphorylation
NCU05689	Oxidative phosphorylation
NCU05816	Oxidative phosphorylation
NCU05989	Oxidative phosphorylation
NCU06141	Oxidative phosphorylation
NCU06588	Oxidative phosphorylation
NCU06606	Oxidative phosphorylation
NCU06695	Oxidative phosphorylation
NCU06741	Oxidative phosphorylation
NCU07446	Oxidative phosphorylation
NCU07681	Oxidative phosphorylation
NCU07756	Oxidative phosphorylation
NCU08035	Oxidative phosphorylation
NCU08093	Oxidative phosphorylation
NCU08336	Oxidative phosphorylation
NCU08515	Oxidative phosphorylation
NCU08703	Oxidative phosphorylation
NCU08940	Oxidative phosphorylation
NCU08947	Oxidative phosphorylation
NCU08980	Oxidative phosphorylation
NCU09002	Oxidative phosphorylation
NCU09119	Oxidative phosphorylation
NCU09143	Oxidative phosphorylation
NCU09299	Oxidative phosphorylation
NCU09460	Oxidative phosphorylation
NCU09747	Oxidative phosphorylation
NCU09816	Oxidative phosphorylation
NCU09897	Oxidative phosphorylation
NCU11258	Oxidative phosphorylation
NCU11348	Oxidative phosphorylation
NCU16003	Oxidative phosphorylation
NCU16004	Oxidative phosphorylation
NCU16006	Oxidative phosphorylation
NCU16007	Oxidative phosphorylation
NCU16008	Oxidative phosphorylation
NCU16011	Oxidative phosphorylation
NCU16012	Oxidative phosphorylation
NCU16013	Oxidative phosphorylation
NCU16016	Oxidative phosphorylation
NCU16018	Oxidative phosphorylation
NCU16020	Oxidative phosphorylation
NCU16024	Oxidative phosphorylation
NCU16025	Oxidative phosphorylation
NCU16027	Oxidative phosphorylation
NCU16028	Oxidative phosphorylation
NCU00405	Aminoacyl-tRNA biosynthesis
NCU00466	Aminoacyl-tRNA biosynthesis
NCU00660	Aminoacyl-tRNA biosynthesis
NCU00915	Aminoacyl-tRNA biosynthesis
NCU00920	Aminoacyl-tRNA biosynthesis
NCU00931	Aminoacyl-tRNA biosynthesis
NCU01443	Aminoacyl-tRNA biosynthesis
NCU01512	Aminoacyl-tRNA biosynthesis
NCU01965	Aminoacyl-tRNA biosynthesis
NCU02380	Aminoacyl-tRNA biosynthesis
NCU02566	Aminoacyl-tRNA biosynthesis
NCU02585	Aminoacyl-tRNA biosynthesis
NCU03030	Aminoacyl-tRNA biosynthesis
NCU03129	Aminoacyl-tRNA biosynthesis
NCU03575	Aminoacyl-tRNA biosynthesis
NCU03759	Aminoacyl-tRNA biosynthesis
NCU03814	Aminoacyl-tRNA biosynthesis
NCU04020	Aminoacyl-tRNA biosynthesis
NCU04313	Aminoacyl-tRNA biosynthesis
NCU04449	Aminoacyl-tRNA biosynthesis
NCU05095	Aminoacyl-tRNA biosynthesis
NCU05642	Aminoacyl-tRNA biosynthesis
NCU06457	Aminoacyl-tRNA biosynthesis
NCU06722	Aminoacyl-tRNA biosynthesis
NCU06866	Aminoacyl-tRNA biosynthesis
NCU06914	Aminoacyl-tRNA biosynthesis
NCU07082	Aminoacyl-tRNA biosynthesis
NCU07451	Aminoacyl-tRNA biosynthesis
NCU07755	Aminoacyl-tRNA biosynthesis
NCU07926	Aminoacyl-tRNA biosynthesis
NCU08195	Aminoacyl-tRNA biosynthesis
NCU08888	Aminoacyl-tRNA biosynthesis
NCU08894	Aminoacyl-tRNA biosynthesis
NCU09025	Aminoacyl-tRNA biosynthesis
NCU09463	Aminoacyl-tRNA biosynthesis
NCU09594	Aminoacyl-tRNA biosynthesis
NCU09892	Aminoacyl-tRNA biosynthesis
NCU16201	Aminoacyl-tRNA biosynthesis
NCU16202	Aminoacyl-tRNA biosynthesis
NCU16203	Aminoacyl-tRNA biosynthesis
NCU16204	Aminoacyl-tRNA biosynthesis
NCU16205	Aminoacyl-tRNA biosynthesis
NCU16206	Aminoacyl-tRNA biosynthesis
NCU16207	Aminoacyl-tRNA biosynthesis
NCU16208	Aminoacyl-tRNA biosynthesis
NCU16209	Aminoacyl-tRNA biosynthesis
NCU16210	Aminoacyl-tRNA biosynthesis
NCU16211	Aminoacyl-tRNA biosynthesis
NCU16212	Aminoacyl-tRNA biosynthesis
NCU16213	Aminoacyl-tRNA biosynthesis
NCU16214	Aminoacyl-tRNA biosynthesis
NCU16215	Aminoacyl-tRNA biosynthesis
NCU16216	Aminoacyl-tRNA biosynthesis
NCU16217	Aminoacyl-tRNA biosynthesis
NCU16218	Aminoacyl-tRNA biosynthesis
NCU16219	Aminoacyl-tRNA biosynthesis
NCU16220	Aminoacyl-tRNA biosynthesis
NCU16221	Aminoacyl-tRNA biosynthesis
NCU16222	Aminoacyl-tRNA biosynthesis
NCU16223	Aminoacyl-tRNA biosynthesis
NCU16224	Aminoacyl-tRNA biosynthesis
NCU16225	Aminoacyl-tRNA biosynthesis
NCU16226	Aminoacyl-tRNA biosynthesis
NCU16227	Aminoacyl-tRNA biosynthesis
NCU16228	Aminoacyl-tRNA biosynthesis
NCU16657	Aminoacyl-tRNA biosynthesis
NCU00419	RNA polymerase
NCU00570	RNA polymerase
NCU00727	RNA polymerase
NCU01245	RNA polymerase
NCU01515	RNA polymerase
NCU01638	RNA polymerase
NCU01772	RNA polymerase
NCU01785	RNA polymerase
NCU02103	RNA polymerase
NCU02533	RNA polymerase
NCU02605	RNA polymerase
NCU02661	RNA polymerase
NCU03560	RNA polymerase
NCU03782	RNA polymerase
NCU03986	RNA polymerase
NCU04508	RNA polymerase
NCU05120	RNA polymerase
NCU05251	RNA polymerase
NCU05305	RNA polymerase
NCU06485	RNA polymerase
NCU06889	RNA polymerase
NCU07166	RNA polymerase
NCU07656	RNA polymerase
NCU08030	RNA polymerase
NCU08553	RNA polymerase
NCU08616	RNA polymerase
NCU09378	RNA polymerase
NCU11012	RNA polymerase
NCU11197	RNA polymerase
NCU00421	Viral life cycle - HIV-1
NCU01282	Viral life cycle - HIV-1
NCU01820	Viral life cycle - HIV-1
NCU02609	Viral life cycle - HIV-1
NCU03838	Viral life cycle - HIV-1
NCU04015	Viral life cycle - HIV-1
NCU05753	Viral life cycle - HIV-1
NCU05876	Viral life cycle - HIV-1
NCU06355	Viral life cycle - HIV-1
NCU06929	Viral life cycle - HIV-1
NCU06942	Viral life cycle - HIV-1
NCU08554	Viral life cycle - HIV-1
NCU09269	Viral life cycle - HIV-1
NCU10430	Viral life cycle - HIV-1
NCU10847	Viral life cycle - HIV-1
NCU00435	Endocytosis
NCU00725	Endocytosis
NCU00814	Endocytosis
NCU00895	Endocytosis
NCU01282	Endocytosis
NCU01484	Endocytosis
NCU01523	Endocytosis
NCU01756	Endocytosis
NCU01791	Endocytosis
NCU01822	Endocytosis
NCU01854	Endocytosis
NCU01914	Endocytosis
NCU01918	Endocytosis
NCU02075	Endocytosis
NCU02295	Endocytosis
NCU02510	Endocytosis
NCU02743	Endocytosis
NCU02781	Endocytosis
NCU02830	Endocytosis
NCU03050	Endocytosis
NCU03218	Endocytosis
NCU03438	Endocytosis
NCU03440	Endocytosis
NCU03711	Endocytosis
NCU03890	Endocytosis
NCU03898	Endocytosis
NCU03911	Endocytosis
NCU03947	Endocytosis
NCU03955	Endocytosis
NCU04014	Endocytosis
NCU04015	Endocytosis
NCU04137	Endocytosis
NCU04541	Endocytosis
NCU04637	Endocytosis
NCU04783	Endocytosis
NCU04841	Endocytosis
NCU05195	Endocytosis
NCU05232	Endocytosis
NCU05753	Endocytosis
NCU05876	Endocytosis
NCU06192	Endocytosis
NCU06284	Endocytosis
NCU06342	Endocytosis
NCU06404	Endocytosis
NCU06410	Endocytosis
NCU06454	Endocytosis
NCU06595	Endocytosis
NCU06939	Endocytosis
NCU06942	Endocytosis
NCU06989	Endocytosis
NCU07171	Endocytosis
NCU07173	Endocytosis
NCU07438	Endocytosis
NCU07471	Endocytosis
NCU07584	Endocytosis
NCU07658	Endocytosis
NCU07734	Endocytosis
NCU07843	Endocytosis
NCU07989	Endocytosis
NCU07991	Endocytosis
NCU08023	Endocytosis
NCU08340	Endocytosis
NCU08811	Endocytosis
NCU09469	Endocytosis
NCU09572	Endocytosis
NCU09602	Endocytosis
NCU09673	Endocytosis
NCU09730	Endocytosis
NCU10400	Endocytosis
NCU10430	Endocytosis
NCU11209	Endocytosis
NCU00437	Nitrogen metabolism
NCU00461	Nitrogen metabolism
NCU01103	Nitrogen metabolism
NCU01195	Nitrogen metabolism
NCU01258	Nitrogen metabolism
NCU01744	Nitrogen metabolism
NCU01838	Nitrogen metabolism
NCU02361	Nitrogen metabolism
NCU02479	Nitrogen metabolism
NCU03949	Nitrogen metabolism
NCU04720	Nitrogen metabolism
NCU04778	Nitrogen metabolism
NCU04856	Nitrogen metabolism
NCU05298	Nitrogen metabolism
NCU05387	Nitrogen metabolism
NCU06137	Nitrogen metabolism
NCU06724	Nitrogen metabolism
NCU07205	Nitrogen metabolism
NCU08133	Nitrogen metabolism
NCU00444	Basal transcription factors
NCU01067	Basal transcription factors
NCU01322	Basal transcription factors
NCU01580	Basal transcription factors
NCU01625	Basal transcription factors
NCU01831	Basal transcription factors
NCU02052	Basal transcription factors
NCU02223	Basal transcription factors
NCU02556	Basal transcription factors
NCU02587	Basal transcription factors
NCU02615	Basal transcription factors
NCU03047	Basal transcription factors
NCU03095	Basal transcription factors
NCU03096	Basal transcription factors
NCU03138	Basal transcription factors
NCU03464	Basal transcription factors
NCU03659	Basal transcription factors
NCU03909	Basal transcription factors
NCU04136	Basal transcription factors
NCU04363	Basal transcription factors
NCU04770	Basal transcription factors
NCU05423	Basal transcription factors
NCU05523	Basal transcription factors
NCU06438	Basal transcription factors
NCU06646	Basal transcription factors
NCU07289	Basal transcription factors
NCU07757	Basal transcription factors
NCU07775	Basal transcription factors
NCU08729	Basal transcription factors
NCU09748	Basal transcription factors
NCU00446	Butanoate metabolism
NCU00678	Butanoate metabolism
NCU00936	Butanoate metabolism
NCU01378	Butanoate metabolism
NCU01666	Butanoate metabolism
NCU02571	Butanoate metabolism
NCU03922	Butanoate metabolism
NCU05419	Butanoate metabolism
NCU06112	Butanoate metabolism
NCU06448	Butanoate metabolism
NCU06803	Butanoate metabolism
NCU06881	Butanoate metabolism
NCU07982	Butanoate metabolism
NCU08048	Butanoate metabolism
NCU08145	Butanoate metabolism
NCU08998	Butanoate metabolism
NCU09553	Butanoate metabolism
NCU09732	Butanoate metabolism
NCU00461	Alanine, aspartate and glutamate metabolism
NCU00678	Alanine, aspartate and glutamate metabolism
NCU00936	Alanine, aspartate and glutamate metabolism
NCU01195	Alanine, aspartate and glutamate metabolism
NCU01744	Alanine, aspartate and glutamate metabolism
NCU01821	Alanine, aspartate and glutamate metabolism
NCU02479	Alanine, aspartate and glutamate metabolism
NCU02639	Alanine, aspartate and glutamate metabolism
NCU02677	Alanine, aspartate and glutamate metabolism
NCU03076	Alanine, aspartate and glutamate metabolism
NCU03973	Alanine, aspartate and glutamate metabolism
NCU04216	Alanine, aspartate and glutamate metabolism
NCU04303	Alanine, aspartate and glutamate metabolism
NCU04856	Alanine, aspartate and glutamate metabolism
NCU05624	Alanine, aspartate and glutamate metabolism
NCU06112	Alanine, aspartate and glutamate metabolism
NCU06187	Alanine, aspartate and glutamate metabolism
NCU06724	Alanine, aspartate and glutamate metabolism
NCU06726	Alanine, aspartate and glutamate metabolism
NCU06803	Alanine, aspartate and glutamate metabolism
NCU07366	Alanine, aspartate and glutamate metabolism
NCU07732	Alanine, aspartate and glutamate metabolism
NCU07941	Alanine, aspartate and glutamate metabolism
NCU08162	Alanine, aspartate and glutamate metabolism
NCU08287	Alanine, aspartate and glutamate metabolism
NCU08411	Alanine, aspartate and glutamate metabolism
NCU08998	Alanine, aspartate and glutamate metabolism
NCU09789	Alanine, aspartate and glutamate metabolism
NCU00461	Arginine biosynthesis
NCU00567	Arginine biosynthesis
NCU01195	Arginine biosynthesis
NCU01667	Arginine biosynthesis
NCU02227	Arginine biosynthesis
NCU02333	Arginine biosynthesis
NCU02479	Arginine biosynthesis
NCU02639	Arginine biosynthesis
NCU03127	Arginine biosynthesis
NCU03973	Arginine biosynthesis
NCU04856	Arginine biosynthesis
NCU05410	Arginine biosynthesis
NCU06724	Arginine biosynthesis
NCU07682	Arginine biosynthesis
NCU07941	Arginine biosynthesis
NCU08162	Arginine biosynthesis
NCU08411	Arginine biosynthesis
NCU10468	Arginine biosynthesis
NCU00461	Taurine and hypotaurine metabolism
NCU00678	Taurine and hypotaurine metabolism
NCU01753	Taurine and hypotaurine metabolism
NCU02712	Taurine and hypotaurine metabolism
NCU04130	Taurine and hypotaurine metabolism
NCU06112	Taurine and hypotaurine metabolism
NCU06625	Taurine and hypotaurine metabolism
NCU06803	Taurine and hypotaurine metabolism
NCU00466	Porphyrin metabolism
NCU00602	Porphyrin metabolism
NCU01013	Porphyrin metabolism
NCU01546	Porphyrin metabolism
NCU02395	Porphyrin metabolism
NCU02771	Porphyrin metabolism
NCU04817	Porphyrin metabolism
NCU05042	Porphyrin metabolism
NCU05601	Porphyrin metabolism
NCU06141	Porphyrin metabolism
NCU06189	Porphyrin metabolism
NCU07585	Porphyrin metabolism
NCU08138	Porphyrin metabolism
NCU08291	Porphyrin metabolism
NCU08894	Porphyrin metabolism
NCU09304	Porphyrin metabolism
NCU09754	Porphyrin metabolism
NCU10292	Porphyrin metabolism
NCU16396	Porphyrin metabolism
NCU00498	Folate biosynthesis
NCU00892	Folate biosynthesis
NCU00893	Folate biosynthesis
NCU01210	Folate biosynthesis
NCU01337	Folate biosynthesis
NCU02777	Folate biosynthesis
NCU03170	Folate biosynthesis
NCU03801	Folate biosynthesis
NCU04246	Folate biosynthesis
NCU06401	Folate biosynthesis
NCU06714	Folate biosynthesis
NCU06719	Folate biosynthesis
NCU07188	Folate biosynthesis
NCU07774	Folate biosynthesis
NCU08153	Folate biosynthesis
NCU08997	Folate biosynthesis
NCU09631	Folate biosynthesis
NCU09746	Folate biosynthesis
NCU09930	Folate biosynthesis
NCU16651	Folate biosynthesis
NCU17186	Folate biosynthesis
NCU00498	Sulfur relay system
NCU00736	Sulfur relay system
NCU03151	Sulfur relay system
NCU03170	Sulfur relay system
NCU04177	Sulfur relay system
NCU04636	Sulfur relay system
NCU04780	Sulfur relay system
NCU06017	Sulfur relay system
NCU08375	Sulfur relay system
NCU16624	Sulfur relay system
NCU00548	Riboflavin metabolism
NCU03970	Riboflavin metabolism
NCU05983	Riboflavin metabolism
NCU06460	Riboflavin metabolism
NCU07188	Riboflavin metabolism
NCU07456	Riboflavin metabolism
NCU08313	Riboflavin metabolism
NCU08568	Riboflavin metabolism
NCU09233	Riboflavin metabolism
NCU09371	Riboflavin metabolism
NCU09841	Riboflavin metabolism
NCU00549	Glutathione metabolism
NCU00837	Glutathione metabolism
NCU01157	Glutathione metabolism
NCU01271	Glutathione metabolism
NCU01320	Glutathione metabolism
NCU01753	Glutathione metabolism
NCU02737	Glutathione metabolism
NCU03100	Glutathione metabolism
NCU03339	Glutathione metabolism
NCU03539	Glutathione metabolism
NCU03857	Glutathione metabolism
NCU04109	Glutathione metabolism
NCU04130	Glutathione metabolism
NCU04569	Glutathione metabolism
NCU04596	Glutathione metabolism
NCU04676	Glutathione metabolism
NCU05706	Glutathione metabolism
NCU05780	Glutathione metabolism
NCU06031	Glutathione metabolism
NCU06191	Glutathione metabolism
NCU06727	Glutathione metabolism
NCU07153	Glutathione metabolism
NCU07887	Glutathione metabolism
NCU09111	Glutathione metabolism
NCU00552	Carotenoid biosynthesis
NCU00585	Carotenoid biosynthesis
NCU04013	Carotenoid biosynthesis
NCU11424	Carotenoid biosynthesis
NCU00554	2-Oxocarboxylic acid metabolism
NCU00567	2-Oxocarboxylic acid metabolism
NCU00775	2-Oxocarboxylic acid metabolism
NCU00792	2-Oxocarboxylic acid metabolism
NCU01666	2-Oxocarboxylic acid metabolism
NCU01692	2-Oxocarboxylic acid metabolism
NCU02010	2-Oxocarboxylic acid metabolism
NCU02227	2-Oxocarboxylic acid metabolism
NCU02366	2-Oxocarboxylic acid metabolism
NCU02482	2-Oxocarboxylic acid metabolism
NCU02954	2-Oxocarboxylic acid metabolism
NCU03608	2-Oxocarboxylic acid metabolism
NCU03857	2-Oxocarboxylic acid metabolism
NCU03973	2-Oxocarboxylic acid metabolism
NCU04118	2-Oxocarboxylic acid metabolism
NCU04280	2-Oxocarboxylic acid metabolism
NCU04292	2-Oxocarboxylic acid metabolism
NCU04385	2-Oxocarboxylic acid metabolism
NCU04579	2-Oxocarboxylic acid metabolism
NCU04754	2-Oxocarboxylic acid metabolism
NCU05410	2-Oxocarboxylic acid metabolism
NCU05526	2-Oxocarboxylic acid metabolism
NCU05683	2-Oxocarboxylic acid metabolism
NCU06232	2-Oxocarboxylic acid metabolism
NCU07682	2-Oxocarboxylic acid metabolism
NCU07697	2-Oxocarboxylic acid metabolism
NCU07941	2-Oxocarboxylic acid metabolism
NCU07982	2-Oxocarboxylic acid metabolism
NCU08411	2-Oxocarboxylic acid metabolism
NCU08898	2-Oxocarboxylic acid metabolism
NCU09116	2-Oxocarboxylic acid metabolism
NCU10468	2-Oxocarboxylic acid metabolism
NCU00554	Glycine, serine and threonine metabolism
NCU00944	Glycine, serine and threonine metabolism
NCU01429	Glycine, serine and threonine metabolism
NCU01439	Glycine, serine and threonine metabolism
NCU01821	Glycine, serine and threonine metabolism
NCU02004	Glycine, serine and threonine metabolism
NCU02252	Glycine, serine and threonine metabolism
NCU02274	Glycine, serine and threonine metabolism
NCU02381	Glycine, serine and threonine metabolism
NCU02407	Glycine, serine and threonine metabolism
NCU02450	Glycine, serine and threonine metabolism
NCU02475	Glycine, serine and threonine metabolism
NCU02727	Glycine, serine and threonine metabolism
NCU03425	Glycine, serine and threonine metabolism
NCU03607	Glycine, serine and threonine metabolism
NCU03761	Glycine, serine and threonine metabolism
NCU03935	Glycine, serine and threonine metabolism
NCU04118	Glycine, serine and threonine metabolism
NCU04277	Glycine, serine and threonine metabolism
NCU04771	Glycine, serine and threonine metabolism
NCU05518	Glycine, serine and threonine metabolism
NCU05805	Glycine, serine and threonine metabolism
NCU06189	Glycine, serine and threonine metabolism
NCU06558	Glycine, serine and threonine metabolism
NCU07176	Glycine, serine and threonine metabolism
NCU08044	Glycine, serine and threonine metabolism
NCU08216	Glycine, serine and threonine metabolism
NCU08409	Glycine, serine and threonine metabolism
NCU08827	Glycine, serine and threonine metabolism
NCU08877	Glycine, serine and threonine metabolism
NCU09230	Glycine, serine and threonine metabolism
NCU09406	Glycine, serine and threonine metabolism
NCU00554	Lysine biosynthesis
NCU02954	Lysine biosynthesis
NCU03010	Lysine biosynthesis
NCU03118	Lysine biosynthesis
NCU03748	Lysine biosynthesis
NCU03935	Lysine biosynthesis
NCU04118	Lysine biosynthesis
NCU04280	Lysine biosynthesis
NCU05526	Lysine biosynthesis
NCU08898	Lysine biosynthesis
NCU09116	Lysine biosynthesis
NCU00554	Monobactam biosynthesis
NCU01985	Monobactam biosynthesis
NCU04118	Monobactam biosynthesis
NCU00565	Lipoic acid metabolism
NCU00596	Lipoic acid metabolism
NCU05421	Lipoic acid metabolism
