Gene	Pathway
TRIREDRAFT_63742	Metabolic pathways
TRIREDRAFT_63828	Metabolic pathways
TRIREDRAFT_63882	Metabolic pathways
TRIREDRAFT_63889	Metabolic pathways
TRIREDRAFT_63919	Metabolic pathways
TRIREDRAFT_63946	Metabolic pathways
TRIREDRAFT_63967	Metabolic pathways
TRIREDRAFT_64029	Metabolic pathways
TRIREDRAFT_64249	Metabolic pathways
TRIREDRAFT_64330	Metabolic pathways
TRIREDRAFT_64345	Metabolic pathways
TRIREDRAFT_64375	Metabolic pathways
TRIREDRAFT_64385	Metabolic pathways
TRIREDRAFT_64397	Metabolic pathways
TRIREDRAFT_64543	Metabolic pathways
TRIREDRAFT_64600	Metabolic pathways
TRIREDRAFT_64836	Metabolic pathways
TRIREDRAFT_64996	Metabolic pathways
TRIREDRAFT_65106	Metabolic pathways
TRIREDRAFT_65107	Metabolic pathways
TRIREDRAFT_65142	Metabolic pathways
TRIREDRAFT_65179	Metabolic pathways
TRIREDRAFT_65198	Metabolic pathways
TRIREDRAFT_65295	Metabolic pathways
TRIREDRAFT_65380	Metabolic pathways
TRIREDRAFT_65410	Metabolic pathways
TRIREDRAFT_65411	Metabolic pathways
TRIREDRAFT_65433	Metabolic pathways
TRIREDRAFT_65452	Metabolic pathways
TRIREDRAFT_65508	Metabolic pathways
TRIREDRAFT_65547	Metabolic pathways
TRIREDRAFT_65559	Metabolic pathways
TRIREDRAFT_65588	Metabolic pathways
TRIREDRAFT_65646	Metabolic pathways
TRIREDRAFT_65685	Metabolic pathways
TRIREDRAFT_65717	Metabolic pathways
TRIREDRAFT_65736	Metabolic pathways
TRIREDRAFT_65816	Metabolic pathways
TRIREDRAFT_65882	Metabolic pathways
TRIREDRAFT_65921	Metabolic pathways
TRIREDRAFT_65971	Metabolic pathways
TRIREDRAFT_65986	Metabolic pathways
TRIREDRAFT_66041	Metabolic pathways
TRIREDRAFT_66222	Metabolic pathways
TRIREDRAFT_66324	Metabolic pathways
TRIREDRAFT_66432	Metabolic pathways
TRIREDRAFT_66541	Metabolic pathways
TRIREDRAFT_66604	Metabolic pathways
TRIREDRAFT_66662	Metabolic pathways
TRIREDRAFT_66687	Metabolic pathways
TRIREDRAFT_66689	Metabolic pathways
TRIREDRAFT_66792	Metabolic pathways
TRIREDRAFT_66814	Metabolic pathways
TRIREDRAFT_66827	Metabolic pathways
TRIREDRAFT_66832	Metabolic pathways
TRIREDRAFT_66844	Metabolic pathways
TRIREDRAFT_66913	Metabolic pathways
TRIREDRAFT_66935	Metabolic pathways
TRIREDRAFT_66960	Metabolic pathways
TRIREDRAFT_67003	Metabolic pathways
TRIREDRAFT_67010	Metabolic pathways
TRIREDRAFT_67013	Metabolic pathways
TRIREDRAFT_67057	Metabolic pathways
TRIREDRAFT_67215	Metabolic pathways
TRIREDRAFT_67290	Metabolic pathways
TRIREDRAFT_67446	Metabolic pathways
TRIREDRAFT_67484	Metabolic pathways
TRIREDRAFT_67493	Metabolic pathways
TRIREDRAFT_67494	Metabolic pathways
TRIREDRAFT_67507	Metabolic pathways
TRIREDRAFT_67523	Metabolic pathways
TRIREDRAFT_67538	Metabolic pathways
TRIREDRAFT_67600	Metabolic pathways
TRIREDRAFT_67707	Metabolic pathways
TRIREDRAFT_67929	Metabolic pathways
TRIREDRAFT_68022	Metabolic pathways
TRIREDRAFT_68036	Metabolic pathways
TRIREDRAFT_68230	Metabolic pathways
TRIREDRAFT_68347	Metabolic pathways
TRIREDRAFT_68412	Metabolic pathways
TRIREDRAFT_68466	Metabolic pathways
TRIREDRAFT_68522	Metabolic pathways
TRIREDRAFT_68585	Metabolic pathways
TRIREDRAFT_68590	Metabolic pathways
TRIREDRAFT_68608	Metabolic pathways
TRIREDRAFT_68843	Metabolic pathways
TRIREDRAFT_68941	Metabolic pathways
TRIREDRAFT_68956	Metabolic pathways
TRIREDRAFT_68966	Metabolic pathways
TRIREDRAFT_69035	Metabolic pathways
TRIREDRAFT_69081	Metabolic pathways
TRIREDRAFT_69122	Metabolic pathways
TRIREDRAFT_69291	Metabolic pathways
TRIREDRAFT_69557	Metabolic pathways
TRIREDRAFT_69700	Metabolic pathways
TRIREDRAFT_69753	Metabolic pathways
TRIREDRAFT_69811	Metabolic pathways
TRIREDRAFT_69840	Metabolic pathways
TRIREDRAFT_69863	Metabolic pathways
TRIREDRAFT_70035	Metabolic pathways
TRIREDRAFT_70186	Metabolic pathways
TRIREDRAFT_70341	Metabolic pathways
TRIREDRAFT_70375	Metabolic pathways
TRIREDRAFT_70600	Metabolic pathways
TRIREDRAFT_70646	Metabolic pathways
TRIREDRAFT_70703	Metabolic pathways
TRIREDRAFT_70750	Metabolic pathways
TRIREDRAFT_70772	Metabolic pathways
TRIREDRAFT_70803	Metabolic pathways
TRIREDRAFT_70823	Metabolic pathways
TRIREDRAFT_70859	Metabolic pathways
TRIREDRAFT_70960	Metabolic pathways
TRIREDRAFT_70988	Metabolic pathways
TRIREDRAFT_71037	Metabolic pathways
TRIREDRAFT_71039	Metabolic pathways
TRIREDRAFT_71245	Metabolic pathways
TRIREDRAFT_71259	Metabolic pathways
TRIREDRAFT_71343	Metabolic pathways
TRIREDRAFT_71380	Metabolic pathways
TRIREDRAFT_71554	Metabolic pathways
TRIREDRAFT_71563	Metabolic pathways
TRIREDRAFT_71655	Metabolic pathways
TRIREDRAFT_71970	Metabolic pathways
TRIREDRAFT_72012	Metabolic pathways
TRIREDRAFT_72459	Metabolic pathways
TRIREDRAFT_72549	Metabolic pathways
TRIREDRAFT_72567	Metabolic pathways
TRIREDRAFT_72632	Metabolic pathways
TRIREDRAFT_72643	Metabolic pathways
TRIREDRAFT_72685	Metabolic pathways
TRIREDRAFT_72896	Metabolic pathways
TRIREDRAFT_72941	Metabolic pathways
TRIREDRAFT_73134	Metabolic pathways
TRIREDRAFT_73248	Metabolic pathways
TRIREDRAFT_73511	Metabolic pathways
TRIREDRAFT_73536	Metabolic pathways
TRIREDRAFT_73571	Metabolic pathways
TRIREDRAFT_73623	Metabolic pathways
TRIREDRAFT_73665	Metabolic pathways
TRIREDRAFT_73697	Metabolic pathways
TRIREDRAFT_73774	Metabolic pathways
TRIREDRAFT_73790	Metabolic pathways
TRIREDRAFT_73818	Metabolic pathways
TRIREDRAFT_73842	Metabolic pathways
TRIREDRAFT_73846	Metabolic pathways
TRIREDRAFT_73873	Metabolic pathways
TRIREDRAFT_73903	Metabolic pathways
TRIREDRAFT_73934	Metabolic pathways
TRIREDRAFT_73937	Metabolic pathways
TRIREDRAFT_74020	Metabolic pathways
TRIREDRAFT_74026	Metabolic pathways
TRIREDRAFT_74047	Metabolic pathways
TRIREDRAFT_74080	Metabolic pathways
TRIREDRAFT_74103	Metabolic pathways
TRIREDRAFT_74122	Metabolic pathways
TRIREDRAFT_74123	Metabolic pathways
TRIREDRAFT_74168	Metabolic pathways
TRIREDRAFT_74194	Metabolic pathways
TRIREDRAFT_74228	Metabolic pathways
TRIREDRAFT_74235	Metabolic pathways
TRIREDRAFT_74379	Metabolic pathways
TRIREDRAFT_74453	Metabolic pathways
TRIREDRAFT_74502	Metabolic pathways
TRIREDRAFT_74505	Metabolic pathways
TRIREDRAFT_74711	Metabolic pathways
TRIREDRAFT_74725	Metabolic pathways
TRIREDRAFT_74854	Metabolic pathways
TRIREDRAFT_74913	Metabolic pathways
TRIREDRAFT_74947	Metabolic pathways
TRIREDRAFT_74983	Metabolic pathways
TRIREDRAFT_75000	Metabolic pathways
TRIREDRAFT_75015	Metabolic pathways
TRIREDRAFT_75024	Metabolic pathways
TRIREDRAFT_75056	Metabolic pathways
TRIREDRAFT_75079	Metabolic pathways
TRIREDRAFT_75116	Metabolic pathways
TRIREDRAFT_75175	Metabolic pathways
TRIREDRAFT_75226	Metabolic pathways
TRIREDRAFT_75230	Metabolic pathways
TRIREDRAFT_75271	Metabolic pathways
TRIREDRAFT_75294	Metabolic pathways
TRIREDRAFT_75295	Metabolic pathways
TRIREDRAFT_75304	Metabolic pathways
TRIREDRAFT_75311	Metabolic pathways
TRIREDRAFT_75336	Metabolic pathways
TRIREDRAFT_75368	Metabolic pathways
TRIREDRAFT_75414	Metabolic pathways
TRIREDRAFT_75421	Metabolic pathways
TRIREDRAFT_75468	Metabolic pathways
TRIREDRAFT_75506	Metabolic pathways
TRIREDRAFT_75529	Metabolic pathways
TRIREDRAFT_75535	Metabolic pathways
TRIREDRAFT_75551	Metabolic pathways
TRIREDRAFT_75589	Metabolic pathways
TRIREDRAFT_75704	Metabolic pathways
TRIREDRAFT_75707	Metabolic pathways
TRIREDRAFT_75769	Metabolic pathways
TRIREDRAFT_75838	Metabolic pathways
TRIREDRAFT_75845	Metabolic pathways
TRIREDRAFT_75890	Metabolic pathways
TRIREDRAFT_75992	Metabolic pathways
TRIREDRAFT_76013	Metabolic pathways
TRIREDRAFT_76018	Metabolic pathways
TRIREDRAFT_76057	Metabolic pathways
TRIREDRAFT_76159	Metabolic pathways
TRIREDRAFT_76166	Metabolic pathways
TRIREDRAFT_76215	Metabolic pathways
TRIREDRAFT_76227	Metabolic pathways
TRIREDRAFT_76238	Metabolic pathways
TRIREDRAFT_76324	Metabolic pathways
TRIREDRAFT_76381	Metabolic pathways
TRIREDRAFT_76551	Metabolic pathways
TRIREDRAFT_76601	Metabolic pathways
TRIREDRAFT_76672	Metabolic pathways
TRIREDRAFT_76744	Metabolic pathways
TRIREDRAFT_76784	Metabolic pathways
TRIREDRAFT_76905	Metabolic pathways
TRIREDRAFT_76954	Metabolic pathways
TRIREDRAFT_77093	Metabolic pathways
TRIREDRAFT_77119	Metabolic pathways
TRIREDRAFT_77227	Metabolic pathways
TRIREDRAFT_77242	Metabolic pathways
TRIREDRAFT_77266	Metabolic pathways
TRIREDRAFT_77299	Metabolic pathways
TRIREDRAFT_77309	Metabolic pathways
TRIREDRAFT_77336	Metabolic pathways
TRIREDRAFT_77353	Metabolic pathways
TRIREDRAFT_77373	Metabolic pathways
TRIREDRAFT_77481	Metabolic pathways
TRIREDRAFT_77602	Metabolic pathways
TRIREDRAFT_77634	Metabolic pathways
TRIREDRAFT_77642	Metabolic pathways
TRIREDRAFT_77647	Metabolic pathways
TRIREDRAFT_77656	Metabolic pathways
TRIREDRAFT_77714	Metabolic pathways
TRIREDRAFT_77739	Metabolic pathways
TRIREDRAFT_77749	Metabolic pathways
TRIREDRAFT_77758	Metabolic pathways
TRIREDRAFT_77770	Metabolic pathways
TRIREDRAFT_77806	Metabolic pathways
TRIREDRAFT_77915	Metabolic pathways
TRIREDRAFT_78072	Metabolic pathways
TRIREDRAFT_78130	Metabolic pathways
TRIREDRAFT_78176	Metabolic pathways
TRIREDRAFT_78274	Metabolic pathways
TRIREDRAFT_78306	Metabolic pathways
TRIREDRAFT_78347	Metabolic pathways
TRIREDRAFT_78357	Metabolic pathways
TRIREDRAFT_78409	Metabolic pathways
TRIREDRAFT_78439	Metabolic pathways
TRIREDRAFT_78482	Metabolic pathways
TRIREDRAFT_78542	Metabolic pathways
TRIREDRAFT_78552	Metabolic pathways
TRIREDRAFT_78561	Metabolic pathways
TRIREDRAFT_78576	Metabolic pathways
TRIREDRAFT_78582	Metabolic pathways
TRIREDRAFT_78591	Metabolic pathways
TRIREDRAFT_78611	Metabolic pathways
TRIREDRAFT_78683	Metabolic pathways
TRIREDRAFT_78685	Metabolic pathways
TRIREDRAFT_78732	Metabolic pathways
TRIREDRAFT_78757	Metabolic pathways
TRIREDRAFT_78773	Metabolic pathways
TRIREDRAFT_78797	Metabolic pathways
TRIREDRAFT_78864	Metabolic pathways
TRIREDRAFT_78866	Metabolic pathways
TRIREDRAFT_78929	Metabolic pathways
TRIREDRAFT_79014	Metabolic pathways
TRIREDRAFT_79019	Metabolic pathways
TRIREDRAFT_79037	Metabolic pathways
TRIREDRAFT_79044	Metabolic pathways
TRIREDRAFT_79059	Metabolic pathways
TRIREDRAFT_79153	Metabolic pathways
TRIREDRAFT_79262	Metabolic pathways
TRIREDRAFT_79271	Metabolic pathways
TRIREDRAFT_79373	Metabolic pathways
TRIREDRAFT_79395	Metabolic pathways
TRIREDRAFT_79439	Metabolic pathways
TRIREDRAFT_79490	Metabolic pathways
TRIREDRAFT_79495	Metabolic pathways
TRIREDRAFT_79545	Metabolic pathways
TRIREDRAFT_79560	Metabolic pathways
TRIREDRAFT_79568	Metabolic pathways
TRIREDRAFT_79669	Metabolic pathways
TRIREDRAFT_79671	Metabolic pathways
TRIREDRAFT_79677	Metabolic pathways
TRIREDRAFT_79694	Metabolic pathways
TRIREDRAFT_79737	Metabolic pathways
TRIREDRAFT_79769	Metabolic pathways
TRIREDRAFT_79782	Metabolic pathways
TRIREDRAFT_79832	Metabolic pathways
TRIREDRAFT_79835	Metabolic pathways
TRIREDRAFT_79933	Metabolic pathways
TRIREDRAFT_79955	Metabolic pathways
TRIREDRAFT_79960	Metabolic pathways
TRIREDRAFT_80003	Metabolic pathways
TRIREDRAFT_80122	Metabolic pathways
TRIREDRAFT_80151	Metabolic pathways
TRIREDRAFT_80216	Metabolic pathways
TRIREDRAFT_80231	Metabolic pathways
TRIREDRAFT_80268	Metabolic pathways
TRIREDRAFT_80288	Metabolic pathways
TRIREDRAFT_80310	Metabolic pathways
TRIREDRAFT_80335	Metabolic pathways
TRIREDRAFT_80340	Metabolic pathways
TRIREDRAFT_80499	Metabolic pathways
TRIREDRAFT_80584	Metabolic pathways
TRIREDRAFT_80621	Metabolic pathways
TRIREDRAFT_80627	Metabolic pathways
TRIREDRAFT_80645	Metabolic pathways
TRIREDRAFT_80659	Metabolic pathways
TRIREDRAFT_80714	Metabolic pathways
TRIREDRAFT_80716	Metabolic pathways
TRIREDRAFT_80732	Metabolic pathways
TRIREDRAFT_80820	Metabolic pathways
TRIREDRAFT_80833	Metabolic pathways
TRIREDRAFT_80872	Metabolic pathways
TRIREDRAFT_80881	Metabolic pathways
TRIREDRAFT_80911	Metabolic pathways
TRIREDRAFT_80920	Metabolic pathways
TRIREDRAFT_80932	Metabolic pathways
TRIREDRAFT_80958	Metabolic pathways
TRIREDRAFT_80980	Metabolic pathways
TRIREDRAFT_80994	Metabolic pathways
TRIREDRAFT_81049	Metabolic pathways
TRIREDRAFT_81089	Metabolic pathways
TRIREDRAFT_81097	Metabolic pathways
TRIREDRAFT_81110	Metabolic pathways
TRIREDRAFT_81188	Metabolic pathways
TRIREDRAFT_81271	Metabolic pathways
TRIREDRAFT_81339	Metabolic pathways
TRIREDRAFT_81362	Metabolic pathways
TRIREDRAFT_81410	Metabolic pathways
TRIREDRAFT_81454	Metabolic pathways
TRIREDRAFT_81511	Metabolic pathways
TRIREDRAFT_81517	Metabolic pathways
TRIREDRAFT_81522	Metabolic pathways
TRIREDRAFT_81570	Metabolic pathways
TRIREDRAFT_81576	Metabolic pathways
TRIREDRAFT_81598	Metabolic pathways
TRIREDRAFT_81649	Metabolic pathways
TRIREDRAFT_81700	Metabolic pathways
TRIREDRAFT_81824	Metabolic pathways
TRIREDRAFT_81896	Metabolic pathways
TRIREDRAFT_81925	Metabolic pathways
TRIREDRAFT_81930	Metabolic pathways
TRIREDRAFT_81955	Metabolic pathways
TRIREDRAFT_81984	Metabolic pathways
TRIREDRAFT_82100	Metabolic pathways
TRIREDRAFT_82172	Metabolic pathways
TRIREDRAFT_82177	Metabolic pathways
TRIREDRAFT_82197	Metabolic pathways
TRIREDRAFT_82227	Metabolic pathways
TRIREDRAFT_82235	Metabolic pathways
TRIREDRAFT_82326	Metabolic pathways
TRIREDRAFT_82385	Metabolic pathways
TRIREDRAFT_82451	Metabolic pathways
TRIREDRAFT_82516	Metabolic pathways
TRIREDRAFT_82529	Metabolic pathways
TRIREDRAFT_82547	Metabolic pathways
TRIREDRAFT_82551	Metabolic pathways
TRIREDRAFT_82601	Metabolic pathways
TRIREDRAFT_82616	Metabolic pathways
TRIREDRAFT_82619	Metabolic pathways
TRIREDRAFT_82667	Metabolic pathways
TRIREDRAFT_102382	Pyruvate metabolism
TRIREDRAFT_104438	Pyruvate metabolism
TRIREDRAFT_106493	Pyruvate metabolism
TRIREDRAFT_107852	Pyruvate metabolism
TRIREDRAFT_119896	Pyruvate metabolism
TRIREDRAFT_120079	Pyruvate metabolism
TRIREDRAFT_120424	Pyruvate metabolism
TRIREDRAFT_122987	Pyruvate metabolism
TRIREDRAFT_123274	Pyruvate metabolism
TRIREDRAFT_123471	Pyruvate metabolism
TRIREDRAFT_123729	Pyruvate metabolism
TRIREDRAFT_124115	Pyruvate metabolism
TRIREDRAFT_21716	Pyruvate metabolism
TRIREDRAFT_21957	Pyruvate metabolism
TRIREDRAFT_22481	Pyruvate metabolism
TRIREDRAFT_22633	Pyruvate metabolism
TRIREDRAFT_2745	Pyruvate metabolism
TRIREDRAFT_4009	Pyruvate metabolism
TRIREDRAFT_44038	Pyruvate metabolism
TRIREDRAFT_53302	Pyruvate metabolism
TRIREDRAFT_55161	Pyruvate metabolism
TRIREDRAFT_56470	Pyruvate metabolism
TRIREDRAFT_57535	Pyruvate metabolism
TRIREDRAFT_58412	Pyruvate metabolism
TRIREDRAFT_60418	Pyruvate metabolism
TRIREDRAFT_61910	Pyruvate metabolism
TRIREDRAFT_62153	Pyruvate metabolism
TRIREDRAFT_65142	Pyruvate metabolism
TRIREDRAFT_66827	Pyruvate metabolism
TRIREDRAFT_68590	Pyruvate metabolism
TRIREDRAFT_69081	Pyruvate metabolism
TRIREDRAFT_73774	Pyruvate metabolism
TRIREDRAFT_76013	Pyruvate metabolism
TRIREDRAFT_76744	Pyruvate metabolism
TRIREDRAFT_77373	Pyruvate metabolism
TRIREDRAFT_77770	Pyruvate metabolism
TRIREDRAFT_77806	Pyruvate metabolism
TRIREDRAFT_78439	Pyruvate metabolism
TRIREDRAFT_78683	Pyruvate metabolism
TRIREDRAFT_79271	Pyruvate metabolism
TRIREDRAFT_79395	Pyruvate metabolism
TRIREDRAFT_79439	Pyruvate metabolism
TRIREDRAFT_79495	Pyruvate metabolism
TRIREDRAFT_80335	Pyruvate metabolism
TRIREDRAFT_80920	Pyruvate metabolism
TRIREDRAFT_81110	Pyruvate metabolism
TRIREDRAFT_102401	DNA replication
TRIREDRAFT_108421	DNA replication
TRIREDRAFT_112463	DNA replication
TRIREDRAFT_120486	DNA replication
TRIREDRAFT_121573	DNA replication
TRIREDRAFT_122392	DNA replication
TRIREDRAFT_2095	DNA replication
TRIREDRAFT_22881	DNA replication
TRIREDRAFT_25225	DNA replication
TRIREDRAFT_3212	DNA replication
TRIREDRAFT_3779	DNA replication
TRIREDRAFT_4265	DNA replication
TRIREDRAFT_44459	DNA replication
TRIREDRAFT_53105	DNA replication
TRIREDRAFT_55039	DNA replication
TRIREDRAFT_55902	DNA replication
TRIREDRAFT_58184	DNA replication
TRIREDRAFT_5899	DNA replication
TRIREDRAFT_59964	DNA replication
TRIREDRAFT_61039	DNA replication
TRIREDRAFT_61544	DNA replication
TRIREDRAFT_61551	DNA replication
TRIREDRAFT_63454	DNA replication
TRIREDRAFT_66296	DNA replication
TRIREDRAFT_71468	DNA replication
TRIREDRAFT_73646	DNA replication
TRIREDRAFT_73778	DNA replication
TRIREDRAFT_75009	DNA replication
TRIREDRAFT_75063	DNA replication
TRIREDRAFT_75069	DNA replication
TRIREDRAFT_79187	DNA replication
TRIREDRAFT_102401	Base excision repair
TRIREDRAFT_108421	Base excision repair
TRIREDRAFT_110362	Base excision repair
TRIREDRAFT_120486	Base excision repair
TRIREDRAFT_122392	Base excision repair
TRIREDRAFT_2095	Base excision repair
TRIREDRAFT_22115	Base excision repair
TRIREDRAFT_22881	Base excision repair
TRIREDRAFT_25225	Base excision repair
TRIREDRAFT_30578	Base excision repair
TRIREDRAFT_30805	Base excision repair
TRIREDRAFT_3779	Base excision repair
TRIREDRAFT_40346	Base excision repair
TRIREDRAFT_40945	Base excision repair
TRIREDRAFT_44459	Base excision repair
TRIREDRAFT_53660	Base excision repair
TRIREDRAFT_58076	Base excision repair
TRIREDRAFT_58184	Base excision repair
TRIREDRAFT_61039	Base excision repair
TRIREDRAFT_61544	Base excision repair
TRIREDRAFT_61551	Base excision repair
TRIREDRAFT_64117	Base excision repair
TRIREDRAFT_64832	Base excision repair
TRIREDRAFT_65128	Base excision repair
TRIREDRAFT_67658	Base excision repair
TRIREDRAFT_68072	Base excision repair
TRIREDRAFT_73778	Base excision repair
TRIREDRAFT_75069	Base excision repair
TRIREDRAFT_102401	Nucleotide excision repair
TRIREDRAFT_102581	Nucleotide excision repair
TRIREDRAFT_102976	Nucleotide excision repair
TRIREDRAFT_104015	Nucleotide excision repair
TRIREDRAFT_108421	Nucleotide excision repair
TRIREDRAFT_110931	Nucleotide excision repair
TRIREDRAFT_112413	Nucleotide excision repair
TRIREDRAFT_120486	Nucleotide excision repair
TRIREDRAFT_120753	Nucleotide excision repair
TRIREDRAFT_121950	Nucleotide excision repair
TRIREDRAFT_122392	Nucleotide excision repair
TRIREDRAFT_2095	Nucleotide excision repair
TRIREDRAFT_22637	Nucleotide excision repair
TRIREDRAFT_22881	Nucleotide excision repair
TRIREDRAFT_25225	Nucleotide excision repair
TRIREDRAFT_3779	Nucleotide excision repair
TRIREDRAFT_44459	Nucleotide excision repair
TRIREDRAFT_5148	Nucleotide excision repair
TRIREDRAFT_55185	Nucleotide excision repair
TRIREDRAFT_55902	Nucleotide excision repair
TRIREDRAFT_56582	Nucleotide excision repair
TRIREDRAFT_57198	Nucleotide excision repair
TRIREDRAFT_58184	Nucleotide excision repair
TRIREDRAFT_59964	Nucleotide excision repair
TRIREDRAFT_60634	Nucleotide excision repair
TRIREDRAFT_61075	Nucleotide excision repair
TRIREDRAFT_61544	Nucleotide excision repair
TRIREDRAFT_61551	Nucleotide excision repair
TRIREDRAFT_61815	Nucleotide excision repair
TRIREDRAFT_62057	Nucleotide excision repair
TRIREDRAFT_63547	Nucleotide excision repair
TRIREDRAFT_64752	Nucleotide excision repair
TRIREDRAFT_65640	Nucleotide excision repair
TRIREDRAFT_66091	Nucleotide excision repair
TRIREDRAFT_67476	Nucleotide excision repair
TRIREDRAFT_67957	Nucleotide excision repair
TRIREDRAFT_69217	Nucleotide excision repair
TRIREDRAFT_69793	Nucleotide excision repair
TRIREDRAFT_69998	Nucleotide excision repair
TRIREDRAFT_71468	Nucleotide excision repair
TRIREDRAFT_72108	Nucleotide excision repair
TRIREDRAFT_73778	Nucleotide excision repair
TRIREDRAFT_74444	Nucleotide excision repair
TRIREDRAFT_75069	Nucleotide excision repair
TRIREDRAFT_75205	Nucleotide excision repair
TRIREDRAFT_77991	Nucleotide excision repair
TRIREDRAFT_78726	Nucleotide excision repair
TRIREDRAFT_79225	Nucleotide excision repair
TRIREDRAFT_79304	Nucleotide excision repair
TRIREDRAFT_79315	Nucleotide excision repair
TRIREDRAFT_81043	Nucleotide excision repair
TRIREDRAFT_102401	Mismatch repair
TRIREDRAFT_120486	Mismatch repair
TRIREDRAFT_122392	Mismatch repair
TRIREDRAFT_2095	Mismatch repair
TRIREDRAFT_21460	Mismatch repair
TRIREDRAFT_22881	Mismatch repair
TRIREDRAFT_25225	Mismatch repair
TRIREDRAFT_3208	Mismatch repair
TRIREDRAFT_44459	Mismatch repair
TRIREDRAFT_55902	Mismatch repair
TRIREDRAFT_59964	Mismatch repair
TRIREDRAFT_60769	Mismatch repair
TRIREDRAFT_61042	Mismatch repair
TRIREDRAFT_61544	Mismatch repair
TRIREDRAFT_61551	Mismatch repair
TRIREDRAFT_62301	Mismatch repair
TRIREDRAFT_63047	Mismatch repair
TRIREDRAFT_70778	Mismatch repair
TRIREDRAFT_71468	Mismatch repair
TRIREDRAFT_73778	Mismatch repair
TRIREDRAFT_75069	Mismatch repair
TRIREDRAFT_102401	Homologous recombination
TRIREDRAFT_102458	Homologous recombination
TRIREDRAFT_112233	Homologous recombination
TRIREDRAFT_119983	Homologous recombination
TRIREDRAFT_121506	Homologous recombination
TRIREDRAFT_122447	Homologous recombination
TRIREDRAFT_2095	Homologous recombination
TRIREDRAFT_55902	Homologous recombination
TRIREDRAFT_57488	Homologous recombination
TRIREDRAFT_59964	Homologous recombination
TRIREDRAFT_61551	Homologous recombination
TRIREDRAFT_66928	Homologous recombination
TRIREDRAFT_67527	Homologous recombination
TRIREDRAFT_70084	Homologous recombination
TRIREDRAFT_71468	Homologous recombination
TRIREDRAFT_75069	Homologous recombination
TRIREDRAFT_102512	Cell cycle - yeast
TRIREDRAFT_102616	Cell cycle - yeast
TRIREDRAFT_104683	Cell cycle - yeast
TRIREDRAFT_106603	Cell cycle - yeast
TRIREDRAFT_107383	Cell cycle - yeast
TRIREDRAFT_107616	Cell cycle - yeast
TRIREDRAFT_108533	Cell cycle - yeast
TRIREDRAFT_109022	Cell cycle - yeast
TRIREDRAFT_111774	Cell cycle - yeast
TRIREDRAFT_112463	Cell cycle - yeast
TRIREDRAFT_119548	Cell cycle - yeast
TRIREDRAFT_120447	Cell cycle - yeast
TRIREDRAFT_120510	Cell cycle - yeast
TRIREDRAFT_120545	Cell cycle - yeast
TRIREDRAFT_121061	Cell cycle - yeast
TRIREDRAFT_121539	Cell cycle - yeast
TRIREDRAFT_121940	Cell cycle - yeast
TRIREDRAFT_121950	Cell cycle - yeast
TRIREDRAFT_122144	Cell cycle - yeast
TRIREDRAFT_123324	Cell cycle - yeast
TRIREDRAFT_124179	Cell cycle - yeast
TRIREDRAFT_21324	Cell cycle - yeast
TRIREDRAFT_22645	Cell cycle - yeast
TRIREDRAFT_2269	Cell cycle - yeast
TRIREDRAFT_23446	Cell cycle - yeast
TRIREDRAFT_25703	Cell cycle - yeast
TRIREDRAFT_2707	Cell cycle - yeast
TRIREDRAFT_27384	Cell cycle - yeast
TRIREDRAFT_27398	Cell cycle - yeast
TRIREDRAFT_27406	Cell cycle - yeast
TRIREDRAFT_3212	Cell cycle - yeast
TRIREDRAFT_42249	Cell cycle - yeast
TRIREDRAFT_4366	Cell cycle - yeast
TRIREDRAFT_50707	Cell cycle - yeast
TRIREDRAFT_50913	Cell cycle - yeast
TRIREDRAFT_52520	Cell cycle - yeast
TRIREDRAFT_53004	Cell cycle - yeast
TRIREDRAFT_53484	Cell cycle - yeast
TRIREDRAFT_54244	Cell cycle - yeast
TRIREDRAFT_54541	Cell cycle - yeast
TRIREDRAFT_54710	Cell cycle - yeast
TRIREDRAFT_55208	Cell cycle - yeast
TRIREDRAFT_55467	Cell cycle - yeast
TRIREDRAFT_55706	Cell cycle - yeast
TRIREDRAFT_5664	Cell cycle - yeast
TRIREDRAFT_56789	Cell cycle - yeast
TRIREDRAFT_57421	Cell cycle - yeast
